#{"t_start": 1782658708.5887864, "env_id": "LunarLander-v3"}
r,l,t
-203.711788,75,0.0
-302.058178,72,0.059475
-452.210639,98,0.148785
-198.877398,80,0.221667
-365.448349,74,0.287893
-407.06853,91,0.380008
-315.103518,83,0.416332
-390.555169,101,0.514986
-160.211357,77,0.568324
-187.224647,121,0.688209
-390.972665,76,0.734756
-333.872356,85,0.786239
-86.785019,83,0.833945
-521.46624,71,0.918551
-367.929276,97,1.001352
-89.495634,68,1.033073
-304.587567,74,1.09493
-303.137075,109,1.160489
-196.776829,87,1.237887
-613.182336,96,1.336359
-121.46566,78,1.399786
-264.119919,76,1.468981
-278.970208,69,1.49883
-170.68298,93,1.552515
-364.083314,115,1.652113
-544.652581,120,1.769899
12.593079,72,1.839623
30.873707,86,1.911314
-404.766473,101,2.000562
-413.266506,75,2.047979
-446.258673,92,2.119472
-270.714525,66,2.19067
-431.277966,112,2.254204
-158.761366,87,2.299521
-231.338861,84,2.390862
-350.573163,86,2.445384
-101.561669,79,2.488465
-309.523904,75,2.533473
-81.124172,57,2.586661
-283.561468,60,2.647421
-148.315843,80,2.691057
-551.967814,108,2.748787
-487.199655,95,2.836139
-382.546873,74,2.903167
-77.767937,72,2.965967
-53.741898,98,3.062172
-350.955056,76,3.119918
-332.473266,95,3.184998
-304.949934,81,3.253515
-264.566752,67,3.316564
-658.260116,88,3.392256
-275.974866,74,3.449733
-337.001693,72,3.492108
-263.887153,73,3.549066
-591.102829,123,3.660985
-355.226778,72,3.716013
-99.923752,78,3.796916
-171.407077,97,3.86448
-394.811696,95,3.951814
-432.027644,67,4.02103
-41.101357,67,4.073911
-394.810691,73,4.128964
-375.878289,102,4.216129
-317.01658,93,4.302052
-220.263725,66,4.345583
-303.547331,85,4.416191
-202.742396,68,4.455913
-253.013153,72,4.495359
-203.806166,84,4.569557
-92.973509,64,4.624802
-94.378236,86,4.671895
-468.333807,81,4.740415
-134.779414,74,4.790627
-269.086589,112,4.866203
-414.273293,90,4.949745
-219.12941,60,4.987558
-78.269539,79,5.069973
-537.64865,104,5.133928
-586.30189,94,5.185535
-289.313106,119,5.27873
-197.267929,83,5.354875
-502.896502,79,5.435836
-357.270821,73,5.485645
-116.8887,98,5.53565
-34.518077,107,5.64608
-128.69654,104,5.716215
-301.160098,119,5.821946
-244.762117,66,5.873985
-197.698463,71,5.921855
-118.644995,70,5.970661
-240.770299,75,6.012228
-306.695077,93,6.053044
-378.924716,112,6.114832
-379.87064,118,6.231815
-248.913738,74,6.269817
-165.585909,72,6.316967
-5.59999,63,6.350674
-228.368828,72,6.390318
-97.6083,56,6.416092
-70.653144,65,6.487061
-120.498872,104,6.600533
-306.589405,108,6.685999
-182.418195,75,6.717758
-119.320567,116,6.84157
-458.211342,88,6.901338
-145.557926,69,6.974604
-286.254737,73,7.016149
23.163616,67,7.068754
-376.105882,97,7.161251
-386.718608,102,7.251397
-457.088543,93,7.319229
