#{"t_start": 1782659853.263593, "env_id": "LunarLander-v3"}
r,l,t
-69.648057,60,0.006667
-250.21697,82,0.04828
-207.286716,125,0.174626
-171.233852,77,0.235089
-288.030157,89,0.329841
-288.811983,78,0.366322
-101.13865,82,0.448766
-613.617212,102,0.518684
-361.445412,121,0.632952
-349.08899,97,0.69983
-420.920755,86,0.734544
-289.764661,71,0.807302
-463.791989,96,0.896831
-248.327127,72,0.943358
-198.563282,101,1.017603
-231.790367,97,1.107511
-247.925552,94,1.166406
-191.635985,79,1.238546
-109.652544,62,1.2953
-551.533277,120,1.400197
-128.335573,87,1.467436
-165.414944,71,1.553205
-468.232823,87,1.640017
-443.784014,93,1.708569
-186.550024,71,1.731811
-461.482782,82,1.820539
-395.972707,104,1.915229
-93.884945,91,1.968683
-125.575301,68,2.002115
-43.740255,85,2.084248
-541.500738,113,2.165881
-565.483278,108,2.216409
-313.717016,90,2.302815
-122.236471,82,2.373731
-485.682724,91,2.432466
-387.822629,99,2.519629
-241.974449,111,2.619616
-28.799697,110,2.714284
-279.894622,99,2.797405
-328.367122,104,2.89905
-145.291969,74,2.965813
-518.081023,78,3.049732
-392.587649,98,3.116406
-456.981713,76,3.211801
-251.581512,66,3.252755
-80.903165,73,3.330811
-119.186656,90,3.407718
-453.545562,73,3.483088
-544.44777,127,3.569564
-315.013182,96,3.665686
-308.780164,62,3.716115
-215.571469,75,3.78621
-286.456205,81,3.833281
-385.040042,84,3.917969
-183.751144,86,3.986211
-458.185627,77,4.064838
-374.222176,117,4.176647
-436.377462,85,4.248067
-227.789594,83,4.320069
-398.029203,109,4.391224
-428.416234,82,4.478239
-614.506964,107,4.566456
12.772899,104,4.635986
-112.673038,62,4.675211
-258.715174,86,4.752242
-342.103285,77,4.799259
-299.594387,90,4.849966
-112.895278,90,4.905497
-260.001073,84,4.952947
-220.255871,90,4.999659
-332.314812,94,5.10764
-168.809847,92,5.189248
-103.826391,62,5.248836
-282.242576,119,5.348335
