#{"t_start": 1782739328.4908588, "env_id": "LunarLander-v3"}
r,l,t
-121.573161,63,0.0
-116.197137,81,0.032874
-204.330946,96,0.109373
19.189278,78,0.135279
-123.970568,108,0.209892
-69.157054,75,0.251611
11.361105,88,0.301242
-231.055423,119,0.384637
-111.114284,95,0.448187
-92.388167,83,0.492757
-372.907856,102,0.548605
-273.514805,90,0.619316
-131.991473,122,0.698352
-365.393024,105,0.766675
-74.938292,65,0.808319
-269.726728,93,0.873586
-132.524482,84,0.941675
-147.221967,103,1.001922
-249.361319,94,1.04476
30.858885,83,1.103659
-64.245972,68,1.137159
-228.472376,83,1.175352
-119.193378,74,1.23314
-123.451687,80,1.299699
-31.923597,125,1.368685
-275.104829,103,1.416697
-106.706069,87,1.490339
-77.04233,70,1.533096
-147.749041,63,1.581422
-83.825339,62,1.624856
-233.342125,81,1.667999
-119.008307,73,1.729132
-79.622067,59,1.767872
-203.982614,73,1.79899
-136.174314,84,1.847229
-279.496472,110,1.925466
-280.354742,94,1.979499
-309.350027,83,2.03314
-279.351761,83,2.099215
-424.663633,100,2.157508
-111.872734,85,2.216157
-129.198443,86,2.281481
-79.947164,80,2.315146
-306.524247,101,2.383636
-249.513008,99,2.450073
-334.065637,138,2.531456
-115.834088,57,2.581353
-253.731464,93,2.637256
-90.907272,95,2.704126
-261.453652,79,2.744461
-253.765741,112,2.823545
-309.300687,86,2.867474
-121.625907,77,2.914833
-78.209952,121,3.0003
-131.012038,136,3.108642
-149.164974,87,3.150342
-129.265372,99,3.233505
-121.611053,114,3.296508
-253.643857,88,3.36054
-98.936572,65,3.40692
-401.035218,79,3.470526
-218.183116,76,3.505521
-370.111797,88,3.553708
-263.261893,84,3.621891
-134.760673,149,3.699621
-181.728813,95,3.758003
-324.241377,69,3.813531
-361.198026,122,3.900047
-158.658116,88,3.960656
-274.671059,95,4.022744
-360.003652,106,4.092704
-10.04606,102,4.158044
-101.935192,76,4.192696
-218.264384,114,4.268779
-238.25682,96,4.329491
-127.924346,67,4.363496
-96.897438,114,4.448992
-137.22946,80,4.495638
-152.829103,84,4.538879
-355.110829,98,4.603086
-295.921599,102,4.672461
-161.031572,78,4.718488
-172.755874,94,4.780432
-201.045528,83,4.848425
-62.258034,64,4.864946
-371.102086,79,4.934079
-197.497428,129,5.013451
-82.527788,70,5.069817
-88.15789,70,5.118399
-190.332432,64,5.166283
-142.683184,72,5.218387
-104.49935,113,5.305185
-63.414504,110,5.374878
-173.800675,84,5.436619
-10.124114,142,5.513102
-231.541857,115,5.59377
-112.175356,96,5.64487
-172.297553,69,5.694526
-314.151275,96,5.754054
-428.667773,94,5.821084
-209.898687,98,5.889853
-177.585747,82,5.955819
-328.963228,97,6.025334
-395.157948,108,6.087382
-107.754962,59,6.136733
-88.33193,82,6.191957
-393.595902,99,6.25652
-179.384345,107,6.342564
-254.461675,76,6.385221
-74.88078,87,6.446907
-191.83692,80,7.208278
-114.521969,71,7.248378
-87.967318,110,7.31221
-155.466203,81,7.364079
-361.196744,82,7.413481
-99.770638,84,7.453303
-276.462582,110,7.532757
-390.705066,96,7.589207
-26.511659,126,7.666103
-134.992927,73,7.71491
-302.945082,128,7.788214
-84.339961,68,7.833472
-324.700545,76,7.88492
-108.296367,108,7.967937
-137.517146,82,8.012765
-92.264015,70,8.066574
-113.074498,86,8.120121
-48.871967,75,8.166591
-117.694692,115,8.252259
-115.672458,85,8.317768
-123.375396,76,8.367801
-20.161461,106,8.456921
10.925673,73,8.501781
-345.425118,115,8.586841
-322.941319,108,8.658282
-381.458682,95,8.720065
-370.426588,91,8.76367
-226.34265,76,8.817218
-79.659948,82,8.887132
-373.459538,97,8.962963
-116.813285,81,9.028078
-237.12934,133,9.117011
-373.18759,124,9.21648
-150.499827,71,9.267324
-149.751533,84,9.314974
-178.602734,105,9.384792
-113.41652,83,9.453857
-157.216273,80,9.499998
-332.893986,125,9.572374
-203.585353,78,9.628292
-321.144702,100,9.681028
-83.653576,70,9.713067
-92.713506,64,9.763372
-256.126843,137,9.851741
-161.788801,73,9.915884
-133.526237,83,9.964809
-217.315805,102,10.044916
-224.619451,86,10.116839
11.246364,75,10.154584
-304.460002,91,10.202621
-87.186151,77,10.25532
-36.206387,65,10.298956
-117.65422,97,10.375507
-228.023918,89,10.435829
-101.937209,94,10.492604
-172.753903,121,10.573296
-282.374839,97,10.649754
-122.897055,100,10.720275
-89.053957,92,10.788663
-100.891954,71,10.825585
-112.675741,107,10.882341
-154.918176,110,10.964733
-201.40768,77,11.003457
-142.378843,69,11.050412
-147.617918,69,11.104421
-124.811318,71,11.14346
-42.212548,93,11.21585
-113.86563,90,11.26774
-182.364517,135,11.335731
-274.328027,73,11.384405
-377.833661,106,11.457477
-101.397522,143,11.547704
-115.912881,61,11.583899
-98.208879,98,11.648371
-164.556824,80,11.683345
-62.605994,105,11.756235
-93.089888,124,11.840652
-359.260164,93,11.884297
-175.814127,122,11.944636
-140.160108,87,11.995442
-313.337154,89,12.036921
-280.597861,111,12.098474
-277.890108,118,12.185381
-477.629489,114,12.276406
-409.945859,109,12.348026
-134.378549,107,12.421551
-323.381069,94,12.482994
-278.305354,97,12.548936
-109.758965,99,12.615165
-136.318265,111,12.697588
-95.192424,61,12.74812
-92.188921,86,12.794816
-129.868338,108,12.847824
-78.751557,61,12.886804
-183.319989,66,12.942062
-107.154481,88,12.992301
-106.800518,74,13.029252
-57.090204,64,13.071758
-253.980954,121,13.165624
-144.555466,100,13.218884
-93.641099,102,13.290118
-124.769801,98,13.365182
-132.239786,147,13.450567
-258.783418,86,13.514441
-128.671897,67,13.554361
-62.606227,66,13.5841
-122.544801,98,13.666678
-103.086548,104,14.474421
-165.584794,101,14.516582
-253.145004,85,14.578529
-79.82813,62,14.600705
-126.020576,154,14.717218
-176.984245,110,14.768268
-331.499341,130,14.834384
-149.315614,97,14.915113
-304.083303,130,14.989307
-83.727903,82,15.052601
-87.415477,76,15.107236
-118.15498,108,15.182507
-381.971781,98,15.248302
-77.139427,78,15.280369
-130.198945,138,15.364639
-121.986499,134,15.453828
-95.149833,107,15.53727
-96.68825,115,15.581676
-100.526038,65,15.618614
-131.892928,124,15.697454
-106.080392,65,15.758102
-227.650442,123,15.850266
-261.14297,92,15.922503
-190.158664,92,15.965095
-346.943173,100,16.036925
-105.398467,113,16.114851
-124.749525,74,16.166274
-96.290175,65,16.21741
-58.792566,74,16.251765
-133.940419,99,16.314873
-65.934361,62,16.370182
-225.636005,94,16.425425
-97.732363,87,16.499073
-340.265776,97,16.54947
-131.787488,90,16.623734
-58.679617,59,16.659286
-321.659282,100,16.739396
-389.532354,99,16.789444
-72.133072,132,16.854532
-202.28825,70,16.886518
-113.483912,92,16.948121
-80.980464,95,16.999142
-126.829638,100,17.08232
-83.41257,69,17.115864
-212.828382,99,17.178064
-143.853827,86,17.223934
-236.219704,94,17.282143
-108.312317,94,17.350472
-15.557145,136,17.44961
-134.817164,98,17.514651
-56.510519,110,17.583449
-107.511714,77,17.642745
-127.073729,133,17.74325
-165.856026,135,17.821514
-222.644501,76,17.884035
-165.557082,77,17.93349
-91.803733,61,17.982522
-161.106255,95,18.03195
-226.214014,99,18.103169
-229.205,92,18.164852
-331.456553,116,18.248293
-75.920755,97,18.29812
-277.059968,121,18.367812
-48.941435,93,18.434011
-64.468096,79,18.481799
-296.55333,150,18.583069
-104.717624,103,18.65372
-157.778952,99,18.698486
-150.108023,59,18.750849
-91.147896,87,18.809088
-74.938277,90,18.866501
-149.936828,114,18.961749
-266.373696,106,19.049841
-129.26585,68,19.083505
-113.860287,93,19.148933
-200.003285,109,19.214953
-69.955145,79,19.248218
-117.731265,145,19.36314
-102.009806,96,19.431318
-88.586705,114,19.50395
-115.539044,80,19.563946
-116.946383,78,19.600528
-107.481502,120,19.684691
-121.734731,94,19.746051
-127.898284,74,19.803748
-99.450092,97,19.868963
-88.71418,90,19.934936
-150.863211,86,19.974134
-208.532227,103,20.041764
-130.152838,102,20.107303
-176.696548,72,20.142799
-108.370519,84,20.211981
-109.894374,114,20.286706
-126.943985,80,20.349229
-149.288438,79,20.398557
-94.067591,61,20.447312
-82.243648,82,20.49875
-67.793643,65,20.550727
-297.271261,97,20.616356
-143.486931,81,20.666104
-128.709259,79,20.699292
-22.791917,110,20.782112
-147.669774,144,20.885144
-124.097978,78,20.941614
-190.759583,126,21.727459
-67.858219,111,21.818107
-100.68673,75,21.867551
-153.252284,75,21.917336
-149.574037,74,21.9559
-137.594439,74,21.984404
-84.920182,112,22.067696
-68.529993,122,22.168561
35.421377,64,22.200627
-75.371501,77,22.250217
-101.328006,71,22.312994
-213.883525,78,22.348289
-179.261693,100,22.400796
-3.486116,101,22.450123
-243.392753,67,22.51492
-159.359896,113,22.581733
-310.42309,126,22.668565
-87.322324,78,22.733031
-178.957326,135,22.807721
-97.678116,76,22.862571
-285.024398,91,22.933194
-136.028737,126,23.019253
-107.469789,111,23.100771
-106.072708,119,23.201061
-179.92108,106,23.262001
-97.636804,123,23.349455
-44.218705,87,23.407905
-77.794064,69,23.463209
-78.751556,119,23.517577
-117.983271,141,23.632341
-77.745993,102,23.690648
-264.634197,109,23.768402
-110.442625,111,23.850098
-112.901562,104,23.912996
-103.622037,118,24.001171
-119.021522,90,24.065121
-24.345537,136,24.151765
-59.01216,62,24.203084
-77.898671,71,24.233973
-138.353893,135,24.336904
-281.344865,116,24.407175
-184.629082,117,24.484826
-91.705516,122,24.554945
-140.092829,132,24.649074
-114.911857,103,24.701377
-162.175848,79,24.755139
-102.059315,68,24.790961
-121.408133,115,24.882831
-214.827872,103,24.933472
-216.972013,114,24.989121
-320.732031,92,25.039337
-84.345484,82,25.098267
-300.585,117,25.165541
-94.155411,72,25.204499
-129.177115,140,25.29861
-110.246231,77,25.347785
-121.212692,84,25.411351
-120.068132,113,25.480332
-127.126741,149,25.567196
-297.213834,91,25.631446
-159.265514,149,25.731179
-93.691801,91,25.781636
-115.168805,106,25.851916
-104.533912,115,25.933913
-90.071194,84,25.981762
-77.113768,96,26.055929
-179.59464,104,26.132462
-119.495255,135,26.233983
-82.553288,116,26.284369
-99.373635,88,26.3644
-125.092824,99,26.431395
-80.905913,142,26.524037
-132.297515,74,26.584974
-102.01749,77,26.616234
-114.660602,67,26.664946
-138.198793,109,26.742317
-102.765634,102,26.795923
-186.548903,88,26.863226
-134.093951,113,26.9178
-78.229231,125,26.997644
-111.8878,123,27.077553
-81.86902,60,27.104837
-178.642917,121,27.157414
-53.372843,123,27.214998
-108.872508,96,27.282258
-80.957093,115,27.348777
-375.070664,131,27.418964
-156.360755,104,27.483435
-259.657924,81,27.554338
-168.276072,76,27.600687
-209.642413,114,27.6927
-147.386656,121,27.777316
-74.503836,142,27.884095
-115.74044,108,27.933179
-177.163753,81,27.98438
-196.614152,114,28.067187
-109.485016,100,28.140377
-98.824941,106,28.214616
-103.556321,99,28.743785
-122.984968,136,28.828593
-109.831628,94,28.881717
-89.316105,114,28.946533
-119.297978,71,28.967466
-83.082879,74,29.03786
-90.120415,141,29.131763
-100.354256,79,29.183551
-131.580272,97,29.255944
-82.636993,66,29.300912
-106.754907,117,29.381229
-96.688392,69,29.436352
-110.108677,128,29.53331
-88.484826,77,29.588556
-69.878737,74,29.644207
-107.408864,98,29.712851
-269.375306,120,29.783229
-104.940226,70,29.817199
-111.699946,102,29.883506
-127.001223,64,29.933069
-94.539028,77,29.98514
-67.942856,67,30.040979
-79.876055,81,30.081764
-119.391472,87,30.148169
-271.275429,101,30.219381
-270.29035,81,30.266887
-104.048635,78,30.317549
-66.660646,106,30.383274
-86.410393,102,30.468153
-61.301277,77,30.532925
-141.730641,119,30.609493
-13.075937,80,30.667053
-134.49423,66,30.716842
-118.263168,95,30.782698
-275.116458,93,30.847271
-358.712434,88,30.910461
-126.49994,80,30.971902
-218.577598,89,31.024026
-47.800348,109,31.083403
-55.229417,119,31.150248
-116.726477,73,31.211012
-57.616099,68,31.26474
-154.125702,95,31.325719
-102.914126,123,31.387907
-108.348966,64,31.433462
-307.662667,99,31.4967
-90.209909,63,31.547319
-72.585972,101,31.630982
-92.937522,66,31.664885
-67.419964,82,31.715364
-173.660821,89,31.784212
-141.978117,107,31.850705
-92.712292,119,31.934418
-72.37609,75,31.965897
-147.207346,92,32.049354
-83.066454,91,32.12021
-91.214857,120,32.218197
-115.816885,99,32.296382
-205.260264,92,32.343297
-369.095121,87,32.386004
-46.299376,114,32.46513
-111.143718,130,32.548247
-74.614947,63,32.602284
-114.494253,138,32.670295
-82.470151,99,32.749717
-127.006383,72,32.782929
-72.881252,101,32.850113
-62.418498,81,32.892404
-104.213121,82,32.955047
-84.087744,90,33.017201
-103.34237,77,33.072645
-49.492646,88,33.132252
-37.298471,127,33.199196
-111.134577,91,33.2747
-84.611239,65,33.309584
-213.232527,86,33.370553
-71.804988,127,33.448443
-143.900279,75,33.510675
-118.628227,90,33.565843
-75.062642,94,33.626098
-100.815936,108,33.713609
-120.081265,117,33.811227
-109.528899,90,33.863047
-120.115827,84,33.932523
-104.696915,79,33.982414
-65.886795,61,34.028652
-147.344208,70,34.084442
-74.009201,71,34.132384
-121.911818,115,34.231489
-84.291075,100,34.282453
-97.830015,82,34.349136
-393.906304,90,34.409796
-55.284193,93,34.461234
-106.686597,93,34.513576
-99.842706,86,34.582649
-249.693797,71,34.621536
-78.86827,113,34.719403
-219.551534,92,34.770374
-83.710222,60,34.802791
-111.238311,84,34.861848
-105.339751,111,34.941533
-30.084071,102,35.014852
-96.76837,101,35.078899
-98.402844,73,35.142507
-171.108137,94,35.204739
-194.314265,91,35.282039
-93.770707,93,35.349033
-77.633131,116,35.443584
-159.967058,70,35.493987
-90.165097,72,35.993659
-208.0469,77,36.053336
-262.61387,121,36.132288
-272.170282,129,36.216593
-105.205918,124,36.282595
-79.387543,87,36.349044
-341.323257,110,36.423831
-209.536735,115,36.482407
-131.032572,69,36.54102
-306.566167,102,36.599669
-120.440471,71,36.639846
-118.895847,107,36.715834
-392.367263,81,36.766502
-51.181218,71,36.832699
-132.774462,62,36.882551
-109.758196,105,36.945264
-115.065324,118,37.038712
-79.665594,102,37.097154
-120.738287,56,37.142255
-194.443554,121,37.237245
-279.746599,120,37.334523
-126.794832,132,37.433225
-401.482209,85,37.494164
-92.533295,94,37.56704
-114.164493,110,37.627715
-88.949238,96,37.704069
-58.375343,77,37.734704
-94.845163,68,37.79696
-127.315916,63,37.830603
-99.430774,89,37.897376
-148.211104,94,37.966261
-109.691027,104,38.032631
-84.383827,86,38.093861
-9.449158,131,38.183568
-94.361511,102,38.237912
-94.85522,64,38.265802
-93.200945,81,38.30017
-85.2706,67,38.349574
-124.611521,96,38.418033
-104.781222,110,38.487166
-109.725001,72,38.538241
-121.294636,102,38.599344
-141.51198,97,38.666082
-79.525693,108,38.74885
-114.037158,109,38.812869
-79.907312,62,38.864608
-179.39682,79,38.916398
-119.192072,105,38.982649
-98.363881,69,39.048958
-78.61583,82,39.115824
-105.435468,109,39.182121
-73.536809,128,39.266994
-60.466736,95,39.333229
-85.395488,93,39.4155
-120.882363,81,39.484843
-72.355562,131,39.567538
-95.787867,84,39.639027
-107.252543,97,39.696974
-73.161768,72,39.756707
-97.241361,83,39.815314
-99.112224,99,39.880118
-122.317684,82,39.942023
-84.329746,76,39.99541
-141.031209,139,40.089527
-287.515799,110,40.17467
-94.282232,95,40.252577
-186.695474,103,40.314537
-360.336575,100,40.381459
-59.096983,69,40.430498
-37.692971,68,40.48884
-71.712549,76,40.514307
-139.170638,74,40.582021
-124.88088,115,40.660717
-88.597349,91,40.724406
-100.098608,90,40.797987
-342.683847,89,40.858555
-112.70218,109,40.922444
-88.038968,68,40.9768
-101.064407,90,41.025878
-81.378875,101,41.09703
-60.580457,78,41.131705
-112.850582,71,41.179556
-105.47344,74,41.249816
-221.959593,113,41.320442
-97.793726,89,41.381658
-123.526362,87,41.44097
-73.458678,79,41.480293
-103.702515,100,41.557433
42.902282,67,41.606143
-91.244459,82,41.665349
-93.239224,83,41.712955
-105.596206,76,41.780644
-85.201421,83,41.832244
-116.585376,67,41.887803
-149.115296,79,41.930084
-172.754002,96,41.99367
-69.057751,99,42.048561
-75.211113,64,42.089046
-111.005844,112,42.159994
-135.684573,134,42.263712
-147.071824,112,42.314969
-133.412754,142,42.425546
-88.307527,91,42.478983
-146.636108,117,42.535559
-98.644632,98,42.584563
-111.514452,79,42.649253
-165.989284,106,42.716232
-87.568554,86,42.771457
-111.524083,93,43.448654
-72.389986,64,43.480264
-80.639647,110,43.57233
-139.72787,83,43.616523
-105.425105,119,43.710249
-86.309095,71,43.761707
-254.320289,77,43.816721
-71.989272,73,43.875178
-80.264265,120,43.952132
-109.621139,101,44.029493
-63.868007,75,44.076951
-103.573547,69,44.140233
-31.035334,97,44.209569
-110.268672,69,44.249259
-120.64179,85,44.319001
-263.273126,111,44.400894
-81.397965,93,44.464896
-59.333898,70,44.512808
-84.563713,114,44.592554
-101.080445,72,44.655338
-102.582247,104,44.732103
-182.296458,66,44.784519
-105.587601,77,44.830003
-143.328332,101,44.887296
-280.820872,92,44.948819
-106.169176,118,45.030547
-103.46093,122,45.115293
-118.271831,103,45.183518
-87.780542,102,45.266669
-81.335358,81,45.333168
-75.356072,65,45.375813
-100.855047,84,45.453882
-89.101078,85,45.515322
-216.542863,126,45.582359
-105.424094,112,45.682267
-108.976364,64,45.716507
-134.199797,83,45.764284
-89.103236,114,45.834348
-167.234629,133,45.930535
-86.490672,59,45.980045
-74.527618,86,46.053502
-88.39558,91,46.104361
-75.548229,95,46.187973
-151.887708,125,46.270932
-208.715015,71,46.311065
-80.165054,69,46.369285
-75.194971,67,46.414913
-177.48622,138,46.503446
-72.910492,92,46.574203
-80.150177,81,46.639735
-185.358228,98,46.709393
-118.862716,103,46.793112
-111.981876,98,46.853448
-106.841053,77,46.894943
-109.456578,99,46.945917
-49.952201,67,47.002307
