#{"t_start": 1782401173.5910816, "env_id": "LunarLander-v3"}
r,l,t
-215.874796,74,0.0154
-198.367262,111,0.06698
-132.846782,105,0.116952
-108.2781,61,0.149975
-142.005097,107,0.216622
-234.334105,131,0.294665
-141.63026,105,0.365109
-342.073024,117,0.416762
-263.117858,82,0.483598
-150.291172,87,0.536776
-130.725232,73,0.568052
-62.294763,64,0.583287
-191.482277,68,0.620103
-103.024261,77,0.649871
-353.237587,106,0.719561
-90.18806,73,0.749718
-167.226495,92,0.816296
-101.246757,86,0.849518
-302.753616,111,0.928661
-104.52143,75,0.966351
-124.346066,134,1.037579
-197.624721,96,1.103165
-220.950891,114,1.166375
-367.323687,91,1.216519
-263.632876,124,1.279266
-173.440141,117,1.356768
-100.804614,105,1.417956
-111.303467,110,1.483023
-128.658941,73,1.538245
-293.489588,116,1.616265
-86.763972,86,1.649696
-82.26555,59,1.699908
-305.466685,126,1.766409
-99.329979,65,1.799588
-276.940083,97,1.863263
-259.884962,101,1.924972
-374.488499,110,1.983047
-147.432214,88,2.03163
-108.420548,71,2.04983
-301.827019,103,2.116407
-268.627542,88,2.18362
-116.476856,102,2.25028
-401.751404,119,2.299936
-99.73805,70,2.348577
-322.433727,96,2.399677
-218.990527,72,2.449386
-98.573027,74,2.499829
-141.265167,128,2.549874
-382.855465,85,2.5833
-219.234325,140,2.683044
-192.795508,98,2.738905
-377.134474,94,2.77557
-145.146935,129,2.862093
-241.045979,109,2.932951
-165.180577,88,2.995049
-214.294594,106,3.063814
-111.116013,81,3.100184
-344.231097,139,3.183605
-81.483809,100,3.233107
-268.44341,103,3.266362
-104.6779,73,3.299645
-323.338349,109,3.35378
-78.921058,82,3.416563
-254.148665,100,3.483167
-193.553492,126,3.550078
-101.413971,85,3.599775
-93.60305,93,3.649354
-127.795106,108,3.716486
-344.546012,101,3.799252
-111.106055,86,3.849771
-120.93856,67,3.886634
-135.089288,87,3.940495
-193.539625,84,3.987248
-155.149255,80,4.023327
-121.867267,116,4.083604
-281.079501,75,4.116441
-94.680854,67,4.149592
-130.910153,94,4.221114
-18.044072,111,4.283041
-102.148076,82,4.342659
1.138556,107,4.399888
-339.573229,113,4.466448
-84.790988,122,4.549845
-223.871477,115,4.616522
-319.9419,109,4.699738
-56.760566,72,4.7347
-159.685763,63,4.750184
-148.599187,91,4.783321
-98.120581,98,4.835644
-54.759864,123,4.885418
-131.214093,101,4.943773
-158.152457,107,5.002497
-163.481105,129,5.082921
-282.969319,85,5.153358
-77.016058,61,5.183187
-89.772745,79,5.230234
-181.761563,120,5.299946
-232.926128,68,5.349269
-135.752989,108,5.399829
-134.040125,80,5.449993
-152.155051,101,5.516479
-392.448734,88,5.57007
-144.294475,72,5.631756
-155.096891,91,5.670062
-183.074281,108,6.266855
-216.107748,74,6.316484
-337.228875,96,6.383451
-117.573676,72,6.416609
-291.254418,108,6.475324
-156.129537,120,6.549892
-383.067413,95,6.583119
-214.147029,74,6.616576
-91.481048,101,6.666548
-78.745693,66,6.710252
-99.332723,65,6.749714
-43.284117,89,6.820505
-109.492107,95,6.866446
-129.010635,127,6.949384
-121.553278,117,6.983426
-239.58839,96,7.066427
-143.252786,105,7.116639
-62.291176,66,7.16407
-174.743612,114,7.233045
-157.560768,117,7.283184
-272.721744,100,7.353749
-350.073904,95,7.399817
-122.681864,135,7.497647
-84.818159,76,7.55414
-230.76672,80,7.599671
-188.202576,81,7.649695
-137.570018,65,7.683302
-491.885593,119,7.74964
-85.96096,91,7.799658
-117.927888,88,7.849782
-180.719681,67,7.89928
-144.767357,89,7.932976
-281.468714,92,7.989174
-113.371576,106,8.048407
-94.002784,95,8.116486
-293.155276,94,8.149728
-136.645975,90,8.183023
-378.685335,86,8.216336
-215.761747,63,8.266406
-217.415067,70,8.319936
-77.008382,66,8.349842
-108.442142,99,8.399712
1.013839,143,8.499656
-129.8295,72,8.536948
-75.669595,87,8.56652
-150.085951,85,8.636768
-142.222914,59,8.666683
-155.659786,86,8.699818
-111.858984,115,8.766575
-115.214711,78,8.816796
-101.435924,102,8.899824
-197.702524,123,8.983102
-111.024371,143,9.083267
-221.626659,82,9.13307
-243.950125,93,9.182717
14.935306,84,9.245386
-121.928776,63,9.266743
-147.445385,98,9.300075
-119.644732,79,9.333128
-128.561158,116,9.387258
-108.934014,67,9.415236
-335.985088,120,9.503334
-36.820048,77,9.541291
-98.874083,80,9.583547
-81.665198,71,9.616602
-105.083154,68,9.666444
-95.878879,105,9.73315
-305.133191,89,9.799844
-77.555981,98,9.864964
-299.945406,96,9.919855
-335.065308,102,9.999777
-160.256143,125,10.049664
-185.83927,130,10.15631
-26.627816,94,10.216536
-149.205234,87,10.266473
-109.022575,93,10.316623
-198.055051,68,10.346188
-157.046864,139,10.399742
-180.071745,67,10.433165
-110.07426,136,10.500283
-113.075485,61,10.549738
-196.868924,81,10.583357
-32.136778,68,10.633076
-314.328791,143,10.716498
-106.369587,109,10.765244
-86.610362,71,10.786642
-315.650436,109,10.846597
-249.348272,88,10.900046
-239.018072,87,10.950026
-113.394547,133,11.049841
-101.49182,93,11.116683
-214.833734,111,11.183017
-265.037564,117,11.26664
-285.867629,91,11.317052
-76.054876,131,11.38329
-77.762097,84,11.433102
-335.438995,152,11.552162
-121.902613,109,11.599699
-60.705963,105,11.66638
-64.180884,85,11.71641
-166.561316,82,11.766782
-55.742955,71,11.816624
-143.146667,97,11.866449
-356.527929,97,11.91656
-236.39922,99,11.983275
-104.137449,98,12.045445
-1.594799,108,12.83371
-137.159088,105,12.883587
-89.295064,94,12.932977
-114.155077,82,13.004343
-153.017096,80,13.066408
-121.815692,100,13.119347
-128.152377,111,13.199863
-128.202487,97,13.249695
-89.385892,66,13.283065
-157.326612,98,13.366582
-139.668775,112,13.416358
-30.077008,78,13.482892
-226.330553,134,13.533168
-88.486744,60,13.583091
-287.894073,85,13.633207
-191.195782,105,13.716881
-261.253433,95,13.769086
-110.43944,84,13.799803
-105.547339,93,13.841517
-106.247936,127,13.899747
-122.415785,72,13.949919
-132.158781,89,13.999809
-246.009609,96,14.082699
-41.063368,75,14.149801
-120.558256,84,14.195576
-144.533652,81,14.233392
-152.458543,160,14.36098
-141.184502,97,14.432652
-113.837349,80,14.466426
-136.517958,75,14.516276
-73.523861,70,14.550143
-97.100098,89,14.598479
-144.244339,108,14.666263
-78.039496,104,14.720802
-88.040446,98,14.766826
-274.914578,151,14.850194
-225.637063,108,14.936177
-210.229465,97,14.983341
-117.304274,107,15.033089
-121.066588,86,15.099829
-189.049223,96,15.151435
-96.859547,100,15.216654
-129.618998,100,15.273891
-122.7151,71,15.316771
-84.882701,85,15.369853
-104.576001,88,15.433401
-123.662636,76,15.486962
-93.121628,169,15.599567
-65.84492,60,15.616446
-358.838096,123,15.700002
-131.270558,104,15.771651
-240.381175,68,15.820533
-81.007296,71,15.849217
-114.790127,91,15.903258
-426.166521,100,15.951871
-209.355437,89,15.999698
-134.041574,80,16.065098
-107.933806,99,16.120497
-59.741699,115,16.198486
-78.783412,70,16.216555
-197.490801,116,16.283214
-101.500322,118,16.366344
-30.537847,72,16.433116
-93.206816,87,16.483253
-101.569184,70,16.533123
-209.566483,122,16.616307
-122.375407,89,16.684992
-253.241572,77,16.745349
-103.350009,104,16.799669
-131.47694,104,16.869375
-125.554808,116,16.93322
-73.224513,79,16.999708
-93.682944,95,17.066436
-102.899048,134,17.116772
-338.540491,143,17.216359
-33.681387,84,17.277391
-86.559521,119,17.365696
-0.720412,78,17.424999
-132.891189,90,17.482692
-234.553336,114,17.553697
-339.401065,117,17.636578
-81.027796,88,17.683408
-120.340609,108,17.736653
-117.713224,88,17.815196
-165.061038,105,17.866596
-99.624058,110,17.916743
-306.823229,97,17.95424
-112.693285,111,18.032949
-172.63812,98,18.099882
-122.257141,94,18.133039
-105.470741,132,18.200261
-124.753929,91,18.279772
-105.924001,99,18.316288
-263.391666,118,18.366384
-85.682555,88,18.399958
-3.053727,97,18.449862
-192.486324,127,18.503379
-113.46831,132,18.601364
-222.861146,107,18.633109
-159.363197,100,18.69979
-89.971487,98,18.749773
-190.983842,120,19.427215
-221.623546,89,19.483597
-157.411755,87,19.533482
-134.553912,90,19.566682
-137.511142,71,19.634729
-93.024255,109,19.683352
-49.36833,102,19.750237
-174.363478,98,19.816476
-188.485914,156,19.916571
-106.259814,68,19.94968
-131.6911,139,20.04868
-60.847607,151,20.148372
-198.908027,120,20.199622
-68.930171,91,20.266449
-80.246977,64,20.31627
-229.10239,136,20.397037
-77.180846,129,20.483068
-114.595038,121,20.533167
-80.032139,95,20.583097
-3.323556,121,20.633032
-166.580165,134,20.708237
-87.508998,95,20.785673
-97.571909,70,20.818971
-109.153565,76,20.866458
-80.600368,135,20.949618
-92.435096,77,20.998405
-120.388694,94,21.049733
-78.174531,127,21.132707
-37.439446,82,21.182963
-114.206606,62,21.23281
-88.592526,123,21.283066
-89.61532,114,21.354097
-91.240682,73,21.399776
-150.752071,109,21.473689
-191.813016,131,21.56598
-157.676192,114,21.616366
-76.267993,104,21.699555
-131.977096,127,21.786575
-112.00347,98,21.866257
-121.752452,95,21.916261
-54.784474,108,21.966298
-87.08856,78,22.003242
-215.529296,87,22.06644
-102.326551,123,22.150083
-140.557066,86,22.199226
-114.59549,122,22.282544
-211.975297,96,22.349809
-119.943133,80,22.39883
-252.978647,129,22.483053
-36.136774,1000,23.033084
-143.116012,105,23.082862
-102.33486,118,23.178272
-87.129836,105,23.215919
-133.270522,98,23.299304
-99.950764,94,23.365895
-113.23349,100,23.432888
-156.339057,110,23.486324
-13.73923,89,23.533017
-211.484504,114,23.590505
-102.92299,97,23.6497
-129.576387,90,23.716278
-86.491928,106,23.783192
-74.591101,68,23.833125
-83.893391,64,23.859294
-158.898178,107,23.926548
-93.036919,65,23.975059
-153.63216,105,24.036707
-77.990956,140,24.14009
-24.029992,136,24.231707
-98.389982,79,24.266705
-95.205986,70,24.299601
-83.403777,142,24.399589
-96.715754,90,24.453275
-55.777459,62,24.49968
-71.447591,98,24.565598
-146.721042,88,24.61629
-55.494242,82,24.682979
-43.317548,72,24.716429
-110.908732,86,24.769905
-111.957399,92,24.833593
-330.329932,143,24.916238
-55.821512,79,24.98266
-112.571944,123,25.033045
-114.929147,116,25.086455
-64.567799,76,25.148404
-93.46898,65,25.18287
-91.852323,143,25.266399
-79.298119,114,25.360149
-89.01866,85,25.416659
-102.298449,87,25.466665
-56.836958,149,26.098413
-95.139972,89,26.150225
-64.160705,115,26.216524
-64.75143,73,26.265963
-82.248342,87,26.333481
-119.449215,132,26.408841
-53.817968,135,26.499636
-167.029629,104,26.565889
-95.069121,73,26.615038
-41.452874,136,26.700019
-151.785804,84,26.765881
-146.262881,122,26.833155
-115.297895,99,26.914053
-206.349731,84,26.966022
-96.312142,152,27.061982
-55.379395,109,27.132981
-61.200676,79,27.183067
-104.409532,109,27.266479
2.371249,93,27.321073
-78.04948,81,27.387424
-123.126827,108,27.466372
-51.149335,136,27.549736
-90.126128,89,27.599818
-142.767499,80,27.663162
-74.002585,111,27.716426
-116.404462,74,27.766473
-54.154688,129,27.866482
-34.71168,71,27.899677
-76.450749,66,27.935435
-49.053696,102,28.000196
-215.390121,127,28.08334
-80.602613,122,28.149927
-60.468283,141,28.249743
-120.314108,130,28.316416
-228.074441,123,28.399638
-112.892539,93,28.466491
-127.083444,140,28.547323
-47.47839,94,28.603704
-89.923764,105,28.666886
-182.257432,110,28.732972
-77.309491,83,28.783588
-11.843369,110,28.849719
-89.954131,76,28.882928
27.555768,136,28.966252
-96.642433,56,29.01404
-78.78067,71,29.053377
-120.059057,105,29.095756
-135.034541,86,29.138348
-111.724171,70,29.166775
-97.196526,127,29.266371
-168.838297,102,29.332986
-130.736226,114,29.399668
-16.367031,87,29.47047
-49.51314,173,29.5497
-202.736243,95,29.615014
