#{"t_start": 1782402744.0406818, "env_id": "LunarLander-v3"}
r,l,t
-151.049285,110,0.024317
-123.099508,73,0.050828
-90.641816,130,0.102854
-109.058811,77,0.150518
-206.365201,111,0.217561
-116.403803,77,0.250534
-338.212658,78,0.283697
-96.969646,64,0.321215
-96.468858,91,0.383482
-83.921857,77,0.418527
-422.026414,97,0.483618
-324.030178,140,0.550585
-402.407081,144,0.635058
-100.527676,87,0.680933
-81.14435,142,0.750322
-156.075232,102,0.817208
-88.343767,63,0.837715
-217.550437,119,0.906403
-90.652722,90,0.969267
-117.97704,124,1.019051
-128.482326,72,1.05709
-213.09962,105,1.133862
-132.064046,93,1.166984
-125.054138,113,1.255034
-297.189044,121,1.312932
-184.351297,84,1.356918
-216.135018,100,1.415885
-337.663657,98,1.466851
-322.037903,103,1.527426
-119.789933,97,1.59893
-150.201268,99,1.650316
-151.419342,80,1.689906
-127.801502,74,1.717257
-158.863778,78,1.765653
-54.017867,70,1.787665
-249.447836,108,1.857374
-122.873701,105,1.917348
-170.759826,77,1.967131
-555.995886,103,2.033729
-75.14582,61,2.08357
-85.842022,76,2.117383
-119.718454,90,2.18362
-108.83116,64,2.216862
-115.960349,63,2.250721
15.038159,1000,2.883828
-247.058987,87,2.917213
-168.568358,67,2.953295
-105.364173,77,3.000402
-470.402682,77,3.033804
-292.444725,66,3.07732
-152.243412,85,3.100655
-314.425822,97,3.150289
-89.853892,76,3.20023
-129.422034,76,3.250338
-190.328616,92,3.312117
-161.480182,83,3.350742
-115.363877,98,3.400344
-75.750773,131,3.487107
-111.935326,74,3.533879
-110.751227,111,3.587323
-97.112016,85,3.650461
-296.097547,91,3.703885
-331.080447,106,3.750227
-308.040572,91,3.817174
-174.465965,83,3.867165
-192.64465,62,3.904565
-49.173044,67,3.933778
-146.144969,67,3.983712
-244.572037,76,4.0336
-166.242834,110,4.066613
-252.704572,107,4.121062
-256.33525,110,4.167224
-80.376321,73,4.183397
-128.692063,103,4.233879
-135.123406,110,4.316661
-319.174216,89,4.369178
-334.234129,135,4.440403
-81.140485,74,4.483686
-139.508417,103,4.566906
-135.546703,80,4.600367
-77.96844,73,4.653013
-143.238784,96,4.683813
-115.112288,108,4.766988
-294.548978,106,4.817288
-416.071814,141,4.900278
-145.275288,102,4.977092
-223.725774,148,5.067177
-83.342024,73,5.100873
-203.953147,63,5.136395
-527.658761,120,5.200418
-154.664204,102,5.267363
-143.747727,60,5.283836
-351.042397,85,5.334026
-221.412313,76,5.404605
-142.880201,97,5.449903
-160.422361,87,5.517443
-63.913115,113,5.583326
-176.654217,75,5.620737
-80.157056,85,6.138335
-189.188565,68,6.167542
-121.141632,118,6.233832
-174.880151,91,6.266918
-162.124531,104,6.340896
-622.489576,111,6.421449
-138.529842,74,6.467055
-396.675366,129,6.551032
-113.092799,95,6.600334
-95.213102,95,6.633803
-105.023212,101,6.716944
-118.57204,99,6.769649
-239.139687,118,6.817
-120.159694,99,6.866914
-100.506883,76,6.934063
-391.241829,110,6.991124
-97.216632,85,7.05036
-137.52046,87,7.100397
-146.236811,65,7.133804
-118.899684,109,7.183529
-103.411866,99,7.250695
-208.532344,65,7.300921
-88.619925,65,7.350536
-79.092627,63,7.394081
-132.052789,70,7.434068
-137.002632,143,7.508929
-178.13384,116,7.590681
-153.13745,87,7.617185
-284.210189,91,7.694472
-351.006306,94,7.735352
-248.597208,103,7.800911
-285.764499,118,7.867095
-256.020685,81,7.900329
-162.130951,140,7.986623
-98.246183,58,8.017121
-77.226404,106,8.100879
-87.147441,87,8.154538
-406.696206,93,8.200843
-88.868313,81,8.267304
-64.295152,96,8.317171
-264.528879,113,8.386595
-148.857852,81,8.452683
-121.765495,69,8.470698
-162.012805,108,8.533795
-287.632274,105,8.60052
-89.976703,77,8.633795
-269.575732,118,8.717028
-376.69702,90,8.77627
