#{"t_start": 1782652646.937521, "env_id": "LunarLander-v3"}
r,l,t
-35.398113,81,0.013151
-328.917645,59,0.029608
-422.253162,85,0.080035
-146.675744,62,0.112744
-135.636095,108,0.179572
-319.614864,118,0.263849
-498.409541,141,0.346229
-406.43969,112,0.396227
-163.837112,70,0.461643
-171.788508,102,0.496279
6.351297,71,0.533134
-394.057405,68,0.579903
-129.284109,84,0.632209
-50.28304,87,0.66318
-82.706084,76,0.713148
-278.741842,76,0.762972
-151.525105,80,0.82503
-398.088125,111,0.879537
-263.115033,99,0.912839
-193.738206,71,0.953545
-215.562206,70,0.979665
-114.227326,56,0.996163
-85.466548,57,1.032361
-268.976196,70,1.062486
-141.43354,84,1.11304
-74.90716,75,1.166289
-261.375579,102,1.212851
-205.730955,63,1.263234
-215.620832,79,1.330252
-268.736912,59,1.346908
-177.011336,107,1.429491
-445.844318,86,1.479639
-319.145181,69,1.529595
-313.172621,84,1.579589
-257.464918,74,1.612839
-349.092911,98,1.646197
-345.833682,82,1.696184
-255.936234,74,1.762978
-153.632901,68,1.796482
-222.736771,99,1.863022
-322.864032,89,1.916408
-247.111041,85,1.979193
9.25121,102,2.046379
-489.053347,89,2.113035
-245.962484,78,2.162843
-388.531875,89,2.212889
-341.668434,147,2.313026
-255.582821,120,2.396591
-20.360684,107,2.46286
-262.551678,100,2.512877
-76.326626,70,2.546279
-363.492523,125,2.612905
-232.098707,71,2.664555
-79.325463,68,2.696249
-360.90232,71,2.746558
-115.643785,79,2.799006
-416.537339,116,2.86303
-334.525772,125,2.943997
-282.143618,80,2.982434
-133.752345,82,3.029595
-293.21835,74,3.077636
-206.990905,71,3.134409
-109.969156,84,3.162893
-273.675022,99,3.223799
-379.483059,116,3.296285
-460.81115,97,3.346175
-91.94579,93,3.37964
-341.237193,102,3.43167
-571.810437,88,3.496123
-176.236132,64,3.531919
-183.155634,81,3.56292
-73.069104,129,3.646448
-229.979252,101,3.712576
-134.86648,70,3.729743
-220.145803,67,3.779093
-530.433957,95,3.84946
-281.653594,98,3.90507
-221.792352,95,3.979516
-258.650052,112,4.013993
-55.108233,60,4.046126
-139.727832,113,4.129538
-108.920778,66,4.180125
-359.781743,75,4.196287
-180.950235,64,4.252896
-258.888805,64,4.296227
-310.96043,62,4.329526
-362.724904,86,4.383097
-424.163748,97,4.454989
-366.947022,76,4.483098
32.985794,89,4.52999
-405.848561,78,4.599945
-478.931245,89,4.645815
-114.843897,107,4.714124
-73.918314,83,4.763255
-364.933564,76,4.798889
-111.646513,74,4.846097
-454.613713,104,4.914539
-86.535234,115,4.980009
9.963787,96,5.029808
-327.124603,70,5.079835
-245.172099,76,5.130112
-263.391488,76,5.16285
-203.062861,73,5.195794
-349.249083,80,5.241559
-448.487632,143,5.335093
-174.021349,75,5.379583
-8.024385,64,5.414848
-80.056031,78,5.479931
-483.50287,85,5.51492
-292.307098,108,5.565511
-639.777161,108,5.630102
-30.718125,97,5.679607
-356.503148,71,5.729597
-305.865812,146,5.796327
-193.904838,88,6.06672
-460.313754,72,6.096536
-477.751929,84,6.146491
-469.787831,87,6.17994
-302.592006,95,6.229707
-277.56231,73,6.287253
-224.032862,79,6.329912
-31.448365,68,6.383024
-481.614599,74,6.429852
-233.217186,89,6.498174
20.496776,73,6.528301
-232.633433,90,6.579591
-452.12443,79,6.616971
-98.315164,68,6.663202
-332.022498,75,6.712858
-314.464008,94,6.746218
-520.502514,92,6.82393
-322.418776,90,6.862962
-160.851532,79,6.917968
-85.805485,114,6.979492
-158.714676,85,7.046109
-374.924646,100,7.079885
-140.145122,67,7.132236
-283.173231,89,7.196383
-297.371416,124,7.262988
-209.065556,89,7.334679
-250.574458,81,7.379539
-75.228086,71,7.422378
-143.169993,98,7.479521
-487.830406,115,7.562449
-359.592434,123,7.646171
-334.876547,86,7.718191
-101.433753,126,7.794923
-297.96883,100,7.86642
-182.459282,90,7.929084
-345.260643,81,7.979664
-264.341458,125,8.081225
-588.686371,109,8.129509
-209.146759,92,8.163315
-229.759287,99,8.220948
-192.024963,84,8.27837
-449.954049,111,8.318891
-119.290494,74,8.379613
12.342358,89,8.429206
-441.007995,102,8.499765
-334.206708,108,8.562903
-139.688177,65,8.599896
-308.955114,84,8.663254
-285.824367,127,8.719289
-88.344601,94,8.779195
