#{"t_start": 1782654225.2834408, "env_id": "LunarLander-v3"}
r,l,t
-69.648057,60,0.0
-250.21697,82,0.033805
-207.286716,125,0.119498
-171.233852,77,0.170768
-288.030157,89,0.217125
-288.811983,78,0.267602
-101.13865,82,0.333411
-613.617212,102,0.387365
-361.445412,121,0.450176
-349.08899,97,0.516632
-420.920755,86,0.566686
-289.764661,71,0.6027
-463.791989,96,0.675321
-248.327127,72,0.702713
-198.563282,101,0.766729
-231.790367,97,0.8333
-247.925552,94,0.900147
-191.635985,79,0.937606
-109.652544,62,0.949986
-551.533277,120,1.000152
-128.335573,87,1.066708
-165.414944,71,1.118433
-468.232823,87,1.150025
-443.784014,93,1.187419
-186.550024,71,1.216806
-461.482782,82,1.266956
-395.972707,104,1.33775
-93.884945,91,1.398802
-125.575301,68,1.449978
-43.740255,85,1.483602
-543.79045,113,1.516811
-565.483278,108,1.583371
-291.102818,92,1.65498
-260.317437,83,1.690179
-412.370879,107,1.733342
-615.474277,124,1.766697
-252.293953,66,1.821448
-188.393499,91,1.880688
-438.873326,111,1.933517
-435.857501,132,2.01675
-198.380973,81,2.083038
-43.702549,75,2.133297
-609.718064,114,2.166651
-143.007307,87,2.199952
-123.1888,74,2.233312
-438.581502,65,2.283398
-206.475263,122,2.333458
-465.199529,93,2.388689
-156.860318,92,2.449605
-61.606256,70,2.504424
-399.363773,144,2.550026
-124.991387,118,2.620316
-317.869777,69,2.658664
-260.451952,115,2.744077
-314.24336,111,2.815316
-343.929424,82,2.84998
-411.125131,105,2.937528
-494.712932,90,2.966933
-384.942616,88,3.016877
-402.781891,87,3.095803
-361.354431,69,3.116641
-207.479038,93,3.159988
-220.360564,92,3.190273
-230.287134,95,3.233087
-327.986677,63,3.253767
-212.433834,117,3.317176
-86.741348,89,3.366769
-106.021014,64,3.416708
-590.620908,93,3.48347
-572.997808,97,3.552315
-252.039508,104,3.600398
-400.452052,90,3.650131
-76.726408,96,3.690507
-432.666869,69,3.733649
-64.087688,70,3.766674
-292.909285,58,3.800032
-326.697994,127,3.850141
-184.5392,73,3.88743
-116.051682,89,3.950024
-324.305765,120,4.016794
-331.911588,92,4.08069
-418.352528,136,4.166865
-156.367394,131,4.250035
-301.40408,123,4.352804
-243.52704,103,4.41844
-567.097141,79,4.450051
-423.35966,122,4.498301
-412.253216,109,4.550181
-200.389537,67,4.600025
-306.955459,87,4.650151
-202.761628,61,4.692293
-425.390426,106,4.750201
-309.210646,77,4.800058
-436.283501,129,4.894915
-293.686251,94,4.950264
-140.40854,100,5.016811
-119.61717,87,5.083758
-179.116665,115,5.155971
-353.954811,89,5.216523
-119.58418,72,5.253641
-297.167928,93,5.316989
-134.261297,75,5.368842
-191.34296,85,5.416993
-238.157757,87,5.467098
-265.424844,94,5.516831
-395.469372,79,5.566785
-331.084804,128,5.633698
-431.270056,108,6.070167
-283.968419,85,6.100439
-312.446731,93,6.13413
-327.646039,108,6.194296
-102.610155,64,6.217051
-108.348851,60,6.269315
-331.703666,106,6.333451
-137.01831,67,6.385121
-248.421888,100,6.450234
-104.087738,98,6.50083
-304.097009,107,6.566687
-28.643125,97,6.609656
-108.736855,83,6.653076
-403.277363,88,6.700042
-304.620734,70,6.750072
-175.300133,64,6.800349
-119.420366,111,6.866856
-216.989112,71,6.899772
-203.96231,83,6.933546
-234.219014,63,6.983392
-438.480957,113,7.054115
-243.234217,105,7.116462
-238.457136,94,7.183633
-232.503176,81,7.216676
-305.71634,75,7.236964
-179.988038,88,7.29616
-136.563331,68,7.364352
-396.216002,112,7.433465
-356.345349,60,7.467279
-452.205145,104,7.533019
-373.063386,124,7.600055
-343.869529,103,7.671213
-416.091267,127,7.752588
-153.652926,61,7.778903
-237.103855,92,7.840043
-108.631581,70,7.885797
-130.1154,99,7.933458
-256.339207,103,8.023396
-296.714284,87,8.066713
-382.778736,120,8.143617
-477.763643,93,8.20269
-238.930584,83,8.249675
-421.785951,94,8.303462
-326.131771,86,8.333596
-360.733659,93,8.383438
-131.90689,100,8.416797
-187.893202,116,8.483013
-363.991962,114,8.549664
-300.094825,116,8.612418
-443.442664,93,8.682089
-548.061588,112,8.736487
-106.058051,86,8.766781
-225.779108,64,8.816696
-468.94126,99,8.875728
-240.151275,84,8.935682
-333.946931,75,8.983417
-117.204698,94,9.016757
-189.743866,117,9.066921
-149.491334,138,9.153612
-100.400535,79,9.200068
-82.759309,95,9.269779
-560.578522,120,9.350146
-264.030146,64,9.400189
-319.856035,71,9.43344
-495.605097,128,9.516916
-177.780633,102,9.588945
-119.839765,66,9.633532
-498.133457,108,9.683436
-450.964693,81,9.750071
-394.481277,123,9.833403
-433.435736,85,9.902802
-354.308083,106,9.933426
