#{"t_start": 1782740227.0987635, "env_id": "LunarLander-v3"}
r,l,t
-139.22615,110,0.023616
-116.330974,73,0.04864
-93.045692,131,0.147954
-116.235416,126,0.221774
-173.555433,130,0.321777
-301.782941,106,0.400896
-118.846993,64,0.43102
-192.925156,91,0.474658
-306.282204,93,0.528039
-370.26046,96,0.577147
-84.912167,71,0.611898
-105.97398,84,0.664841
-97.932426,59,0.715674
-110.579948,85,0.764366
-332.491087,106,0.842207
-317.971426,85,0.898364
-217.376748,64,0.936849
-94.039852,61,0.989761
-225.211644,119,1.048388
-192.149658,95,1.081119
-215.37202,87,1.148312
-226.437067,95,1.211776
-314.81837,146,1.322868
-222.543331,88,1.379512
-267.227379,150,1.485768
-431.336311,108,1.548166
-121.683592,108,1.631398
-109.89835,119,1.699959
-345.589209,98,1.748147
-121.084539,89,1.814412
-282.839307,94,1.864734
-114.173507,98,1.931999
-270.090373,108,1.998526
-150.737323,69,2.051521
-147.670131,76,2.097044
-249.841862,88,2.165079
-122.77846,87,2.214838
-138.990334,129,2.301218
-255.077657,127,2.381637
-330.841548,126,2.481692
-96.724311,68,2.52486
-64.486904,124,2.598488
7.986751,71,2.647774
-113.631483,96,2.698253
-2.428217,119,2.76485
-173.277324,73,2.797706
-122.509719,133,2.897741
-117.576922,122,2.94814
-96.636167,121,3.051313
-97.279527,83,3.098005
-194.672959,117,3.181544
-148.937011,72,3.234237
-122.790395,68,3.281032
-367.297424,104,3.337237
-447.540816,79,3.364918
-321.491328,80,3.441991
-136.014411,72,3.481045
-264.515866,96,3.553979
-90.863643,73,3.60248
-167.445905,97,3.659585
-261.788635,98,3.711739
-82.994051,70,3.748248
-122.394145,131,3.8269
-74.950889,71,3.877604
-344.660652,80,3.916416
-70.827862,86,3.965149
-185.583628,106,4.043159
-184.55154,100,4.093983
-79.981093,60,4.143187
-151.710389,64,4.188386
-240.533489,91,4.242517
-164.381722,75,4.298552
-110.832113,75,4.340178
-406.726035,97,4.416617
-350.324785,97,4.48014
-96.211564,130,4.56445
2.462821,102,4.610628
-117.44898,96,4.664427
-105.914083,107,4.734761
-307.52648,81,4.794937
-361.28693,76,4.853979
-215.680705,120,4.917448
-103.732744,82,4.974431
-75.249571,74,5.032336
-80.866239,145,5.101018
-121.155643,67,5.151322
-212.496515,90,5.203315
-165.471751,115,5.287578
-103.456945,99,5.340125
-174.923578,60,5.370708
-116.452638,67,5.428677
-91.343313,98,5.499136
-33.61618,134,5.598344
-499.583011,118,5.654238
-232.228834,80,5.714719
-103.173261,61,5.758647
-368.571834,109,5.819099
-241.730663,120,5.864926
-184.172328,74,5.898281
-196.520724,71,5.965116
-163.306231,61,6.001095
-78.103297,88,6.047731
-109.7003,60,6.09444
54.462273,1000,7.55269
-115.537092,88,7.614496
-102.39061,80,7.671253
-98.660787,78,7.731691
-171.792304,97,7.798433
-245.53172,114,7.847824
-110.257087,60,7.884816
22.094227,101,7.964942
-240.835351,74,8.015202
-83.086926,100,8.092535
-93.605677,79,8.132624
