#{"t_start": 1782384010.5774765, "env_id": "LunarLander-v3"}
r,l,t
-365.385724,123,0.83018
-139.767574,91,0.88102
-203.771032,67,0.929511
-152.392698,97,1.013123
-101.804251,95,1.110371
-75.651581,63,1.152657
-149.817769,65,1.212763
-163.406421,106,1.29606
-156.196899,130,1.422559
-370.246323,111,1.515086
-329.272183,96,1.562781
-97.102091,76,1.645961
-91.061712,111,1.733968
-122.392771,96,1.812588
-386.946056,111,1.864106
-217.599543,112,1.962653
-83.83242,89,2.029283
-56.473503,80,2.113424
-192.045263,102,2.196345
-202.088268,75,2.245972
-106.090732,59,2.296311
-268.304372,77,2.36278
-197.55385,78,2.408211
-198.067562,143,2.533234
-418.198958,119,2.62618
-103.288857,85,2.662735
-198.646259,85,2.749303
-286.483881,100,2.851936
27.676359,80,2.896331
-85.410036,70,2.955979
-216.281908,75,3.029705
-224.579326,102,3.11311
-60.249467,89,3.163163
-368.856697,135,3.294118
-208.436542,96,3.363159
-132.218308,102,3.446058
-155.638401,120,3.512683
-229.732371,112,3.599378
-335.654981,79,3.674653
-167.880339,83,3.729528
-307.023611,145,3.846292
-327.185827,79,3.90582
-342.364616,87,3.992458
-222.071032,68,4.046074
-112.850991,66,4.112796
-139.540732,76,4.179571
-247.936836,89,4.262948
-119.59945,59,4.311389
-252.26838,68,4.379409
-112.180395,70,4.429224
-39.613771,72,4.496128
-129.135929,97,4.59607
-139.413413,84,4.646232
-62.053403,93,4.729302
-93.294858,85,4.791069
-477.639365,112,4.889481
-119.193987,98,4.945991
-80.58499,85,5.012849
-114.411834,72,5.079706
-186.238132,125,5.18791
-212.083388,110,5.279373
-180.783001,115,5.391789
-236.486888,106,5.479932
-87.834281,103,5.556074
-251.938047,72,5.63009
-152.017925,102,5.696412
-314.007779,67,5.774815
-77.175317,65,5.812773
-198.306529,80,5.853592
-108.242434,72,5.892223
-167.34926,59,5.912573
-83.530557,78,5.976381
-86.977814,60,6.029217
-127.880182,63,6.079359
-73.761028,63,6.112762
-112.63826,88,6.162995
-249.696773,73,6.234313
-109.630653,89,6.311813
-236.426977,88,6.396077
-250.013451,125,6.512614
