#{"t_start": 1782385187.4879954, "env_id": "LunarLander-v3"}
r,l,t
-125.968256,77,0.027311
-211.853305,64,0.066982
-171.32448,76,0.133542
-77.699913,73,0.201566
-408.317322,119,0.302
-123.740376,85,0.390004
-114.775795,115,0.491996
-272.935189,124,0.599769
-250.473077,96,0.688346
-21.685687,115,0.7893
-137.112128,114,0.893021
-370.091931,126,1.000202
-288.942967,108,1.100154
-134.477106,109,1.200135
-211.18962,85,1.300138
-176.437206,67,1.368379
-106.106788,71,1.441622
-101.799891,76,1.499477
-190.590918,85,1.584909
-81.550852,113,1.688993
-393.769773,115,1.793046
-104.691643,145,1.918641
-152.008454,82,1.993107
-147.027641,88,2.066928
-205.677928,131,2.190252
-237.008413,73,2.250346
-107.497403,98,2.349535
-42.850681,131,2.467519
-78.41753,113,2.56821
-167.713512,79,2.633969
-104.732752,69,2.700152
-88.020652,85,2.768746
-309.402324,136,2.899532
-210.237092,98,2.985246
-104.240042,72,3.05018
-195.584535,99,3.133777
-95.541802,63,3.198564
-298.151294,112,3.29936
-108.058937,73,3.365587
-202.190933,123,3.466389
-124.147193,157,3.616139
-199.766302,83,3.695739
-121.642938,90,3.76685
-259.64663,111,3.866997
-133.728019,101,3.966969
-35.091328,139,4.092806
-127.924115,83,4.168751
-362.221362,103,4.25008
-126.670546,132,4.384068
-154.951352,125,4.496436
-189.485748,74,4.565425
-116.39222,87,4.633729
-268.13812,98,4.732887
-150.834977,77,4.80017
-129.576088,107,4.898832
-169.824711,80,4.967022
-211.138493,92,5.0504
-98.463606,91,5.135382
-121.333617,78,5.200099
-159.914756,115,5.315075
-75.676479,126,5.416867
-310.893141,86,5.499685
-96.456801,94,5.594476
-173.544199,120,5.700062
-90.688546,77,5.76867
-184.455813,115,5.8669
-132.2589,81,5.950307
-226.227009,110,6.050199
-269.011334,123,6.167063
-290.41945,90,6.25017
-84.934173,117,6.350173
-95.953193,77,6.435594
-130.53174,92,6.51821
-162.506074,119,6.616115
-503.823988,114,6.716791
-90.782393,92,6.816226
-102.175677,82,6.89262
-4.869472,88,6.966909
-365.481665,101,7.066239
-63.063848,97,7.15027
-215.971678,111,7.250309
-284.473063,96,7.333512
-83.293823,67,7.400289
-176.770759,72,7.466389
-114.921291,73,7.532775
-79.699626,68,7.599696
-285.206898,73,7.668623
-269.918437,109,7.769334
-123.815269,83,7.84955
-123.216732,84,7.918667
-36.989155,87,8.000231
-74.961822,67,8.067005
-261.331134,106,8.166924
-130.810457,109,8.266824
-203.26591,76,8.333609
-141.0072,142,8.466248
-162.834372,77,8.532793
-174.094059,118,8.650494
-336.909848,94,8.73349
-137.617655,94,8.816893
-129.839283,121,8.933325
-160.932894,120,9.033585
-112.444481,135,10.901948
-304.018842,102,11.001877
-221.972372,104,11.10007
-116.816488,88,11.185021
-433.153187,114,11.29413
-161.254562,119,11.400488
-93.369181,75,11.466045
-166.144255,112,11.566108
-139.609909,70,11.633784
-151.978204,84,11.716807
-318.394471,89,11.800118
-134.846508,112,11.90029
-117.490048,79,11.968541
-108.358465,65,12.033552
-178.053343,119,12.166804
-61.709181,72,12.233506
-150.967299,89,12.301751
-137.6817,78,12.385049
-113.044297,105,12.486986
-55.92689,71,12.552056
-146.053246,94,12.633896
-7.871692,98,12.71865
-60.091899,144,12.850291
-211.184984,82,12.93528
-79.03755,72,12.999998
-114.555493,69,13.069274
-98.253537,116,13.166879
-248.618148,142,13.300012
-189.029407,84,13.390186
-173.324219,82,13.464936
-313.674093,111,13.566087
-40.920229,129,13.685474
-119.002812,85,13.766691
-101.751902,90,13.850003
-68.710155,66,13.901838
-117.786402,84,13.990193
-193.147455,125,14.101531
-85.979817,109,14.201748
-111.286079,114,14.302098
-53.395435,127,14.432852
-264.453731,113,14.535172
-162.215577,89,14.616137
-165.184195,117,14.73279
-183.557182,95,14.816989
-96.899814,96,14.902984
-100.304104,59,14.966185
-256.769829,90,15.050132
-118.031308,86,15.116548
-117.834702,63,15.185962
-106.701795,97,15.282846
-288.87237,122,15.385279
-94.430401,103,15.492931
-102.19507,73,15.549769
-118.610767,68,15.616358
-138.480701,123,15.733518
-143.17766,109,15.833653
-129.529662,75,15.904576
-94.166606,90,15.99417
-100.215617,79,16.066878
-127.548345,118,16.166775
-244.35544,100,16.268162
-105.768702,74,16.333539
-98.46362,137,16.466329
-262.235941,105,16.566435
-114.771185,76,16.635192
-145.528419,71,16.706124
