#{"t_start": 1782386370.727876, "env_id": "LunarLander-v3"}
r,l,t
-215.874796,74,0.015846
-45.094772,126,0.109072
-136.347791,76,0.174642
-107.716685,115,0.281447
-142.459026,82,0.348946
-114.481014,59,0.380718
-135.138147,89,0.451135
-90.41668,65,0.499056
-425.897345,113,0.588221
-256.998102,86,0.648007
-127.528464,82,0.719043
-96.262868,58,0.778028
-113.525929,66,0.814849
-290.564207,124,0.933744
-279.945087,94,1.028036
-189.557858,68,1.082281
-124.675272,79,1.150362
-170.312265,103,1.232307
-404.873574,122,1.349017
-252.278151,72,1.398296
-118.630582,95,1.47278
-164.202341,90,1.532444
-115.5379,120,1.633905
-357.972498,106,1.723811
-205.20872,126,1.847847
-79.994021,60,1.884002
-93.094289,85,1.968428
-151.630186,78,2.025266
-356.521329,124,2.120277
-92.392263,66,2.16802
-262.122046,67,2.21525
-279.170729,113,2.282392
-264.401049,75,2.364175
-119.624202,90,2.430622
-267.479222,112,2.537626
-22.002022,88,2.606193
-121.573687,75,2.647955
-93.670901,105,2.765206
-149.704887,89,2.815737
-188.75566,116,2.901371
-83.461594,57,2.948996
-160.50166,93,3.018553
-93.510881,73,3.06673
-329.682158,91,3.159124
-52.31811,94,3.199529
-158.451905,73,3.248992
-271.409252,92,3.308519
-128.920643,89,3.384867
-120.49222,79,3.435062
-123.092759,68,3.482069
-502.010554,150,3.582918
-116.015237,134,3.709123
-18.779172,109,3.813865
-31.697779,89,3.868301
-158.699361,62,3.915499
-102.308367,69,3.968427
-139.80906,102,4.046457
-110.187473,115,4.147537
-193.956892,75,4.227753
-275.159572,121,4.321476
-478.970468,122,4.406256
-118.438316,111,4.480889
-361.647738,116,4.591567
-213.12714,99,4.649473
-317.130983,110,4.747007
-25.98329,107,4.833414
-216.330441,72,4.899154
-317.363748,106,4.967068
-175.911238,119,5.040281
-146.675299,91,5.115727
-139.913111,81,5.192132
-94.599419,105,5.266549
-228.501111,125,5.38225
-192.860898,98,5.450679
-226.994858,73,5.525118
-151.436557,102,5.611679
-294.412022,103,5.680956
-100.57658,82,5.76178
-96.789546,87,5.835234
-156.090075,86,5.899827
-159.669423,67,5.962754
-164.97529,109,6.066001
-139.041967,66,6.111692
-67.373897,159,6.233735
-162.269781,98,6.317739
-87.377125,69,6.381509
-133.256418,114,6.489633
-264.437062,89,6.555703
-128.066563,78,6.601863
-116.185907,89,6.682377
-256.087384,102,6.778157
-89.125675,94,6.834749
-155.836213,80,6.881014
-50.599653,71,6.960216
-123.061372,130,7.065942
-142.279997,131,7.165557
-387.982863,89,7.218853
-149.849716,67,7.290726
-337.307665,94,7.335169
-124.320908,71,7.39935
-225.13185,71,7.435426
-97.530771,75,7.512396
-328.338823,116,7.600088
-372.785596,84,7.64687
-260.784593,135,7.735163
-132.864827,79,7.813541
-132.691197,95,7.883457
-258.536661,119,9.037101
-116.949672,122,9.137062
-362.619662,92,9.199304
-49.742646,70,9.271586
-89.757978,104,9.34324
-438.656815,137,9.468577
-129.300792,85,9.515589
-432.956574,141,9.641228
-85.967047,82,9.686055
-118.653373,74,9.747112
-416.107489,122,9.86077
-232.952393,103,9.937584
-78.142828,81,9.997413
-370.250312,127,10.063336
-231.757547,119,10.137709
-110.836798,125,10.233011
-268.278838,116,10.322891
-101.499274,75,10.40661
-184.469092,75,10.449871
-189.425821,110,10.5657
-129.251734,101,10.650159
-279.912744,92,10.742429
-196.692177,119,10.854514
-68.90364,76,10.912951
-103.42014,70,10.983261
-316.963044,124,11.098988
-176.446219,91,11.158611
-275.261301,97,11.242849
-353.102038,137,11.346784
-174.496121,79,11.426767
-106.65627,59,11.471777
-197.399712,109,11.58453
-193.806944,88,11.647733
-252.333104,100,11.728582
-280.922974,100,11.795705
-114.252509,95,11.856414
-118.034762,120,11.937122
-89.580249,71,11.978181
-189.021207,99,12.051133
-295.244217,99,12.139569
-87.837487,68,12.201637
-98.725484,102,12.273146
-21.931819,88,12.349725
-168.359325,122,12.472671
-174.763096,97,12.525937
-117.63471,101,12.615523
-175.596868,117,12.715882
-105.044753,99,12.767406
-140.554541,105,12.8685
-65.455233,77,12.941062
-199.379813,116,13.046517
-268.962715,120,13.142944
-112.290909,83,13.200991
-318.589632,132,13.330222
-135.066251,107,13.41563
-105.421309,68,13.465664
-84.936141,70,13.545214
-126.34185,83,13.601979
-2.682048,119,13.723163
-98.752869,76,13.769291
-7.037158,90,13.853414
-198.447379,77,13.910458
-85.396117,75,13.986719
-201.478301,136,14.079652
-160.514393,122,14.148957
-96.000535,75,14.226312
-146.761369,82,14.282592
-127.934898,101,14.364218
-100.613421,66,14.432553
-7.759934,129,14.535346
-121.09495,90,14.601701
-174.046666,71,14.671522
-317.600986,139,14.784705
-127.664564,71,14.853266
-22.623714,120,14.949004
-135.90634,94,15.055534
-55.476566,129,15.154295
-242.958378,144,15.264601
-116.708332,109,15.366327
-143.728609,79,15.432237
-283.410906,113,15.518088
-136.784267,108,15.617892
-468.86546,90,15.71252
-126.370966,80,15.772234
-133.753526,114,15.843456
-113.336053,76,15.913041
-140.214619,93,15.988322
15.139158,101,16.082444
-89.417118,117,16.198945
-128.253606,145,16.332304
-127.05335,79,16.383876
-110.511958,127,16.500867
-202.717452,118,16.584199
-359.234623,96,16.672558
