#{"t_start": 1782388605.2837906, "env_id": "LunarLander-v3"}
r,l,t
-151.049285,110,0.015764
-123.099508,73,0.085505
-101.53194,129,0.184236
-85.099862,109,0.289515
-319.420676,108,0.387277
-151.86371,94,0.455964
-121.952416,112,0.521041
-142.513193,93,0.571862
-196.994977,85,0.618559
-333.430157,132,0.717895
-478.296264,128,0.848866
-165.36435,92,0.935109
-198.117382,72,0.988672
-68.370793,116,1.050718
-177.667378,97,1.109457
-157.742042,111,1.171585
-107.518401,111,1.232618
-97.445442,102,1.340411
-174.162173,114,1.450404
-166.722346,137,1.574755
-419.435092,95,1.666123
-163.189919,126,1.78439
-170.064962,137,1.89952
-377.268046,111,2.015397
-74.889869,113,2.116122
-100.866745,93,2.28207
-35.367224,93,2.335603
-136.997079,82,2.381988
-233.99292,93,2.440066
-303.83344,115,2.549586
-129.743199,148,2.681069
-166.021414,117,2.794907
-193.55418,98,2.880852
-354.051736,118,2.99874
-203.312218,71,3.04987
-321.469174,104,3.141724
-272.770461,117,3.251305
-153.812817,109,3.361885
-175.416379,61,3.416372
-96.129572,115,3.532894
-76.520036,77,3.606831
-126.773628,71,3.667165
-127.751697,97,3.766317
-197.661512,77,3.842478
-291.483151,95,3.934915
-503.297845,78,4.001875
-132.103867,100,4.072624
-141.451402,68,4.101467
-101.384391,76,4.1495
-362.762658,116,4.231372
-391.938721,88,4.318576
-183.044952,81,4.400356
-201.424771,109,4.506729
-233.034291,128,4.62852
-179.587746,100,4.728135
-97.070831,58,4.783527
-100.759173,72,4.854153
-339.638094,78,4.9329
-245.00089,76,5.003885
-165.462526,86,5.051786
-357.624318,112,5.115988
-322.866391,106,5.168319
-136.790096,108,5.26828
-97.654734,76,5.317568
-496.780123,105,5.38535
-307.263482,73,5.428625
-250.789192,111,5.514159
-144.068341,110,5.616218
-377.77012,67,5.684841
-110.966835,67,5.753274
-249.570816,112,5.864855
-375.939987,88,5.949103
-343.085932,78,6.033058
-139.920788,92,6.118766
-37.347431,70,6.192789
-83.673002,74,6.248978
-99.06429,72,6.334889
-113.037536,70,6.402922
-155.627587,74,6.460403
-193.978777,77,6.505427
-206.933642,77,6.55109
