#{"t_start": 1782803075.9180834, "env_id": "LunarLander-v3"}
r,l,t
-35.398113,81,0.01687
-328.917645,59,0.050212
-422.253162,85,0.116625
-146.675744,62,0.149848
-135.636095,108,0.234195
-340.118315,117,0.316749
-441.752932,89,0.383465
-95.823524,95,0.449996
-111.012146,69,0.500265
-80.585018,79,0.563932
-281.299597,57,0.603186
-278.258272,117,0.690712
-116.707224,68,0.739708
-454.653569,96,0.808753
-372.108835,86,0.866455
-216.560921,73,0.916253
-464.713487,93,0.990766
-93.129794,63,1.033409
-164.066283,85,1.0978
-225.556102,129,1.183065
-21.004208,84,1.250196
-271.597416,65,1.310547
-463.465783,96,1.383337
-246.587379,105,1.466399
-423.194742,87,1.529804
-478.982643,78,1.582839
-158.23838,92,1.655656
-199.738479,114,1.735316
-485.256489,92,1.801753
-263.935069,73,1.855855
-294.357411,84,1.918396
-206.895426,101,1.992407
-411.782908,72,2.044507
-251.438669,76,2.101285
-155.754703,115,2.186587
-191.32422,83,2.246253
-221.683227,71,2.299441
-379.280069,74,2.356462
-151.763487,70,2.399946
-154.978169,68,2.449732
-112.316944,146,2.566649
-199.261749,95,2.636909
-256.93682,83,2.698027
-94.606381,72,2.750881
-485.074587,77,2.809313
-343.892149,109,2.893124
-411.428182,101,2.969045
-125.319319,93,3.033584
-374.316258,92,3.100164
-379.815604,125,3.198185
-110.778162,87,3.266559
-162.589028,67,3.321733
-279.538288,78,3.382534
-152.217763,110,3.466845
-289.499342,130,3.564931
-251.415978,95,3.637944
-268.97237,113,3.723186
-183.842354,83,3.787033
-79.65837,116,3.876093
-490.932718,98,3.952275
-496.133762,101,4.030608
-416.252029,99,4.108762
-110.758251,57,4.152083
-314.771223,71,4.201226
-184.510953,75,4.263945
-360.637309,69,4.31635
-82.55918,89,4.383174
-255.908646,86,4.452901
-256.089915,63,4.500145
-55.830532,91,4.566922
-327.016292,99,4.649817
-334.186854,75,4.704689
-98.056772,69,4.758634
-97.078493,75,4.814089
-459.410463,93,4.88344
-474.698115,75,4.93357
-535.41923,99,5.016951
-568.52313,77,5.077453
-374.173269,106,5.150273
21.947466,141,5.26693
-130.58854,85,5.334785
-174.299464,59,5.379833
-423.641213,106,5.463945
-304.204047,104,5.534057
-174.420363,97,5.618949
48.986794,80,5.681048
-325.318867,62,5.728201
-341.040338,91,5.79729
-514.496736,85,5.850681
-105.123893,77,5.91603
-370.962461,70,5.979045
-310.332429,100,6.065897
-304.268379,76,6.143223
-330.064574,108,6.21382
-443.61696,95,6.297123
-221.344963,64,6.347741
-542.636494,84,6.412913
-421.922969,109,6.480528
-225.903431,84,6.547078
-295.400899,103,6.633687
-141.561163,112,6.717118
-117.622411,78,6.772982
-300.389169,82,6.835719
-211.308687,74,6.883687
-290.39273,93,6.950138
-60.128132,129,7.050057
-329.711324,70,7.100377
-150.083351,70,7.163006
-673.299805,93,7.231418
-468.38402,106,7.31596
-318.715656,94,7.380697
-290.39543,83,7.447651
-513.882944,149,8.949725
-169.52758,103,9.031589
-122.20186,77,9.083109
-570.931155,113,9.165428
-396.205615,80,9.233478
-371.800725,109,9.316681
-120.579495,132,9.416415
-191.502326,79,9.493288
-270.218756,72,9.549776
-530.593995,81,9.619923
-326.330659,87,9.682196
-242.682511,68,9.734877
-103.316452,93,9.80638
-69.351454,83,9.866791
-156.063262,96,9.933254
-355.246062,101,10.0155
-57.126665,120,10.132561
-207.452506,99,10.249284
-84.810258,65,10.314936
-121.979134,100,10.383289
-431.503491,81,10.452024
-466.365126,106,10.533222
-399.238276,109,10.621923
-134.105393,69,10.674201
-78.512823,71,10.729055
-88.414673,78,10.787264
-229.240152,76,10.843823
-328.053077,92,10.913924
-403.60157,82,10.966743
-154.188683,76,11.033208
-166.898722,97,11.099775
-388.851974,106,11.183093
-196.281345,88,11.249716
-329.673541,68,11.299978
-298.77989,106,11.383449
-137.214317,83,11.449949
-375.706307,70,11.500008
-108.213066,95,11.576349
-183.033787,85,11.639927
-110.643858,91,11.708261
-268.792621,85,11.770938
-252.030144,103,11.848909
-89.509108,74,11.900051
-148.307294,99,11.966384
-101.554829,82,12.033231
-108.887611,109,12.116679
-368.296634,97,12.197259
-260.969969,84,12.249624
-293.532745,91,12.330596
-247.888177,125,12.41641
-277.91946,106,12.499657
-110.682827,62,12.549964
-90.953041,107,12.633925
-396.318079,127,12.72909
-332.061905,69,12.779243
-100.153984,70,12.829819
-230.580405,69,12.883295
-294.681373,118,12.966275
-194.571258,86,13.033332
-148.765235,74,13.096244
-413.611073,72,13.150109
-332.851703,97,13.216439
-193.825543,99,13.299777
-444.378093,115,13.387071
-441.682646,101,13.463921
-64.287585,79,13.516773
-111.492792,71,13.566332
-55.914384,74,13.634929
-461.633626,100,13.71057
-396.668171,83,13.774206
-101.784239,109,13.849378
-348.144391,76,13.916237
-199.871105,103,13.996249
-139.780715,94,14.066411
-131.101408,66,14.116612
-241.008026,93,14.188173
-338.113207,83,14.250078
-196.735224,67,14.299813
-449.49654,104,14.388888
-275.828168,109,14.466289
-215.073552,113,14.54971
-305.765138,81,14.622936
-99.619185,72,14.677122
-258.805769,116,14.766071
-275.378085,90,14.835902
-47.350078,70,14.899219
-333.979074,96,14.990556
-519.879556,83,15.047638
-107.456495,94,15.114366
-166.124035,101,15.197423
-102.75499,105,15.281037
-401.430099,71,15.330615
-345.605549,102,15.414394
