#{"t_start": 1782758818.8555567, "env_id": "LunarLander-v3"}
r,l,t
-89.425065,108,0.018176
-127.02404,86,0.101363
-83.24636,91,0.200218
-363.18027,109,0.276354
-422.949098,89,0.332032
-395.890377,82,0.385095
-345.093387,111,0.452555
-115.072649,84,0.506529
-409.471665,82,0.553705
-456.796291,98,0.648848
-104.266749,84,0.713627
-311.297325,87,0.794126
-352.611835,109,0.905266
-126.887453,86,0.999385
-330.244164,105,1.089572
-205.82693,122,1.198104
-265.55865,90,1.258558
-442.804501,102,1.367255
-267.185422,94,1.432272
-298.720729,95,1.494272
-206.48452,91,1.564413
-98.108162,80,1.612933
-242.024312,90,1.66217
-121.238881,92,1.719009
-288.121956,75,1.776809
-273.655283,77,1.851686
-128.10095,132,1.942249
-367.514569,90,2.010304
-199.872811,79,2.05989
-216.347377,95,2.122682
-214.179108,108,2.192457
-364.949077,89,2.250716
-211.588372,61,2.291602
-189.365106,56,2.328771
-293.056689,112,2.401614
-100.025949,59,2.438953
-192.881553,89,2.49874
-198.270442,97,2.561974
-175.950254,109,2.631915
-91.602039,63,2.675111
-380.151908,101,2.769225
-38.641768,122,2.902462
-277.490649,84,2.965881
-101.786026,63,3.006344
-398.298725,82,3.060828
-137.608253,75,3.110729
-510.418601,94,3.170583
-237.688807,89,3.221893
-174.559202,91,3.307964
-116.7802,109,3.420216
-179.867692,64,3.481668
-94.495835,73,3.561992
-104.87216,107,3.636219
-209.319434,78,3.689422
-554.219721,121,3.818818
-242.358015,68,3.894919
-580.553594,90,3.964357
-139.620572,88,4.023134
-215.312454,67,4.064504
-469.396985,83,4.130256
-258.295538,74,4.18726
-330.850758,76,4.237004
-218.452036,80,4.290588
-249.017627,94,4.376469
-194.221965,73,4.457597
-152.740835,64,4.5175
-261.701888,100,4.626786
-400.847291,96,4.710115
-132.003566,121,4.792045
-460.201941,98,4.853502
-36.410577,81,4.906419
-289.659826,106,4.974926
-325.144544,72,5.017961
-84.124767,100,5.07444
-106.70492,80,5.126426
-439.236385,97,5.189044
-247.01752,78,5.242364
-99.418358,92,5.302541
-83.476102,76,5.353125
-402.614011,84,5.426112
-318.197853,73,5.473112
-255.825022,94,5.536865
-122.608107,69,5.579097
-123.832923,74,5.629939
-293.731909,104,5.696829
-331.854435,75,5.745
-482.428382,79,5.798872
-258.896683,90,5.870578
-228.719838,77,5.921548
-127.267757,103,6.010183
-436.586494,77,6.060804
-103.125879,76,6.111689
-250.927543,98,6.181294
-188.601157,71,6.234576
-220.960556,125,6.36595
-232.949793,84,6.447237
-394.901491,98,6.523297
-347.896162,101,6.590948
-218.145014,87,6.644704
-94.158083,114,6.719834
-175.134919,100,6.787475
-236.462398,82,6.870637
-136.920268,136,7.022689
-364.023122,92,7.126626
-188.695549,91,7.221803
-377.943213,101,7.326063
-339.001021,80,7.377926
-244.236762,81,7.466226
-222.323232,113,7.548372
-162.524386,70,7.588609
-525.38495,88,7.64553
-154.887001,93,8.470129
-85.492189,81,8.523202
-359.153451,112,8.618589
-12.166408,90,8.719798
-135.831681,92,8.821606
-232.337304,73,8.897577
-410.431335,97,8.986246
-135.851723,118,9.062303
-214.666105,82,9.116457
-282.682887,85,9.174216
-75.773054,62,9.215126
-131.569974,77,9.264579
-547.207002,111,9.380929
-157.620735,98,9.502789
-320.327655,78,9.564097
-64.108625,84,9.634605
-118.697837,59,9.672866
-126.647926,112,9.798347
-109.684986,87,9.891675
-398.061061,115,10.009376
-131.414141,64,10.082853
-352.967617,68,10.14585
-119.61849,74,10.212746
-353.775811,84,10.266258
-227.850479,94,10.330285
-332.090427,71,10.376809
-398.29512,92,10.438902
-115.675273,101,10.535397
-515.617693,101,10.648452
-126.159443,78,10.739442
-63.46869,93,10.837549
-620.882213,74,10.919011
-286.061322,112,11.040722
-326.339487,80,11.132007
-494.205835,107,11.252274
-378.857319,124,11.339255
-186.829472,87,11.410189
-294.906441,71,11.463799
-448.911954,73,11.512559
-99.644164,75,11.56401
-133.615487,128,11.647348
-115.239255,91,11.703143
-331.021958,108,11.810433
-248.350519,85,11.910473
-407.138687,96,11.983474
-394.842009,110,12.052485
-258.119196,94,12.143727
-183.43265,107,12.250877
-57.228097,83,12.339839
-262.062577,86,12.398367
-185.086475,91,12.457459
-282.173249,79,12.511577
-221.637795,84,12.566052
-299.018142,97,12.631036
-243.574682,90,12.704445
-374.495505,104,12.823634
-468.224754,98,12.932776
-365.309351,88,13.024011
-391.434316,101,13.124852
-378.309906,79,13.174128
-34.66172,83,13.247101
-198.242563,76,13.335003
-382.092386,102,13.444304
-32.975633,105,13.559539
-649.242608,91,13.660216
-153.057233,76,13.736324
-68.901802,73,13.807383
-57.284138,83,13.90381
-507.393283,101,13.978832
-119.546768,57,14.042925
-250.199458,74,14.131144
-75.40232,73,14.213247
-104.22275,75,14.298778
-239.826154,98,14.409778
-180.223498,78,14.502352
-194.908113,81,14.561861
-105.480975,65,14.610505
-134.437304,87,14.700031
-205.678337,120,14.809021
-247.755284,77,14.867437
-313.491285,104,14.948714
-222.54722,86,15.009768
-343.792811,93,15.069203
-152.839238,116,15.143919
-213.956728,84,15.19845
-197.71697,75,15.248403
-601.6442,109,15.320638
-101.529999,60,15.370047
-129.267504,73,15.443117
-256.265919,91,15.501399
-261.357249,132,15.581702
-366.467165,110,15.659689
-222.155736,77,15.73898
-182.453111,78,15.823142
-189.651488,99,15.937878
-28.147439,107,16.047093
-290.630873,72,16.095607
-100.846656,65,16.153411
-73.320666,63,16.224365
-217.127145,69,16.287825
-412.97691,122,16.382047
-236.265272,74,16.432959
-352.782149,85,16.489389
-79.598671,73,16.537234
-378.811142,99,16.628741
-148.588108,61,16.69333
-489.637522,71,16.750449
-284.038903,78,16.798882
-146.518095,77,16.868099
-64.002342,72,16.937023
-419.214603,83,16.990452
-175.745869,67,17.054539
-339.718757,66,17.115695
-156.260125,65,17.157695
-422.904754,97,17.839455
-474.115289,113,17.971471
-269.257168,117,18.087913
-372.194298,84,18.14276
-365.549127,75,18.190497
-195.219796,88,18.246807
-300.164064,101,18.344804
-188.854599,89,18.422615
