#{"t_start": 1782754242.438147, "env_id": "LunarLander-v3"}
r,l,t
-249.742505,116,0.030851
-123.60791,98,0.115972
-114.626676,81,0.199454
-401.720351,101,0.287557
-92.82463,85,0.368173
-273.205181,107,0.451838
-417.972271,99,0.524277
-209.066674,117,0.635283
-514.013391,106,0.734047
-155.324069,75,0.798476
-440.162087,126,0.899458
-180.149391,102,0.969358
-411.046533,110,1.060009
-403.032294,66,1.112432
-116.613694,96,1.186248
-255.689807,74,1.270183
-311.950509,130,1.372648
-388.495971,94,1.449814
-115.941475,60,1.516432
-89.381244,78,1.598536
-309.777935,81,1.64983
-522.29628,82,1.719818
-318.486635,100,1.808623
-89.164421,63,1.866513
-129.815097,113,1.966421
-227.987014,80,2.03635
-224.319223,94,2.116585
-600.282787,96,2.191783
-586.104524,80,2.281078
-388.14466,103,2.33523
-364.94539,92,2.399756
-413.877845,99,2.46988
-353.922739,104,2.569085
-146.970399,74,2.643103
-418.822575,80,2.70979
-278.940021,70,2.770087
-281.786842,65,2.816501
-136.468231,64,2.892228
-364.503005,99,2.966591
-318.244609,92,3.019757
-457.312323,86,3.135905
-114.311204,82,3.185226
-207.795276,88,3.27758
-450.77062,76,3.361272
-258.877543,80,3.452954
-126.133688,75,3.52271
-454.070327,98,3.625467
-466.999471,97,3.727403
-100.140161,59,3.783271
-73.690532,71,3.850039
4.27943,84,3.937551
-146.098989,117,4.053736
-184.966984,61,4.102813
-202.089085,100,4.180571
-512.011498,96,4.287209
-450.127259,97,4.380153
-283.84839,114,4.473963
-93.276361,83,4.527967
-222.640052,59,4.580419
-169.274903,94,4.64957
-519.389181,86,4.710236
-27.313489,113,4.794634
-416.382331,120,4.915871
-219.954465,99,5.007528
-283.001047,65,5.053303
-350.086755,66,5.102827
-127.631063,75,5.176153
-436.084831,88,5.242724
-412.832263,82,5.304766
-133.6718,101,5.374184
-315.539635,87,5.443364
-423.034444,77,5.531606
-360.006457,109,5.632614
-254.583501,92,5.715292
-104.963949,71,5.777141
-180.637346,106,5.852593
-178.765501,85,5.937213
-400.921982,94,6.003801
-194.050865,77,6.087151
-214.545381,73,6.170378
-156.457516,69,6.22051
-145.424391,63,6.262141
-510.87084,95,6.32815
-336.543539,70,6.38974
-279.114404,113,6.487725
-337.677567,88,6.589845
-498.628887,85,6.657502
-319.250218,81,6.711579
-149.495556,55,6.751247
-246.615404,91,6.822156
-328.516329,72,6.882742
-492.239845,115,7.005003
-361.773269,79,7.065737
-208.016132,161,7.210856
-223.852099,64,7.258684
-384.156715,78,7.320148
-352.637972,94,7.392275
-332.092152,83,7.489202
-206.992671,109,7.603534
-167.994044,84,7.661054
-467.035033,73,7.711288
-361.846452,63,7.770123
-289.706979,105,7.892858
-95.246375,68,7.965338
-286.259238,73,8.013661
-165.940233,61,8.054324
-221.678715,66,8.098224
-470.555117,76,8.150413
-90.31186,73,8.199394
-335.036414,121,8.280882
-100.802185,62,8.355515
-110.054889,67,8.426516
-502.75807,82,8.481215
-57.870975,93,8.543016
-227.109499,83,9.629641
-186.451468,67,9.675846
-128.242158,99,9.740603
-384.167916,80,9.817093
-266.935255,67,9.875219
-527.494976,97,9.958809
-167.562863,74,10.010762
-149.315127,61,10.067099
-207.034302,103,10.144197
-193.821631,93,10.2064
-135.597204,83,10.262637
-231.860437,95,10.341795
-199.69446,88,10.411638
-230.150365,79,10.47263
-56.650879,65,10.523036
-310.993455,85,10.621841
-90.404109,102,10.733986
-115.132394,107,10.841787
-389.358344,136,10.990652
-134.437737,86,11.076504
-281.407761,64,11.129083
-629.145825,113,11.205477
-209.090556,107,11.279222
-441.549893,96,11.351165
-174.152275,94,11.425301
-258.548211,102,11.544096
-378.556542,93,11.620595
-124.642018,106,11.712913
-341.803303,76,11.784043
-102.68606,122,11.901803
-347.467491,99,11.996035
-272.1093,72,12.044595
-180.965071,89,12.104508
-83.322083,65,12.149366
-221.235615,110,12.243052
-465.067713,79,12.302449
-197.10427,104,12.423366
-180.81344,96,12.498464
-486.053238,112,12.573598
-321.532887,73,12.622048
-386.885496,92,12.678411
-370.659878,93,12.737155
-114.915929,95,12.802516
-392.991494,92,12.883028
-215.077997,91,12.97801
-613.246822,97,13.063234
-375.09048,105,13.130779
-210.224971,72,13.177192
-132.804352,75,13.230329
-208.144319,142,13.324047
-372.021619,78,13.377409
-697.514871,91,13.436655
-162.511266,106,13.510319
-286.333643,71,13.566438
-634.574392,108,13.673642
-124.021697,89,13.734666
-460.386996,105,13.80281
-484.012275,137,13.893971
-156.205953,77,13.965576
-214.117566,103,14.045588
-83.05598,71,14.103734
-206.892837,114,14.220009
-86.650166,69,14.266041
-111.055211,110,14.337747
-299.413323,114,14.414283
-242.348153,67,14.472018
-91.901041,66,14.514017
-316.141906,68,14.559525
-349.681344,121,14.637718
-149.72416,94,14.709649
-275.113625,73,14.758284
-141.461812,97,14.822069
-184.710763,76,14.873961
-406.432845,92,14.936807
-104.947455,59,14.979049
-157.870316,75,15.03317
-247.829066,95,15.099812
-257.914242,121,15.191645
-177.058047,71,15.268907
-422.034777,78,15.358734
-236.811879,58,15.397669
-408.938141,105,15.465944
-186.408151,99,15.545773
-102.786864,64,15.591807
-518.969623,100,15.658539
-215.985031,74,15.708159
-248.131356,75,15.76069
-220.643335,58,15.799265
-595.87578,116,15.874552
-338.207287,73,15.927565
-315.355936,70,15.973849
-224.343071,106,16.067106
-442.491809,109,16.194382
28.200613,124,16.278801
-185.468,80,16.330978
-317.837101,111,16.425426
-264.418737,95,16.4859
-267.685567,70,16.529275
-384.495487,77,16.57923
-75.028228,63,16.618258
-42.817967,123,16.703012
-497.776214,71,16.756677
-66.794758,71,16.843267
-400.957675,71,16.905922
-182.534091,91,16.975443
-231.666327,109,17.08919
-327.33334,83,17.162443
-270.482564,74,17.23252
-171.276451,67,17.313948
-152.182071,81,17.399701
-84.333401,84,17.489169
-247.455182,86,17.574946
-178.22572,86,18.353675
-185.773642,128,18.497815
-637.469525,120,18.582676
-370.030251,82,18.636481
-82.929089,84,18.690338
-337.021497,101,18.764506
-25.011247,127,18.866313
-216.060536,67,18.93286
-423.369254,106,19.006054
-462.083748,82,19.089458
-89.238619,116,19.183167
-230.488998,76,19.261376
-200.501156,113,19.390127
-401.836265,93,19.451946
-259.467511,90,19.512648
-146.702892,63,19.560479
-15.193688,96,19.626519
-217.150934,93,19.687727
-508.848967,111,19.779206
-203.851765,70,19.829118
-353.596549,83,19.885289
-418.086359,89,19.947146
-499.524373,93,20.006496
-432.978086,101,20.070543
-163.080455,64,20.110916
-268.513783,74,20.170436
-81.572998,61,20.241169
-202.780288,98,20.338856
-200.10524,77,20.416376
-406.672742,105,20.4894
-113.3619,87,20.545939
-387.357273,88,20.650139
-227.530306,104,20.733227
-269.918626,72,20.813688
-96.407528,56,20.87263
-489.178006,91,20.931123
-179.711937,68,20.999615
-222.888187,87,21.049639
-520.695893,79,21.115942
-407.844549,108,21.220531
-130.650543,63,21.279833
-514.981805,88,21.382516
-110.938966,71,21.437275
-121.108319,118,21.533
-71.398958,74,21.603473
-122.364739,109,21.676401
-343.206383,75,21.726336
-457.076457,83,21.794904
-454.728737,94,21.868475
-225.976982,69,21.912637
-543.264194,89,21.971126
-67.419306,66,22.014744
-206.359726,130,22.093451
-170.220807,71,22.141036
-81.946639,64,22.197518
-148.175972,117,22.334464
-85.963711,89,22.416354
-190.874804,70,22.466299
-147.935467,116,22.581198
-150.225362,108,22.705176
-388.003204,88,22.803701
-372.683755,103,22.922818
-226.932714,88,23.002434
-301.64594,104,23.119257
-100.0686,108,23.232952
24.240547,86,23.287344
-340.496651,77,23.358975
-570.67565,106,23.42918
-59.039353,84,23.487866
-526.743828,109,23.573977
-168.624452,109,23.652951
-115.960302,78,23.73586
-254.200704,65,23.810514
-432.577153,94,23.922694
-321.636099,79,23.983123
-98.454645,85,24.04851
-164.240511,102,24.138826
-195.084113,65,24.216431
-230.804165,111,24.337643
-130.695023,80,24.396
-105.695334,83,24.454771
-457.145069,86,24.499508
-411.031964,73,24.565744
-287.826385,81,24.647982
-117.153843,73,24.701847
-274.697894,85,24.759223
-320.058015,120,24.841539
-185.730113,72,24.889221
-238.092772,94,24.955307
-192.001314,91,25.02128
-61.521818,101,25.087771
-62.410311,119,25.169111
-104.71301,79,25.217835
-168.564589,125,25.346895
-79.780064,68,25.425684
-118.075325,83,25.516287
-44.041689,64,25.569235
-203.920122,93,25.648308
-176.812836,85,25.707721
-496.866916,121,25.846992
-434.090698,84,25.916251
-231.45572,96,25.97992
-217.854127,90,26.075612
-264.927926,114,26.168402
-316.003913,72,26.216213
-161.536631,69,26.266982
-50.622733,66,26.332891
-85.235286,64,26.41868
-289.47361,90,26.482846
-184.2862,80,26.543749
-189.500199,72,26.592242
-357.312952,77,26.647231
-227.696698,79,26.698203
-450.576415,94,27.269102
-283.942929,72,27.352105
-126.932494,65,27.429779
-219.410937,117,27.537815
-180.537383,62,27.605563
-11.108933,119,27.730552
-72.615142,75,27.813672
-100.258235,66,27.890232
-148.385645,82,27.98043
-219.743098,95,28.086276
-319.133452,65,28.149093
-465.604366,100,28.218563
-188.77514,78,28.272429
-518.743621,111,28.349348
-205.635606,95,28.416195
-523.331122,77,28.492944
-258.91859,77,28.551209
-145.483066,123,28.649911
-118.104604,80,28.712262
-177.536108,84,28.766258
-207.591859,92,28.832865
-158.620553,78,28.912051
-223.449131,75,28.969144
-377.765135,118,29.085486
-289.829026,94,29.191157
-357.073671,78,29.271204
-422.142987,113,29.382761
-363.368669,74,29.467614
-274.369424,96,29.543711
-210.792322,140,29.683053
-172.26277,68,29.729211
-77.977248,91,29.794784
-269.177964,77,29.845196
-423.675409,82,29.920066
-257.037236,95,29.995893
-184.064901,112,30.068214
-207.70079,65,30.115663
-201.47771,102,30.184983
-332.625653,126,30.316691
-146.384507,87,30.405036
-240.570728,95,30.52053
-128.554734,61,30.591498
-63.082536,66,30.668999
-82.885576,67,30.74533
-151.163206,69,30.8241
-183.595553,94,30.922383
-282.54044,83,30.997949
-196.092819,74,31.032926
-346.598594,128,31.135649
-115.010392,86,31.191692
-237.90027,111,31.279239
-614.659963,102,31.36603
-366.806969,80,31.43493
-212.895371,64,31.488558
-132.959902,91,31.560904
-208.713198,128,31.649024
-87.695156,73,31.710376
-214.355045,94,31.808101
-83.732998,106,31.885299
-205.012283,79,31.935648
-157.356642,82,31.990948
-310.226501,123,32.066222
-317.264422,94,32.132663
-271.144622,104,32.199552
-154.050595,96,32.269873
-61.069847,88,32.326896
-176.908757,115,32.412318
-529.861666,84,32.499564
-227.981419,120,32.640847
-199.639907,125,32.766525
-286.663206,78,32.855961
-278.011589,99,32.952052
1.23147,74,33.010611
-378.707608,90,33.11542
-437.214741,112,33.199526
-115.339542,84,33.256233
-58.91035,97,33.322381
-114.476452,105,33.40183
-40.459856,93,33.465484
-130.595153,93,33.525087
-111.757124,71,33.574373
-270.448663,109,33.660137
-315.524467,76,33.739719
-448.183149,91,33.82513
-513.475472,108,33.895317
-280.218836,101,33.961954
-391.08612,87,34.015966
-305.825019,90,34.066355
-182.048061,88,34.135915
-96.271464,102,34.220475
-414.657366,92,34.285403
-412.069266,109,34.357509
-153.527189,61,34.397076
-236.531197,91,34.466069
-440.417024,81,34.532629
-320.250634,84,34.582702
-343.628539,114,34.669494
-264.52131,84,34.727067
-140.913416,101,34.795104
-192.778987,88,34.868635
-29.435713,73,34.92695
-271.941783,124,35.038958
-218.316583,92,35.099402
-264.727749,69,35.162158
-343.423304,76,35.212491
-118.022067,72,35.299413
-413.913359,98,35.375292
-72.155028,83,35.435612
-530.529983,107,35.505211
-400.463707,115,35.902575
-66.966431,63,35.960188
-288.592199,90,36.054805
-177.795663,107,36.164951
-428.005501,88,36.255502
-169.780298,74,36.305814
-548.680959,112,36.382766
-359.537899,88,36.443579
-300.431972,81,36.499465
-402.84859,106,36.610315
-116.568609,78,36.716042
-382.871847,94,36.802234
-162.423403,113,36.876945
-71.195228,69,36.928382
-215.085792,88,36.988227
-93.11265,99,37.056327
-104.264638,91,37.124352
-109.519519,112,37.248867
-156.645281,70,37.329642
-388.333762,85,37.427446
-71.353869,72,37.49094
-123.642553,69,37.582818
-335.826394,113,37.675777
-229.122565,64,37.720372
-96.388917,121,37.851887
-331.081963,97,37.95736
-211.027388,86,38.032602
-275.932093,101,38.112628
-203.564935,86,38.202219
-219.382295,109,38.272199
-77.951272,90,38.333952
-398.640593,82,38.391053
-288.116741,125,38.478255
-23.164973,100,38.550087
-268.132364,89,38.610398
-103.56608,70,38.661153
-124.67805,61,38.702631
-370.454,93,38.765607
-77.683816,76,38.82876
-236.793741,124,38.926723
-188.478032,88,38.985507
-304.594928,113,39.062062
-277.974504,64,39.105015
-385.010586,120,39.185071
-499.554992,115,39.268698
-68.875527,72,39.352926
-140.861829,69,39.4025
-43.578246,67,39.447365
-349.526842,94,39.512295
-362.044693,80,39.582822
-327.422539,102,39.666304
-115.539445,85,39.730904
-251.312098,99,39.797959
-379.823991,110,39.873262
-543.692044,116,39.952063
-168.106963,110,40.028356
-91.379308,73,40.092032
-137.506449,132,40.206084
-256.822426,98,40.292193
-386.615054,88,40.38503
-237.596835,99,40.499848
-345.759017,105,40.600894
-320.880987,78,40.674977
-300.789495,89,40.747111
-194.495183,125,40.853007
-97.74492,75,40.942392
-482.037118,103,41.018365
-482.999334,84,41.109901
-101.927961,66,41.166219
-131.339598,82,41.22233
-105.146756,67,41.266026
-507.645025,73,41.33261
-182.16242,83,41.404424
-430.584797,93,41.511714
-156.182005,67,41.580209
-209.509713,71,41.62885
-201.463576,123,41.714653
-132.997033,87,41.775313
-596.185223,102,41.836959
-257.542731,111,41.916011
-143.049473,91,41.995368
-163.711394,66,42.047313
-63.600304,71,42.132248
-262.609902,89,42.23705
-83.980844,70,42.286655
-307.84996,70,42.357169
-391.925453,95,42.460279
-260.883613,73,42.53057
73.156858,88,42.603161
-117.943403,111,42.71146
-389.274261,96,42.777786
-65.728403,88,42.839506
-396.704609,91,42.899457
-295.79218,85,42.977606
-162.998764,79,43.042587
-262.143126,81,43.096884
-125.360033,97,43.160316
-118.529066,72,43.210136
-259.373891,93,43.280371
-136.977084,95,43.36546
-499.144221,90,43.45563
-162.664296,88,43.562228
-358.657654,98,43.63989
-193.536333,72,43.725384
-529.153308,94,43.824593
-214.341999,108,43.93475
-166.871936,74,44.018672
-36.176738,112,44.106623
-81.892257,107,44.229753
-337.874572,80,44.323856
-155.898185,89,44.416093
-450.129694,106,45.120282
-238.121718,101,45.188403
-97.701207,71,45.245569
-34.894381,90,45.315281
-331.850963,121,45.399556
-118.55142,105,45.476393
-48.933707,74,45.556956
-82.917884,102,45.657991
