#{"t_start": 1782322963.0414865, "env_id": "LunarLander-v3"}
r,l,t
-215.874796,74,0.0
-198.367262,111,0.06654
-132.846782,105,0.117348
-108.2781,61,0.150766
-142.005097,107,0.216462
-234.334105,131,0.283554
-141.63026,105,0.354831
-342.073024,117,0.400121
-263.117858,82,0.455606
-150.291172,87,0.48345
-130.725232,73,0.549743
-62.294763,64,0.583689
-191.482277,68,0.618045
-103.024261,77,0.650028
-353.237587,106,0.698627
-90.18806,73,0.733311
-167.226495,92,0.800085
-101.246757,86,0.833535
-302.753616,111,0.899995
-104.52143,75,0.95004
-124.346066,134,1.017205
-197.624721,96,1.083976
-220.950891,114,1.133627
-367.323687,91,1.200419
-263.632876,124,1.2592
-173.440141,117,1.336722
-100.804614,105,1.387093
-111.303467,110,1.449687
-128.658941,73,1.503568
-293.489588,116,1.549986
-86.763972,86,1.60369
-82.26555,59,1.64974
-305.466685,126,1.733424
-99.329979,65,1.768118
-276.940083,97,1.8204
-259.884962,101,1.850103
-374.488499,110,1.920645
-147.432214,88,1.968806
-108.420548,71,1.983799
-296.167212,104,2.050142
-256.381746,95,2.116788
-181.155646,93,2.183463
-233.332098,106,2.234076
-254.87592,81,2.283755
-236.147361,101,2.346192
-269.268747,106,2.399679
-240.273057,100,2.473552
-244.75812,74,2.516936
-320.980424,101,2.58375
-161.742124,98,2.63614
-123.224069,138,2.733589
-238.115394,69,2.783352
-91.076058,79,2.816849
-96.519339,76,2.85022
-115.767606,83,2.900136
-278.745547,127,2.970087
-229.336726,118,3.033704
-240.782419,79,3.098334
-240.983001,129,3.150118
-110.365156,65,3.18395
-284.963038,116,3.266906
-205.731011,78,3.304779
-72.670702,77,3.350211
-252.617701,131,3.416762
-91.218131,69,3.467247
-71.898683,88,3.520812
-271.814769,93,3.571057
-239.923917,76,3.630416
-139.474548,92,3.683034
-139.804598,104,3.71682
-319.602745,110,3.800142
-167.17671,97,3.85411
-86.783698,120,3.933453
-113.073543,85,3.970771
-289.345945,81,4.017219
-117.848429,91,4.070855
-97.144041,89,4.117368
-101.9149,64,4.150479
2.645122,74,4.183545
-277.68147,102,4.250366
-125.85736,123,4.317185
-87.380768,66,4.350471
-221.391691,129,4.417018
-121.28748,140,4.512518
-91.64309,89,4.571502
-14.311717,104,4.683476
-193.620844,92,4.732045
-226.346709,85,4.782993
-126.078452,83,4.833705
-221.18596,109,4.900348
-14.792102,113,4.967145
-111.771058,127,5.033763
-262.789152,108,5.099987
-368.802592,117,5.165443
-138.366442,110,5.237786
-198.394129,70,5.267126
-64.330721,66,5.306138
-257.562257,109,5.366344
-56.941795,62,5.400202
-109.823652,79,5.453531
-336.5811,92,5.51732
-251.256627,107,5.600258
-230.484669,95,5.650193
-144.515428,127,5.700229
-140.963713,103,6.50054
-132.057776,109,6.574689
-101.030813,88,6.619373
-27.909914,96,6.683474
-69.66354,116,6.750151
-172.661601,116,6.831271
-182.966626,108,6.905538
-80.64123,108,6.950853
-129.294919,107,7.011978
-49.157286,68,7.053809
-140.011037,119,7.116866
-115.731373,115,7.16718
-164.558381,104,7.216792
-263.426318,100,7.283911
-253.589402,116,7.350567
-109.88243,72,7.383752
-313.156242,123,7.450651
-150.925005,86,7.487442
-141.793121,88,7.550553
-337.487131,119,7.600064
-132.348013,121,7.667183
-151.46347,84,7.717249
-53.493563,73,7.773075
-332.2674,105,7.850309
-207.290327,115,7.926773
-359.81056,95,7.983871
-216.340825,97,8.033515
-264.675264,76,8.067271
-402.408472,100,8.119185
-296.470656,74,8.167132
-114.668818,76,8.215436
-100.024214,85,8.250292
-334.409528,121,8.300252
-237.535819,115,8.383879
-377.809401,119,8.450468
-149.170278,94,8.515469
-203.032725,63,8.536707
-87.955388,115,8.608291
-277.357751,126,8.665413
-98.953403,68,8.700232
-165.15581,107,8.765788
-58.60929,73,8.815675
-163.762804,66,8.837034
-100.956556,115,8.917067
-79.173814,80,8.966447
-185.050944,89,9.016976
-99.898443,76,9.067078
-84.603632,106,9.133509
-194.231614,116,9.183563
11.342129,76,9.217057
-164.346286,91,9.271448
-336.744888,110,9.3503
-364.046808,101,9.383867
-385.087916,80,9.433467
