#{"t_start": 1782751230.0882113, "env_id": "LunarLander-v3"}
r,l,t
-119.128512,77,0.01736
-206.109051,64,0.037782
-165.004123,76,0.081573
-71.649064,73,0.137604
-392.807358,119,0.199204
-121.799037,84,0.267512
-40.987424,74,0.311742
-71.192294,123,0.352632
-118.661734,89,0.410151
-344.959559,96,0.485285
-178.753498,84,0.526822
-74.347058,115,0.594377
-275.323047,104,0.652783
-99.262248,131,0.757632
-118.601342,94,0.80167
-208.470741,90,0.870475
-329.47007,101,0.923906
-155.484832,83,0.98119
-80.950829,56,1.025848
-110.35218,60,1.055632
-89.466142,60,1.086532
-112.230027,102,1.177155
-144.044725,92,1.228801
-182.933275,129,1.293565
-151.358208,107,1.365601
-102.230025,77,1.404873
-217.863804,78,1.43909
-138.992341,129,1.53588
-117.80639,72,1.573175
-112.643232,71,1.619705
-192.173345,85,1.68282
-107.480476,73,1.700548
-157.42989,130,1.792945
-299.33533,75,1.833932
-155.545925,71,1.883771
-174.642286,110,1.966807
-76.890261,72,2.016298
-157.597024,79,2.080031
-122.046019,97,2.13687
-62.726358,68,2.167897
-110.61439,77,2.223826
-343.616681,127,2.303988
-106.942256,68,2.362111
-113.973747,110,2.429176
-236.137419,86,2.489798
-162.08623,59,2.539878
-115.108531,99,2.60185
-341.442354,112,2.670471
-102.476714,117,2.769757
-135.218761,77,2.829241
-175.124975,103,2.900629
-125.222566,107,2.964267
-41.574908,65,3.021008
-129.203567,100,3.078064
-114.36568,82,3.146483
-109.056914,66,3.191765
-107.766264,68,3.248365
-87.979332,73,3.285637
-97.88583,65,3.333958
-240.135577,88,3.392477
-93.589307,71,3.446697
-89.621246,110,3.495367
-127.56703,96,3.550794
-144.051529,85,3.622162
-434.229736,90,3.664688
-191.982811,91,3.712046
-105.280786,84,3.781128
-320.292002,130,3.853858
-171.184606,92,3.925891
-333.88611,97,3.986305
-355.073163,90,4.058825
-180.596174,64,4.091904
-92.833093,72,4.123427
-212.16394,103,4.168951
-82.25464,107,4.250597
-332.701553,94,4.300501
-176.935525,83,4.350836
-93.321887,84,4.408262
-114.083054,116,4.482121
-103.833323,82,4.503536
-276.733758,105,4.580144
-139.082656,85,4.642085
-217.260193,111,4.717353
-179.840162,127,4.805745
-130.588087,105,4.86667
-86.32395,87,4.950347
-36.413174,82,4.987622
-93.541129,64,5.015138
-134.945509,84,5.052715
-205.707132,105,5.112017
-154.973544,82,5.180607
-78.256181,75,5.217878
-78.960388,73,5.250632
-266.264338,75,5.318886
-175.697317,112,5.366835
-207.544602,85,5.420778
-91.62554,90,5.482424
-178.089502,80,5.539499
-360.363731,122,5.610055
-256.055124,79,5.667312
-149.992217,127,5.743141
-92.545375,73,5.804677
-104.299678,71,5.854099
-123.291202,91,5.895015
-89.984969,99,5.966833
-105.402209,69,6.021682
-383.95054,87,6.063623
-305.594496,83,6.083968
-189.26927,119,6.168563
-144.542814,83,6.228381
-303.048916,143,7.082818
-75.139837,104,7.150673
-84.403824,63,7.20223
-136.180594,78,7.264579
-308.059387,75,7.299221
-115.902582,109,7.345074
-294.002283,116,7.434028
-115.72876,72,7.474972
-145.633878,103,7.548294
-72.866439,59,7.586666
-133.923403,84,7.624196
-202.470603,83,7.686732
-182.125233,87,7.745709
-213.533486,95,7.800589
-70.829591,127,7.885114
