#{"t_start": 1782296347.1794138, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.026785
-131.249228,91,0.071599
-207.723298,67,0.103054
-142.373986,97,0.150566
-92.601177,95,0.222497
-70.578613,63,0.246972
-144.180583,65,0.285558
-152.654407,106,0.347253
-140.849015,130,0.413964
-357.20461,111,0.483913
-319.441936,96,0.531574
-90.649977,76,0.572937
-80.670748,111,0.630634
-112.45339,96,0.680821
-370.372023,111,0.738093
-204.607781,112,0.812897
-75.007703,89,0.847289
-48.995984,80,0.88462
-180.951284,102,0.928314
-194.924919,75,0.96642
-100.345804,59,0.998893
-260.824302,77,1.047365
-191.199749,78,1.097245
-180.234475,143,1.18523
-402.936589,119,1.233041
-95.440329,85,1.263929
-189.601424,85,1.298576
-273.973384,100,1.334206
33.381146,80,1.397377
-79.780862,70,1.430679
-209.695174,75,1.464078
-212.267654,102,1.547232
-52.576102,89,1.58577
-355.761003,135,1.687907
-198.781076,96,1.747281
-121.554499,102,1.800056
-141.616807,120,1.897283
-215.841181,112,1.941064
-327.382902,79,1.964038
-159.449521,83,2.016985
-284.700347,145,2.117127
-319.66793,79,2.186404
-334.190531,87,2.217069
-215.733751,68,2.247582
-107.492137,66,2.286688
-133.038822,76,2.322204
-240.317749,89,2.347015
-114.562665,59,2.380745
-245.894648,68,2.397333
-106.436075,70,2.433441
-33.528412,72,2.464053
-119.72888,97,2.533356
-131.395123,84,2.586937
-53.27702,93,2.6444
-85.932407,85,2.697454
-464.41307,112,2.764067
-113.340168,105,2.81408
-23.272629,85,2.864058
-109.262313,72,2.914233
-101.267586,76,2.947376
-59.205584,80,2.98493
-265.328621,82,3.030829
-208.980532,108,3.097378
-143.064284,93,3.130908
-246.802845,72,3.180682
-97.664436,75,3.230666
-158.239072,103,3.281311
-343.656571,101,3.314058
-87.555804,93,3.38754
-125.867143,82,3.430648
-142.806943,82,3.485556
-231.155769,86,3.530681
-389.261871,125,3.634584
-221.792088,101,3.687721
-114.673361,117,3.763955
-246.874339,83,3.817035
-188.288427,122,3.880718
-176.877931,105,3.947388
-252.156394,103,3.997399
-155.622605,103,4.079819
-232.210672,85,4.112963
-47.092859,64,4.133408
-397.299113,77,4.164344
-116.01645,101,4.197415
-91.225984,84,4.233919
-115.568809,80,4.264115
-59.280409,67,4.288588
-71.125497,66,4.314056
-37.033002,79,4.347867
-250.289651,80,4.413746
-154.286425,97,4.450471
-82.297574,80,4.505413
-134.490938,130,4.582988
-280.438793,105,4.647362
-58.125086,78,4.689263
-243.692481,125,4.777694
-249.637391,59,4.814382
-244.115446,110,4.847678
-78.300977,82,4.905449
-83.426719,66,4.947654
50.363492,104,4.997585
-290.818494,123,5.06737
-86.007821,85,5.130702
-360.058859,134,5.214119
-149.342067,101,5.280369
-267.016109,99,5.340579
-63.638974,66,5.364178
-150.158209,110,5.431251
-243.529511,100,6.213835
-123.919268,85,6.247486
-260.23473,99,6.298152
-317.673974,89,6.347606
-418.164792,104,6.42665
-119.938892,84,6.464078
-117.310829,111,6.547482
-205.544595,91,6.597663
-346.038632,120,6.691341
-120.401422,97,6.730853
-105.120394,122,6.780773
-138.085901,110,6.851081
-87.82367,78,6.8977
-62.596557,70,6.947087
-300.110836,87,6.997576
-347.191068,106,7.063822
-238.68423,113,7.13093
-135.844384,135,7.197699
-14.275636,101,7.264517
-70.615183,66,7.314405
-438.828063,80,7.330888
-191.765581,85,7.379459
-89.844007,85,7.411559
-268.806493,121,7.484162
-54.666994,116,7.530519
-90.732219,81,7.577846
-170.229162,82,7.614261
-143.89037,93,7.683502
-366.238979,95,7.730429
-104.729246,83,7.792514
-331.156229,113,7.86413
-126.963389,89,7.914133
-137.992925,112,7.997455
-241.63888,83,8.0472
-203.715553,103,8.080464
-284.216727,100,8.130765
-64.458586,63,8.180881
-223.045646,86,8.232588
-55.076291,85,8.281266
-225.933488,70,8.333381
-159.721068,138,8.414155
-350.207091,109,8.480865
-64.14925,75,8.519118
-73.598057,92,8.580942
-480.839573,90,8.629641
-98.410718,91,8.667261
-213.319034,114,8.753358
-291.927001,68,8.780915
-117.128359,142,8.847543
-183.222009,105,8.914639
-192.148657,85,8.948061
-109.762912,63,8.997684
-192.85654,113,9.083895
-120.398453,110,9.147578
-66.065783,111,9.21431
-249.819679,70,9.264269
-119.980926,121,9.339341
-193.391122,97,9.400924
-287.858676,86,9.46443
-98.636537,94,9.528187
-224.659667,123,9.616
-107.832253,90,9.664337
-70.047354,133,9.748003
-162.919575,100,9.820344
-155.753377,69,9.847583
-358.549325,102,9.897672
-100.158095,78,9.957516
-102.552363,113,10.030857
-111.03348,84,10.091505
-308.940622,110,10.13108
-172.60192,78,10.16436
-46.483178,116,10.232908
-112.179878,117,10.314226
-253.938092,124,10.381203
-128.771653,109,10.447743
-92.509023,120,10.514332
-226.033324,108,10.599535
-204.611902,100,10.647699
-87.145774,121,10.730874
-441.14867,91,10.782544
-99.912189,123,10.830832
-198.440096,96,10.864349
-172.087891,102,10.914206
-21.731832,111,10.957755
-98.163167,71,10.981023
-62.268853,64,11.014428
-362.775473,158,11.117276
-90.437894,81,11.180907
-95.429812,62,11.213534
-208.19926,132,11.305433
-361.883149,109,11.347668
-277.307874,94,11.380968
-57.512391,84,11.414371
-101.762331,98,11.464599
-292.554486,119,11.547763
-213.695961,73,11.581131
-81.592898,91,11.614346
-115.540912,107,11.650492
-154.098237,115,11.731438
-128.9007,142,11.8308
-153.735206,102,11.881114
-92.553129,108,12.701855
-217.545127,112,12.764441
-128.309244,104,12.850769
-170.067388,110,12.900776
-94.744182,79,12.947861
-156.877522,68,13.003527
-219.156053,135,13.064671
-26.727033,145,13.16451
-110.174457,67,13.214374
-119.471288,92,13.264356
-132.696415,86,13.322794
-182.866286,66,13.364263
-62.506386,77,13.410583
-91.019721,122,13.481034
-237.243298,106,13.550372
-170.047125,81,13.614384
-123.65289,96,13.664325
-117.08725,109,13.731046
-171.829194,96,13.805553
-90.808433,62,13.831025
-77.566997,95,13.901639
-84.690756,98,13.947281
-108.47694,124,14.014403
-103.828559,84,14.064387
-4.163276,130,14.157848
-137.887012,68,14.200441
-85.250852,88,14.247923
-135.108354,100,14.314597
-56.381511,197,14.41433
-170.80555,94,14.480659
-109.362103,88,14.514408
-109.247943,117,14.564538
-113.071988,114,14.611581
-130.475866,88,14.664447
-300.756073,107,14.73111
-294.907467,102,14.781341
59.600413,107,14.863974
-220.360875,78,14.914582
-195.659437,123,14.999637
-112.455412,98,15.047946
-140.091629,124,15.131179
-160.961979,63,15.150847
-161.125863,96,15.199561
-111.129383,101,15.263979
-97.015585,73,15.313956
-124.490606,92,15.381007
-117.197888,138,15.43713
-113.388004,75,15.464986
22.683123,1000,16.014466
-111.914282,97,16.064512
-136.238106,124,16.147905
-123.185777,111,16.217451
-118.394932,108,16.281215
-76.183589,106,16.364033
-162.226739,115,16.433777
-149.635583,130,16.481249
-143.051486,70,16.530997
-6.704583,125,16.613565
-210.318626,126,16.664675
