#{"t_start": 1782297886.554194, "env_id": "LunarLander-v3"}
r,l,t
-208.601563,74,0.007256
-186.271622,111,0.069398
-122.197073,105,0.122848
-103.240291,61,0.152392
-129.736578,107,0.199556
-218.06646,131,0.269971
-129.843392,105,0.33783
-327.267952,117,0.417733
-254.373659,82,0.454777
-141.302456,87,0.495977
-124.338988,73,0.548953
-57.247608,64,0.589909
-185.964032,68,0.618493
-95.293995,77,0.64816
-339.339152,106,0.685232
-83.776907,73,0.719233
-157.695064,92,0.755955
-93.977523,86,0.812521
-290.259123,111,0.872663
-98.240047,75,0.935524
-108.731385,134,0.972149
-187.658531,96,1.023989
-207.615006,114,1.088953
-357.35197,91,1.135809
-247.534861,124,1.193873
-158.547997,117,1.271871
-90.31309,105,1.320933
-99.269015,110,1.40124
-122.044099,73,1.437073
-278.733994,116,1.486198
-79.405622,86,1.552363
-77.3953,59,1.596115
-290.645589,126,1.663914
-93.824069,65,1.709436
-265.954429,97,1.779523
-247.847155,101,1.849625
-361.471361,110,1.920329
-139.2729,88,1.959898
-101.321795,71,2.002372
-280.322478,104,2.072611
-248.14901,95,2.110021
-170.963341,93,2.138412
-221.37386,106,2.191842
-246.468773,81,2.225158
-225.073474,101,2.26925
-258.41942,106,2.338184
-231.672289,100,2.386096
-238.464884,74,2.454409
-311.228193,101,2.500696
-151.446836,98,2.556008
-106.860443,138,2.647553
-229.313901,69,2.685729
-84.139833,79,2.730118
-89.00481,76,2.772958
-107.287271,83,2.831622
-264.093829,127,2.872904
-216.7073,118,2.935424
-233.749005,79,2.987839
-225.763868,129,3.063145
-104.94359,65,3.088282
-270.527973,116,3.150747
-197.70704,78,3.205934
-66.207921,77,3.252878
-237.6077,131,3.335771
-85.164843,69,3.36922
-64.419174,88,3.435729
-260.778293,93,3.485397
-233.084629,76,3.522519
-128.81284,92,3.585589
-129.557709,104,3.635754
-308.899161,110,3.667917
-157.276163,97,3.717317
-73.340058,120,3.784496
-105.283917,85,3.841348
-280.044487,81,3.884597
-108.256666,91,3.952451
-89.413272,89,3.993783
-95.995104,64,4.018453
8.477316,74,4.049075
-266.174294,102,4.090345
-111.976335,123,4.171539
-82.173883,66,4.209698
-208.000963,129,4.255916
-104.79053,140,4.356444
-83.541986,89,4.419117
-4.667591,104,4.488307
-185.022999,92,4.551227
-217.691038,85,4.588545
-118.213116,83,4.641824
-210.055942,109,4.711869
-118.445055,104,4.755831
-140.420097,83,4.804868
-97.242494,95,4.872431
-242.598322,115,4.920994
-270.064829,92,4.967932
-263.051481,99,5.022843
-149.759565,93,5.086006
-98.657903,125,5.163263
-89.125104,98,5.225295
-466.835611,112,5.287848
-41.004439,68,5.322103
-75.117995,70,5.367747
-112.456416,118,5.438494
-98.545869,80,5.491539
-224.380381,104,6.296165
-332.635658,93,6.338943
-81.133321,94,6.40275
-130.830765,85,6.434165
-64.699341,76,6.473329
-168.550862,77,6.53889
-131.22879,101,6.602385
-186.277408,103,6.659921
-127.250704,122,6.750731
-134.120153,91,6.78945
-94.79042,100,6.832493
-365.720403,88,6.869462
-192.336733,93,6.935867
-140.031762,67,6.975733
-58.446517,135,7.027432
-229.511142,96,7.085106
-131.118436,105,7.152574
-57.081023,66,7.183073
-160.318196,114,7.255354
-143.626602,117,7.315344
-259.519312,100,7.385997
-336.266241,95,7.419399
-125.006184,138,7.528699
-367.19689,131,7.600993
-109.988485,141,7.668218
-85.425693,95,7.702004
-268.038698,143,7.789994
-91.269378,82,7.822869
-88.356285,105,7.870219
-289.095043,74,7.925208
-107.781127,76,7.984595
-92.208787,85,8.021296
-323.384013,121,8.101038
-223.943401,115,8.166869
-362.63105,119,8.235921
-139.79703,94,8.29433
-412.010339,77,8.316219
-94.334999,70,8.354786
-155.38423,130,8.446098
-50.926651,78,8.483523
-379.973335,128,8.538478
-98.569254,127,8.61823
-49.326389,63,8.6574
-104.319684,80,8.723561
-76.031089,91,8.759087
-115.274611,67,8.788582
-187.389195,71,8.831916
-348.351525,122,8.912053
-120.099707,76,8.960931
-218.421728,110,9.03807
-283.289139,99,9.091941
-287.321025,122,9.151234
-170.837765,67,9.20243
-375.307294,80,9.234021
-130.994407,84,9.284555
-88.347212,98,9.354704
-148.437323,94,9.417113
-232.187683,100,9.452463
-69.811137,115,9.51729
-115.658099,73,9.568131
-71.550818,104,9.61931
19.405594,90,9.6611
-235.761808,107,9.70644
-308.717213,89,9.777256
-87.334725,129,9.852886
-134.630878,82,9.906305
-187.713273,65,9.93721
-78.23359,75,9.986452
-135.469042,87,10.045962
-21.739239,90,10.081226
-325.854586,139,10.152694
-104.324308,136,10.238413
-113.124231,96,10.279618
-155.035828,116,10.31795
-110.181295,120,10.369285
-25.570507,76,10.424134
-181.474663,130,10.512221
-247.385067,113,10.583181
-296.61886,109,10.652721
-256.594638,111,10.739418
-86.033983,72,10.786138
-254.798112,93,10.836155
-265.188539,96,10.886024
-199.007587,117,10.956558
-168.937848,88,11.016967
-162.877888,85,11.056468
-120.332575,79,11.097513
-123.799577,82,11.141459
-339.466978,100,11.215374
-113.39551,88,11.253704
-54.035328,77,11.269558
-96.429128,123,11.354609
-197.199167,91,11.40797
-78.819009,107,11.47347
-103.733144,100,11.521159
-131.481205,104,11.573174
-74.615055,76,11.614081
-297.999891,106,11.688923
-220.17339,142,11.766862
-247.700776,74,11.818511
-179.616496,120,11.90492
-175.715828,87,11.952066
-267.05478,120,12.696563
-127.946426,129,12.769795
-110.459568,80,12.815176
-368.131385,86,12.880498
-115.953415,89,12.921592
-25.87044,91,12.969046
-146.955239,65,13.021927
-130.330171,84,13.068464
-126.528714,72,13.122293
-112.720596,110,13.199695
-63.159052,91,13.251043
-106.828895,90,13.295285
-76.787752,75,13.322162
