#{"t_start": 1782809699.2348628, "env_id": "LunarLander-v3"}
r,l,t
-74.569575,60,0.014259
-261.243362,82,0.05414
-222.029267,125,0.177202
-178.480725,77,0.260088
-297.045235,89,0.35693
-300.258351,78,0.412592
-99.70649,84,0.484846
-507.57012,96,0.555598
-375.308213,106,0.663492
-144.241808,64,0.732524
-406.559601,89,0.810992
-232.839508,72,0.877595
-482.339662,89,0.956344
-351.217953,104,1.037344
-89.626476,69,1.10093
-339.511767,95,1.183077
-512.040015,111,1.283799
-116.753781,65,1.330852
-341.90874,88,1.418966
-569.778724,83,1.508091
-96.103874,72,1.564399
-329.53856,76,1.63228
-206.185439,97,1.719457
-111.064307,97,1.785799
-163.530964,106,1.864105
-118.89156,80,1.921351
-95.282549,63,1.965169
-139.287984,75,2.013888
-460.355398,108,2.106623
-391.194551,70,2.172909
-264.485275,73,2.240036
-126.3675,62,2.294527
-270.821514,80,2.380773
-355.17219,96,2.466195
-330.858937,65,2.534046
-111.296815,60,2.587296
-459.719121,93,2.672253
-359.318489,91,2.736439
-186.626692,62,2.776831
-217.110769,76,2.832364
-222.580591,80,2.920841
-208.160887,99,3.00428
-265.821857,76,3.058112
-129.932577,109,3.152319
-182.962941,117,3.261186
-181.4895,114,3.359076
-282.297556,65,3.40499
-657.635017,102,3.477056
-212.175064,88,3.540714
-107.884904,84,3.624009
-282.999941,132,3.758065
-92.41865,87,3.831177
-457.547708,86,3.926232
-182.422763,105,4.040963
-333.823403,100,4.129912
-417.578215,76,4.185014
-499.693621,83,4.263794
-433.576579,89,4.328027
-180.999942,71,4.409366
-349.323542,89,4.503079
-216.306259,76,4.559996
-85.66465,69,4.611509
-421.04391,62,4.652523
-262.758318,92,4.750286
-518.158236,104,4.831825
-264.704302,65,4.876867
-149.914521,55,4.930461
-211.249063,68,4.978382
-368.757347,92,5.042545
-102.265854,80,5.099426
-92.2217,110,5.173913
-272.485255,88,5.235705
-452.471278,82,5.288772
-384.330986,83,5.386802
-120.617977,67,5.46587
-300.042767,115,5.553427
-294.367292,86,5.612718
-524.202285,100,5.693307
-342.983972,68,5.756612
-302.929327,96,5.839256
-206.53155,76,5.890665
-192.126924,79,5.960938
-373.668352,74,6.017618
-169.873109,129,6.10801
-292.626942,68,6.170556
-95.15233,79,6.230438
-404.088245,87,6.29103
-223.259248,113,6.363255
-298.92255,61,6.419774
-107.762262,96,6.48552
-416.087994,77,6.54098
-173.667282,120,6.619918
-438.61529,104,6.688988
-306.027815,74,6.735243
-299.722031,111,6.809005
-485.979291,83,6.868405
-289.42234,120,6.960039
-699.320247,99,7.065404
-343.39857,127,7.154365
-30.447892,87,7.232537
-423.957075,117,7.369919
-307.255373,92,7.451223
-288.914272,60,7.492214
-72.671435,65,7.534574
-295.781414,99,7.607719
-24.942506,69,7.660712
-518.799335,79,7.714028
-133.737697,78,7.796597
-489.385817,117,7.873537
-80.7166,59,7.934604
-160.870198,69,8.004191
-306.402717,79,8.095418
-211.158391,96,8.199495
-148.717365,97,8.28393
-446.010222,93,8.34788
-365.104502,86,9.255207
-426.989146,80,9.326585
-198.0274,91,9.392351
-52.090297,62,9.459603
-182.241795,62,9.504119
-121.695917,95,9.570928
-122.778003,130,9.657369
-628.224764,92,9.737444
-261.745243,71,9.820781
-220.141398,121,9.90524
-236.451719,77,9.996447
-490.082775,85,10.067498
-454.745794,84,10.124938
-152.907134,100,10.191619
-472.140504,107,10.280635
-90.309374,79,10.33433
-427.677809,70,10.381335
-305.140114,113,10.489559
-480.334471,121,10.624141
-368.887641,108,10.726523
-157.076085,78,10.794673
-260.155039,80,10.878191
-337.99327,69,10.96135
-525.25273,95,11.061851
-243.720173,61,11.101583
-233.063697,118,11.192619
-572.598644,100,11.292625
-435.120741,71,11.390988
-470.474287,91,11.495277
-408.688784,100,11.579299
-83.565565,59,11.650226
-336.638606,85,11.742663
-119.889658,76,11.805684
-421.56276,109,11.895684
-116.481474,71,11.932133
-260.714492,101,12.014097
-194.450398,103,12.084715
-216.219801,101,12.142833
-194.761747,135,12.244401
-451.670729,94,12.326729
-50.892884,71,12.411251
-95.455577,92,12.492788
-454.575184,75,12.545359
-205.771657,65,12.589236
-175.613059,65,12.631468
-574.042256,87,12.689027
-81.649215,75,12.737779
-583.968221,123,12.842556
-300.907994,76,12.906091
-138.464629,103,12.972863
-280.485903,80,13.042189
-460.939391,108,13.126082
-338.729764,114,13.205125
-320.873805,118,13.320174
-127.573776,69,13.380865
-270.506965,103,13.468333
-495.900504,103,13.585252
-368.052667,107,13.692376
-186.899064,86,13.765499
-237.163652,64,13.81016
-420.743577,92,13.872527
-181.184146,104,13.966613
-432.377691,108,14.092281
-182.439308,80,14.182279
-305.563815,101,14.261293
-112.934504,126,14.342689
-327.22299,78,14.437145
-187.543649,87,14.5152
-267.52641,107,14.579793
-256.110522,78,14.635716
-384.514695,105,14.706228
-335.981727,100,14.780972
-308.162068,68,14.859458
-103.029638,76,14.936663
-141.28674,108,15.018248
-331.097535,110,15.122171
-152.238633,85,15.176052
-209.078984,106,15.2431
-284.820132,125,15.339295
-212.669238,87,15.394367
-196.964073,85,15.448782
-164.010427,62,15.487324
-161.855364,125,15.562361
-478.950382,109,15.642716
-165.159715,83,15.696743
-349.927473,152,15.835014
-446.98401,74,15.882586
-67.94693,80,15.936866
-58.1376,65,15.976107
-311.175814,99,16.047287
-124.25806,65,16.094855
-499.568227,109,16.180663
-245.889592,61,16.230891
-163.482944,59,16.299251
-418.211982,85,16.355605
-21.732742,78,16.405616
-263.911172,63,16.447597
-349.303372,110,16.522208
-214.919214,64,16.565738
-429.462853,87,16.621085
-80.89761,82,16.676194
-148.6831,71,16.723267
-254.443889,77,16.786461
-393.479835,123,16.904371
-30.226673,92,16.974526
-135.018261,74,17.026436
-205.204186,76,17.076114
-167.86338,84,17.175556
-434.469576,110,17.266298
-223.061676,74,17.335208
-84.288272,68,17.381122
-99.434754,72,18.059614
-381.265463,102,18.158342
-466.761363,78,18.222114
-507.897903,71,18.268873
-170.997644,76,18.354191
-294.071583,104,18.459367
-291.775864,81,18.52633
-441.510555,86,18.605789
-177.691896,76,18.655637
-256.388023,68,18.699775
-59.693094,68,18.742837
-464.866215,72,18.805967
-140.435655,65,18.880919
-164.847679,119,18.992892
-330.624587,125,19.1292
-277.138628,97,19.226247
-406.479232,98,19.359684
-150.893456,65,19.409632
-292.335911,83,19.459338
-212.137605,78,19.526777
-157.542149,66,19.564032
-262.151905,90,19.648214
-323.031393,82,19.742855
-97.861413,65,19.783153
-324.744208,98,19.849766
-119.213801,65,19.892735
-193.498415,61,19.934861
-115.224208,63,19.97957
-525.266159,74,20.026166
-207.836071,80,20.078502
-482.749705,84,20.132978
-147.976448,122,20.215284
-319.032738,87,20.276022
-235.267003,83,20.362826
-21.936059,73,20.433084
-93.036011,64,20.506209
-199.730965,84,20.59569
-165.466187,76,20.642831
-104.312347,64,20.714719
-281.319229,91,20.785686
-326.89281,84,20.870413
-318.3654,94,20.979704
-335.657872,62,21.020314
-337.31392,73,21.073192
-225.087353,62,21.135707
-93.009624,81,21.203239
-364.969314,75,21.291125
-77.514792,76,21.379994
-296.726993,58,21.431024
-112.524284,78,21.504025
-85.852399,64,21.564328
-197.458802,83,21.621777
-289.350469,93,21.684491
-182.09225,70,21.726191
-255.523321,73,21.80965
-226.946776,125,21.898873
-196.665544,90,21.959903
-257.734349,66,22.00449
-332.0442,104,22.106707
-557.684653,93,22.209589
-214.451842,90,22.326734
-484.214253,126,22.430326
-155.423228,60,22.476917
-278.869244,84,22.526222
-91.213546,100,22.605931
-494.716344,113,22.680345
-341.235208,91,22.743017
-393.428361,131,22.86323
-160.08962,73,22.931227
-458.213158,130,23.016272
-114.098536,62,23.05545
-63.912851,63,23.119882
-72.266197,65,23.193404
-325.717661,97,23.305081
-319.325365,101,23.376287
-327.010888,77,23.472384
-145.869293,62,23.514011
-101.931915,120,23.595701
-129.847983,89,23.683117
-370.469621,104,23.761616
-299.424356,79,23.825218
-361.203456,67,23.859703
-82.931077,76,23.964198
-178.811692,58,24.015275
-341.344435,76,24.076142
-482.496765,98,24.138613
-265.690612,94,24.216476
-436.855084,101,24.291093
-323.633795,97,24.355692
-268.531559,131,24.447453
-278.688179,130,24.542307
-157.090545,81,24.619322
-171.846822,78,24.68522
-516.562971,89,24.742862
-361.735787,82,24.79847
-144.835614,93,24.859649
-441.349984,76,24.913495
-188.783492,79,24.976217
-428.093347,94,25.059399
-405.672491,108,25.141274
-123.836332,97,25.210526
-174.046702,87,25.259717
-345.908423,110,25.345791
-265.317354,90,25.441548
-314.761503,89,25.549871
-272.137584,86,25.62078
-111.635565,140,25.722661
-131.999831,78,25.776183
-478.980502,96,25.838385
-277.716205,96,25.905068
-251.714335,110,25.976589
-154.851332,67,26.036632
-360.269745,120,26.126349
-119.460384,67,26.192982
-94.684815,133,26.290688
-249.869679,66,26.330503
-126.219475,79,26.793638
-180.854327,101,26.866288
-79.186909,77,26.916657
-127.887595,88,26.989473
-207.675185,112,27.059721
-532.984952,87,27.154318
-76.361609,97,27.276345
-295.480765,79,27.367491
-285.414492,96,27.432864
-309.707106,90,27.501963
-306.003253,98,27.570344
-437.580897,95,27.676266
-123.957672,65,27.726916
-75.363587,129,27.892926
-55.255065,75,27.973868
-231.438577,100,28.074723
-62.371394,102,28.143732
-254.375018,105,28.219816
-89.086986,72,28.276219
-400.001156,101,28.385079
-140.603159,102,28.452238
-235.878009,72,28.501936
-310.607576,72,28.551174
-172.057385,68,28.606277
-378.874581,75,28.693091
-467.002477,98,28.797478
