#{"t_start": 1782798170.0812633, "env_id": "LunarLander-v3"}
r,l,t
-365.385724,123,0.027761
-139.767574,91,0.128968
-214.195727,68,0.194879
-39.253132,100,0.297839
-177.474823,102,0.39151
-413.559948,96,0.468554
-165.601201,85,0.546445
-235.546013,81,0.630667
-130.312559,103,0.714398
-441.487511,88,0.817993
-287.384623,92,0.885305
-174.319677,98,0.963928
-275.871952,112,1.064023
-122.991942,110,1.164289
-101.227219,82,1.222117
-86.956984,88,1.288173
-78.341369,56,1.349904
-305.954097,95,1.424732
-63.99358,60,1.494373
-110.513473,65,1.549988
-300.692978,103,1.649901
-124.454779,72,1.738339
-72.377567,65,1.789896
-179.85616,157,1.932848
-378.696271,111,2.035218
-128.745084,80,2.101139
-158.578882,119,2.226921
-206.605618,74,2.297792
-177.249384,97,2.38586
-193.120645,68,2.456026
-179.337785,73,2.511056
-207.764824,67,2.588564
-275.199722,134,2.71454
-155.557368,98,2.821876
-68.665444,65,2.883726
-137.086901,126,3.029824
-191.828912,114,3.14576
-175.375562,120,3.246243
16.889199,121,3.373818
-170.858214,108,3.493212
-133.90052,90,3.558656
-166.818322,89,3.655442
-198.732203,87,3.714194
-148.532076,120,3.816568
-134.227873,81,3.905122
-284.997454,106,3.994965
-82.215542,110,4.0987
-373.235218,102,4.171567
-180.400098,127,4.294151
-128.383679,80,4.332043
-305.985875,97,4.429092
-369.800717,72,4.484201
-374.634772,93,4.569993
-130.638721,99,4.640068
-269.686035,86,4.729119
-197.779553,84,4.819633
-116.171451,105,4.902835
-316.864917,121,4.995383
-325.688726,72,5.060958
-160.376724,138,5.182499
-112.155857,59,5.239847
-126.104266,68,5.299143
-131.642478,85,5.382784
-24.056571,121,5.482331
-163.636518,101,5.596385
-264.915069,101,5.700859
-386.484527,88,5.770546
-100.448615,61,5.820663
-481.350564,110,5.916081
-135.639492,111,6.000431
-77.517297,71,6.079366
-51.42694,119,6.198427
-104.3585,64,6.249312
-260.589887,182,6.40014
-430.612226,104,6.508078
-127.569617,92,6.579386
-125.198335,79,6.666427
-125.850319,62,6.743859
-92.129218,60,6.809061
-435.278862,94,6.912794
-112.243833,83,7.005373
-162.082462,106,7.112211
-146.044382,102,7.213357
-234.30139,118,7.343776
-67.677639,73,7.41886
-117.827561,61,7.486431
-142.460581,92,7.581307
-111.356149,67,7.653686
-96.329709,79,7.738482
-187.984562,70,7.813537
-227.437657,132,7.930432
-90.099362,92,7.985599
-223.862381,109,8.048626
-334.071306,87,8.09979
-63.041181,87,8.1574
-436.303161,102,8.264383
-135.884483,89,8.355761
-92.364458,72,8.428092
-141.747692,88,8.519467
-73.995439,102,8.623538
-108.091741,77,8.700332
-83.016599,64,8.767018
-179.626024,121,8.89389
-85.374661,85,8.948918
-98.166401,85,9.034032
-200.336119,119,9.150545
-163.152167,105,10.179138
-95.269705,66,10.232044
-211.086713,137,10.384311
-324.215772,95,10.466204
-84.682539,72,10.530464
-270.513905,94,10.597294
-115.831758,67,10.666664
-136.910433,80,10.747481
-104.596796,62,10.813783
-327.382584,110,10.896675
-132.477646,100,10.966711
-315.772031,76,11.039569
-140.571882,105,11.147177
-248.022365,115,11.247093
-115.185195,76,11.316566
-133.179668,107,11.418468
-78.043134,79,11.484021
-290.82373,107,11.583912
-232.029472,79,11.647161
-82.44923,69,11.713885
-200.610036,98,11.813483
-89.029269,98,11.897356
-314.202937,125,12.017356
-247.621346,96,12.080064
-91.575444,75,12.147012
-82.969593,55,12.205857
-89.094697,69,12.280029
-121.277895,71,12.333729
-134.785466,111,12.435743
-193.738644,92,12.506961
-151.182431,68,12.550682
-125.483833,93,12.650886
-148.567245,106,12.743348
-355.293618,92,12.829125
-77.660091,78,12.868892
-315.156549,104,12.980504
-105.832157,113,13.047219
-323.75676,94,13.132519
-139.101074,82,13.197328
-321.101001,97,13.269353
-95.042816,67,13.348639
-27.135303,133,13.469563
30.736962,1000,14.363753
-57.581324,63,14.397132
-226.482893,120,14.510674
-221.122404,99,14.570746
-95.327896,131,14.680417
-305.424706,86,14.770693
-298.806892,89,14.854957
-269.515779,85,14.947106
-75.190589,116,15.023578
-98.463037,64,15.063865
-74.186943,68,15.1265
-105.252965,103,15.21759
-134.287413,125,15.301227
-276.12085,95,15.394118
-100.687884,73,15.480388
-222.957128,114,15.547039
-246.812004,113,15.647155
-134.373752,84,15.734457
-139.911263,86,15.797117
-321.654525,102,15.867373
-79.242135,72,15.936914
-250.017363,119,16.063975
-132.152714,124,16.156878
-115.538724,93,16.249998
-130.723194,65,16.31508
-74.273459,146,16.477518
-367.357487,95,16.530727
-151.236975,72,16.592942
-132.375989,101,16.679446
-433.292613,89,16.775964
-228.47993,95,16.880419
-96.85644,81,16.947078
-105.263752,102,17.030621
-260.419997,110,17.13428
-325.817654,70,17.214329
-203.962268,80,17.280506
-179.719332,123,17.403635
-187.501132,111,17.480421
-182.58244,102,17.582946
-94.655446,71,17.650045
-179.163597,142,17.773338
-295.875054,83,17.850715
-133.684404,75,17.918751
-255.526582,58,17.975159
-152.467644,99,18.049385
-114.543087,80,18.130499
-138.359128,121,18.230853
-322.172453,145,18.364178
-182.388927,90,18.430086
-11.319355,108,18.497126
-118.271894,95,18.598533
-192.166753,118,18.705499
-157.793842,72,18.754079
-81.55733,90,18.830598
-81.990633,101,18.899706
-152.034712,84,20.504238
-99.16269,70,20.584031
-81.828847,122,20.716401
-222.827343,99,20.828941
-191.676153,114,20.947695
-122.32179,98,21.061697
-239.057142,135,21.210499
-312.11376,72,21.28906
-240.750897,109,21.405605
-276.657225,101,21.515404
-106.421358,112,21.65683
-105.804312,74,21.739592
-226.534303,90,21.843541
-126.511579,112,21.972652
-96.804834,81,22.06537
-99.428236,126,22.19845
-105.807574,66,22.272976
-114.300752,101,22.380022
-139.313698,95,22.476813
-203.783216,98,22.556342
-110.990344,98,22.675663
-130.046634,102,22.790972
-83.465765,83,22.896791
-85.978289,76,22.982676
-152.339145,61,23.033802
-261.857442,83,23.11653
-134.183443,74,23.194583
-411.22868,134,23.345639
-222.419257,72,23.424752
-129.184756,119,23.55995
-147.258406,92,23.668203
-96.128304,129,23.813697
-131.369511,72,23.901956
-409.412046,94,24.001564
-96.461628,83,24.080317
-123.831503,69,24.165341
-316.030549,87,24.256605
-367.983574,103,24.330551
-150.809469,72,24.39479
-100.958732,120,24.531205
-129.360272,103,24.646669
-320.045117,116,24.772821
-151.205186,132,24.913889
-74.250099,69,24.985597
-315.141518,114,25.062274
-180.982612,110,25.134847
-107.726411,86,25.190442
-74.094797,67,25.236408
-351.998847,103,25.301208
-75.92774,71,25.33045
-125.421173,92,25.400258
-87.786759,78,25.451263
-126.376956,126,25.549415
-471.214557,106,25.647468
-73.983495,103,25.763962
-169.749532,99,25.863832
