#{"t_start": 1782752088.3978052, "env_id": "LunarLander-v3"}
r,l,t
-208.601563,74,0.0
-168.918998,111,0.053159
-125.630559,101,0.115717
-210.536116,95,0.194415
-267.589584,94,0.252791
-97.139702,56,0.267762
-103.751233,73,0.298442
-124.634653,87,0.367604
-294.43999,97,0.433255
-84.306557,59,0.481265
-152.412685,65,0.500062
-78.464812,76,0.550049
-80.37332,57,0.598946
-116.204946,64,0.632968
-430.439589,86,0.700914
-431.473665,99,0.766729
-85.983947,82,0.81081
-117.952425,66,0.834265
-101.228759,131,0.933733
-85.400839,83,0.982273
-503.942179,109,1.065031
-122.139136,78,1.114626
-140.956275,76,1.181324
-125.039615,119,1.25056
-105.206475,64,1.298384
-117.780888,128,1.3656
-351.430959,106,1.417598
-212.215391,89,1.495502
-130.529512,71,1.517596
-261.704753,80,1.566612
-139.776694,75,1.599703
-133.325178,81,1.648275
-315.642129,98,1.733313
-262.620589,117,1.784011
-79.749313,66,1.849005
-249.796963,102,1.9
-201.571504,111,1.967244
-247.324086,59,2.017375
-146.331985,96,2.090516
-103.080751,106,2.133367
-73.258721,66,2.183372
-233.908093,111,2.251032
-313.981934,99,2.299896
-171.081601,120,2.402522
-186.900876,67,2.433938
-331.067641,81,2.499037
-76.215104,90,2.548477
-457.597367,110,2.631772
-145.273951,119,2.715442
-70.236658,104,2.764983
-131.259628,69,2.810933
-259.464911,87,2.883272
-126.094954,72,2.917145
-83.381273,58,2.965389
-108.145428,71,3.0165
-116.349853,101,3.066715
-196.531696,114,3.149776
-92.541079,66,3.198078
-59.625992,108,3.282896
-158.483096,94,3.316772
-296.915526,114,3.367231
-116.110537,77,3.415744
-184.495651,81,3.482671
-249.564467,107,3.550534
-269.364931,94,3.616606
-285.592138,68,3.667123
-246.988726,75,3.731653
-226.911244,138,3.815811
-187.391455,75,3.848341
-77.744675,134,3.899902
-123.065098,88,3.949611
-105.729896,97,3.982358
-163.215007,71,4.018156
-405.432673,114,4.083787
-354.897991,144,4.182971
-63.098514,62,4.234238
-178.434451,92,4.312542
-113.174258,63,4.36561
-15.287954,99,4.415016
-224.706071,123,4.514996
-107.299882,88,4.550931
-122.148239,86,4.614702
-248.501207,121,4.699324
-204.148407,113,4.751277
-314.885726,113,4.823768
-182.602639,81,4.881625
-183.955886,94,4.932091
-262.594444,95,4.9983
-130.759999,89,5.048514
-137.250192,114,5.134068
-152.049856,60,5.181672
-136.712556,91,5.246988
-96.241217,65,5.284011
-131.69003,67,5.331845
-366.466556,102,5.401523
28.040507,129,5.465587
-204.71722,63,5.502978
-148.078187,140,5.566011
-317.637468,114,5.666615
-108.110831,95,5.715694
-218.212991,92,5.750368
-88.572868,72,5.783043
-98.590941,97,5.851845
-326.538216,102,5.933266
-212.897924,115,6.006823
-182.944441,129,6.099595
-238.480297,80,6.150052
-187.685768,119,6.250306
-88.591906,85,7.116106
-240.958488,87,7.183339
-273.095117,120,7.24838
-78.743444,76,7.324185
-575.353196,107,7.400049
-118.915022,82,7.466756
-395.322155,100,7.533451
-368.686437,83,7.609293
-331.356513,98,7.678252
-371.369299,87,7.734004
-127.859261,96,7.826833
-112.933549,129,7.897094
-144.619866,119,7.959739
-132.956768,90,8.036656
-434.656016,88,8.085944
-73.036635,130,8.176802
-137.463364,92,8.25541
-88.812872,63,8.29235
-162.984889,82,8.333402
-98.050817,70,8.392582
-31.644336,110,8.481719
-170.402391,102,8.56502
-133.167171,124,8.648479
-202.261661,114,8.715008
-82.648401,73,8.748321
-244.616635,108,8.831359
-138.964142,62,8.865421
-89.686221,103,8.950955
-260.390678,88,8.998424
-463.987714,116,9.066639
-250.944603,111,9.137816
-105.714875,86,9.205718
-206.690731,59,9.254872
-202.186627,82,9.301544
-286.539919,100,9.384391
-157.371636,85,9.42135
-107.018327,112,9.479002
-86.487891,61,9.52584
-190.715427,88,9.591059
-69.825146,60,9.62124
-104.148398,93,9.701896
-213.085109,129,9.748445
-348.940201,91,9.814975
-112.528135,68,9.865186
-100.634835,83,9.915209
-175.296597,97,10.001117
-172.745339,105,10.065332
-210.256375,79,10.115547
-117.967641,98,10.165113
-147.651512,111,10.262637
-171.564127,91,10.338403
-132.275816,119,10.405164
-295.645491,89,10.447599
-127.525906,108,10.495886
-129.695608,64,10.547611
-279.82368,103,10.614016
-202.028197,77,10.665203
-130.221559,96,10.738302
-124.289058,68,10.780016
-185.780019,74,10.831534
-104.229235,92,10.896969
-133.049806,88,10.957826
27.794526,101,11.015008
-143.462364,106,11.102082
-156.886588,62,11.148791
-30.992099,72,11.20972
-204.056855,70,11.24169
-103.737847,109,11.291852
-295.601986,96,11.336415
-433.74527,126,11.405226
-85.804574,118,11.473105
12.644507,95,11.535877
-369.642657,100,11.607378
-67.086107,76,11.644108
-99.890956,71,11.69887
-87.598262,143,11.783959
-73.665164,86,11.824731
-185.920116,109,11.907064
-146.818216,99,11.948099
-189.706093,78,12.015018
-120.822266,118,12.102792
-136.280965,73,12.131854
-98.136038,79,12.192484
-101.438678,59,12.232017
-302.198726,121,12.315454
-119.701892,91,12.367652
-53.12105,82,12.433201
-82.70224,75,12.49097
-232.039202,108,12.557783
-118.343074,86,12.629395
-63.284076,80,12.672477
-102.106336,75,12.725224
-370.05564,92,12.795689
-258.684567,112,12.85918
-134.800336,97,12.926668
-205.242786,90,12.981911
-66.501463,74,13.033416
-97.9526,62,13.088363
-130.35891,132,13.182944
-164.96939,72,13.241103
-54.974615,62,13.294093
-155.250464,94,13.347991
-150.813419,81,13.415092
-187.781453,81,13.465775
-290.683984,110,13.539007
-82.363129,84,13.610008
-379.851492,98,13.650558
-75.036706,62,13.714684
-273.656322,99,13.774739
-108.625148,87,14.648582
-279.504871,69,14.687253
