#{"t_start": 1782750354.998955, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.039268
-131.249228,91,0.101954
-207.867674,68,0.148405
-28.939202,100,0.221609
-165.300501,102,0.267892
-402.625129,96,0.301292
-157.741211,85,0.351417
-229.135721,81,0.41756
-119.822411,103,0.467618
-428.380855,88,0.519531
-278.337247,92,0.550813
-163.408793,98,0.633634
-264.038447,112,0.707771
-111.45651,110,0.772603
-93.979865,82,0.801713
-78.390703,88,0.868845
-73.342262,56,0.919165
-294.732723,95,0.951343
-59.130553,60,0.986208
-105.072797,65,1.023001
-288.962165,103,1.088529
-118.153293,72,1.134453
-66.313109,65,1.167982
-172.401419,150,1.284427
-1.419161,107,1.371931
-173.973144,79,1.43966
-121.756958,90,1.487002
-3.825993,100,1.535623
-155.015024,112,1.586916
-187.335672,68,1.649171
-172.662512,73,1.686837
-201.475959,67,1.717933
-315.97914,134,1.818926
-145.724996,98,1.86862
-63.513756,65,1.900824
-122.019734,126,1.973386
-177.696258,114,2.051229
-161.572967,120,2.117694
31.409913,122,2.211118
-266.775277,105,2.270344
-68.550506,66,2.316823
-229.609997,117,2.397534
-112.701226,92,2.466876
-161.136226,67,2.501875
-109.21568,70,2.551913
-556.57847,105,2.635183
10.423108,100,2.669098
-108.250361,77,2.730617
-316.839704,70,2.786675
-82.163484,71,2.83761
9.913331,86,2.900522
-116.626914,109,2.952091
-120.194478,131,3.051066
-125.031591,73,3.088329
-415.920971,76,3.151295
-228.463406,83,3.188525
-243.17782,79,3.235004
-130.208549,118,3.28879
-268.447662,93,3.351047
-78.473882,120,3.418662
-45.595301,62,3.45235
-85.938472,97,3.514745
-85.336915,68,3.550189
-90.172817,70,3.600361
-45.32616,95,3.666944
-370.021123,109,3.728716
-387.268558,113,3.776902
-157.251001,64,3.804672
-55.253498,70,3.841865
-152.121771,85,3.914267
-99.997699,89,3.950788
-145.323094,69,3.999969
-119.673326,93,4.050045
-83.430694,96,4.089444
-83.046625,74,4.13696
-180.712115,72,4.167045
-379.160243,120,4.271234
-175.909139,100,4.322171
-153.949976,128,4.401186
-379.470378,131,4.481441
-62.995706,60,4.508965
-413.078201,105,4.553355
-133.053176,69,4.590305
-107.108437,70,4.625643
-38.930785,109,4.688701
-185.430741,111,4.772017
-99.267015,62,4.806144
-280.716246,80,4.878152
-187.213089,69,4.917333
-294.772013,100,4.975144
-255.459834,114,5.06392
-99.658994,92,5.108238
-71.105013,100,5.18942
-65.496404,66,5.237325
-90.946528,69,5.29772
-366.446482,95,5.353221
-69.709884,74,5.419155
-88.032307,102,5.466686
-161.922504,129,5.568581
-172.833019,73,5.625379
-309.631388,118,5.715639
-193.829186,62,5.752925
-167.625028,79,5.818664
20.874446,104,5.890972
-138.171922,90,5.952662
-230.724878,105,6.019499
-204.728863,98,6.083917
-135.986984,93,6.15002
-110.934119,73,6.168556
-117.307802,110,7.042947
-121.037837,77,7.095197
-26.541094,119,7.188509
-76.162175,72,7.233446
-142.956344,125,7.302481
-259.155304,113,7.402155
-80.407668,62,7.458152
-185.497532,76,7.50089
-120.514325,91,7.552876
-146.916241,119,7.627837
-221.139738,84,7.666568
-156.256551,82,7.740853
-150.093201,73,7.777747
-197.846029,60,7.824557
-122.564253,115,7.905201
-449.243075,125,8.003495
-232.751453,102,8.055104
-189.697608,95,8.107374
-181.001289,81,8.178789
-177.431342,95,8.218474
-141.729535,116,8.341796
-439.813573,115,8.431422
-56.101841,69,8.466615
-124.342161,106,8.552952
-257.769886,90,8.616601
-226.358986,92,8.661072
-97.599514,99,8.73136
-128.044278,75,8.781232
-225.917999,116,8.859662
-132.282852,68,8.911815
-66.850436,69,8.945802
-371.377403,140,9.039389
-166.149129,103,9.104328
-43.022223,103,9.185316
7.846487,80,9.227901
-103.974795,114,9.289081
-374.945057,94,9.355287
-133.111587,114,9.444552
-100.786263,66,9.490264
-116.10215,82,9.555699
-113.470441,93,9.596464
29.810791,127,9.672291
-50.969981,69,9.729824
-109.778414,90,9.789354
-110.738781,72,9.848099
-262.711922,77,9.882169
-95.33054,71,9.939064
-139.579315,89,9.996817
-139.696167,106,10.048051
-101.694178,65,10.104133
-133.351155,90,10.159237
-176.157647,106,10.217556
-183.114467,110,10.300611
-68.829353,63,10.356959
-60.393613,141,10.461296
-333.571442,95,10.50702
-266.702742,99,10.548911
-69.336968,73,10.58184
-107.962103,87,10.633842
-83.994902,62,10.682358
-110.893849,113,10.734991
-92.118644,82,10.783542
-89.288133,119,10.834901
-203.441844,103,10.916948
-72.547111,82,10.967578
-147.842357,94,11.009836
-113.222659,105,11.089273
-197.401577,73,11.128802
-175.460678,114,11.201984
-314.254967,95,11.266813
-76.460714,83,11.322623
-105.66532,90,11.378777
-293.344373,82,11.417573
-56.983082,66,11.450407
-85.359935,84,11.520905
-92.134471,84,11.583997
-169.415763,69,11.600967
-187.364675,124,11.667167
-242.114333,113,11.717463
-232.141759,69,11.73458
-140.41541,98,11.80082
-160.145444,61,11.866655
-255.554021,102,11.931944
-82.484657,68,11.983645
-171.876258,126,12.061065
-104.065498,63,12.113055
-158.131901,120,12.184159
-33.32889,83,12.22891
-121.372531,102,12.311706
-85.262706,57,12.349231
-319.970803,143,12.450201
-136.010837,104,12.529541
-137.723228,86,12.572624
-86.177477,73,12.617118
-99.329115,90,12.684232
-172.122151,108,12.754042
-165.176895,83,12.816171
-197.864132,114,12.883215
-90.741315,84,12.94999
-145.65214,80,12.987867
-49.539195,73,13.016646
-89.526426,73,13.064226
-79.668192,65,13.108935
-115.935306,116,13.184223
14.190164,80,13.250637
-118.418504,92,13.317389
-133.59391,68,13.367837
-174.804553,112,13.434266
-225.778187,99,13.503898
-89.205849,86,14.343469
-98.368532,96,14.416173
-170.161462,85,14.46605
-209.856589,102,14.513518
-253.592119,106,14.603113
-129.056385,137,14.684098
-325.596663,81,14.745396
-425.457279,104,14.805169
-105.083316,83,14.867104
-226.251649,98,14.941066
-106.674573,86,15.005218
-98.794115,66,15.062002
-76.681228,107,15.13669
-224.884875,118,15.197238
-117.555597,77,15.260464
-238.940549,78,15.305404
-49.658863,77,15.36273
-86.199722,80,15.422772
-97.405045,95,15.487992
-195.113567,125,15.581608
-118.902597,119,15.667543
-111.5928,96,15.717369
-263.363023,99,15.784605
-129.859404,117,15.851993
-64.211682,67,15.912174
-209.419025,91,15.964263
-171.688656,95,16.011802
-334.332928,108,16.083825
-101.766118,78,16.133388
-113.353849,85,16.200048
-270.44788,92,16.245999
-107.152119,98,16.294466
-95.797186,79,16.361506
-274.186459,94,16.429114
-116.370197,96,16.492147
-122.849209,71,16.531677
-83.750231,75,16.583408
-209.657035,71,16.617207
-109.979021,63,16.650124
23.954253,59,16.708924
-179.959304,71,16.750862
-128.926033,76,16.806839
-112.231918,73,16.867581
-96.498405,83,16.914713
-64.58998,65,16.933276
-282.894468,98,16.991195
24.98169,94,17.06606
-373.780192,118,17.162402
-329.002402,81,17.215828
-76.114,62,17.254117
-110.326864,76,17.313342
-113.732191,63,17.364366
-81.379075,89,17.407317
-98.791791,70,17.433544
-167.465528,88,17.482869
-109.662756,97,17.53334
-282.872474,115,17.625484
-107.206102,83,17.684362
-306.195604,103,17.768482
-80.773897,72,17.819501
-286.396293,134,17.919554
-235.141085,65,17.966671
-72.733468,100,18.03337
-127.28424,83,18.067596
-115.825988,78,18.115461
-133.365356,75,18.151059
-457.488994,87,18.227827
-158.713411,73,18.267668
-215.565489,80,18.319735
-134.934652,117,18.400564
-193.667137,73,18.43923
-265.494977,87,18.508509
-149.504652,79,18.554542
18.934309,68,18.601561
-137.964819,122,18.686703
-179.672087,84,18.750056
-119.576367,77,18.803439
-87.922642,73,18.852494
-140.092159,96,18.935125
-120.522509,108,18.984056
-364.078151,106,19.084322
-95.515253,81,19.12773
-206.439817,116,19.217499
-75.659962,59,19.251485
-281.527222,103,19.301268
-134.462539,94,19.384169
-109.418007,86,19.41772
-104.518664,73,19.451058
-89.208703,63,19.501038
-120.212377,76,19.56672
-160.969077,67,19.601818
-103.020302,77,19.659463
-121.91181,103,19.744023
-129.831556,69,19.776552
-148.735728,106,19.846351
-108.44321,75,19.884837
-88.450419,101,19.976559
-124.75799,115,20.049177
-148.755662,71,20.099213
-155.375113,64,20.137436
-55.238482,69,20.17068
-272.618384,104,20.234581
-336.959576,105,20.30098
-72.998269,124,20.367484
-92.802904,60,20.38417
-232.003705,87,20.45115
-354.935167,101,20.534944
-112.091225,77,20.583798
-231.5314,123,20.674178
-139.995291,67,20.716148
-66.082858,75,20.767899
-107.918103,65,20.800787
-297.348189,88,20.836905
-204.57728,111,21.633381
-168.864587,83,21.692974
-99.67753,86,21.751445
-119.255076,97,21.800454
-72.033256,121,21.874316
-69.635836,66,21.917096
-104.549549,97,21.991085
-135.760191,72,22.048244
-124.603748,81,22.103848
-119.253278,117,22.16188
-120.49131,117,22.238938
-307.406763,101,22.307521
-66.440658,83,22.366659
-127.072147,65,22.418308
-109.871985,95,22.467583
-125.50781,87,22.544616
-98.555753,78,22.593783
-96.214597,125,22.667555
-258.532494,71,22.703651
-56.389231,139,22.805453
-96.802454,97,22.882233
-55.72989,127,22.978053
-44.520968,104,23.054114
-149.862029,119,23.134798
-84.047956,71,23.195434
-30.714511,119,23.259575
-259.976368,94,23.306077
-137.738105,81,23.345152
-194.892686,111,23.396042
-261.754892,99,23.478519
-125.077752,80,23.530216
-27.334402,134,23.636329
-133.597052,63,23.672624
-145.328173,81,23.744355
-108.984039,93,23.798115
-163.782023,107,23.849972
-101.900282,127,23.927475
-59.508844,66,23.977077
-67.354738,63,24.028942
-8.070011,122,24.094346
-206.190857,93,24.172848
-117.076618,96,24.221052
-96.172685,59,24.256075
-109.565944,80,24.322644
-181.899507,85,24.400438
-90.052992,110,24.477604
-33.648592,116,24.540843
-65.459837,97,24.614831
-79.27571,73,24.670987
17.621656,82,24.7423
-189.550036,149,24.849937
-113.318658,91,24.90406
-126.64025,102,24.99072
-120.28579,97,25.043927
-100.240896,95,25.088688
-114.486249,81,25.157256
-127.506371,95,25.223376
-92.446746,72,25.285651
-173.108283,95,25.335804
-106.289772,140,25.436797
-261.133382,114,25.517582
-76.035338,69,25.567197
-124.281046,124,25.64818
-79.945408,70,25.700954
-100.29537,69,25.750453
-49.599651,142,25.863589
-207.600399,75,25.91714
-82.435237,75,25.976816
-115.465845,123,26.033899
10.698964,124,26.084759
-138.289189,107,26.150685
-198.914828,107,26.23412
-245.966735,87,26.293494
-90.180238,127,26.374696
-90.683459,67,26.416625
-87.699358,77,26.491214
-111.144176,93,26.559169
-96.995212,65,26.61201
-109.42555,87,26.657549
-81.159723,66,26.710285
-81.430869,111,26.766711
-93.230002,63,26.832763
-233.929814,104,26.903084
-197.465097,138,27.000824
-53.639792,65,27.03759
-221.679622,69,27.100764
-391.808183,120,27.183627
-111.720598,98,27.235371
-252.553178,62,27.269933
-121.263437,118,27.332877
-93.130129,89,27.400931
-358.16103,84,27.461514
-130.044071,118,27.51699
-70.210537,81,27.573593
-72.117469,65,27.623973
-98.390761,74,27.668723
-201.471059,127,27.766814
-58.660081,110,27.865091
-148.829295,97,27.918531
-3.465112,84,27.977627
-110.190856,95,28.050586
-162.672682,109,28.118773
-211.937126,88,28.192076
-167.223583,99,28.234059
-176.084329,118,28.307595
-64.795648,73,28.344237
-105.136914,149,28.77511
-110.46065,122,28.866525
-191.974402,103,28.920341
-78.372331,114,28.999971
-202.911743,128,29.066801
-149.909729,108,29.130594
-90.253557,101,29.199968
-8.143259,72,29.243797
-136.260763,91,29.29945
-98.03927,129,29.384064
-151.834334,82,29.422671
-66.753931,71,29.467404
-85.746556,92,29.534127
-106.49839,71,29.577263
-78.469318,71,29.599696
-88.513043,110,29.672538
-104.825598,82,29.734195
-117.839718,121,29.800554
-87.190626,91,29.881161
-181.543273,75,29.925476
-148.677812,112,30.014344
-124.183846,75,30.06697
-145.315062,61,30.123047
-162.530784,146,30.20224
-115.572267,71,30.26265
-191.613833,145,30.368656
-484.553308,123,30.444312
-105.120502,86,30.48487
-137.192202,123,30.584703
-50.003435,96,30.650251
-137.350875,74,30.68411
38.292324,88,30.751269
-83.173635,86,30.801476
-215.8759,107,30.884488
-282.041358,122,30.975742
-117.685804,112,31.051047
-228.748638,93,31.133433
-65.24293,74,31.167948
-136.260007,86,31.223182
26.191331,90,31.295651
-82.694532,112,31.356583
-66.627657,87,31.41935
-140.28319,117,31.467
-131.26155,69,31.501597
-157.149217,96,31.567477
-187.559488,81,31.643948
-273.163956,83,31.684547
-199.286357,117,31.767779
-99.447112,92,31.836496
-95.610303,71,31.880976
-89.302485,131,31.970187
-101.849426,71,32.001734
-191.196883,109,32.100866
-103.420615,99,32.150923
-79.546023,79,32.196123
-92.239494,63,32.246573
-101.296064,68,32.276349
-94.552043,94,32.339651
-192.55413,117,32.416803
-243.05718,62,32.4703
-80.837814,108,32.533819
-96.332047,90,32.567002
-230.865862,119,32.625296
-157.74393,120,32.698515
-81.401433,80,32.750401
-79.689813,108,32.833213
-115.472797,97,32.902268
-133.108638,118,32.983319
-141.626336,133,33.10322
-114.512183,141,33.185225
-95.833,70,33.241569
-118.875674,111,33.317156
-109.225702,102,33.367581
-71.221435,117,33.437131
-138.174792,73,33.467964
-65.385499,83,33.517802
-57.898796,82,33.589719
-184.536523,91,33.634756
-185.521715,87,33.684721
-121.344359,88,33.751074
-21.596819,79,33.801201
-156.27627,103,33.866729
-81.628155,115,33.926626
-90.715767,121,34.020332
-115.859442,96,34.066686
-131.466735,72,34.132927
-72.607567,69,34.190115
-255.687218,110,34.251696
-118.165005,87,34.327312
-167.771055,100,34.384839
-106.137643,96,34.434378
-96.130834,113,34.527488
-111.972297,86,34.567549
-132.185247,120,34.650931
-127.814167,77,34.70163
-104.074504,64,34.756755
-133.185395,124,34.844698
-72.69344,62,34.900006
-205.800888,106,34.988559
-222.315696,113,35.062997
-141.185857,93,35.134732
