#{"t_start": 1782232079.386508, "env_id": "LunarLander-v3"}
r,l,t
-208.601563,74,0.0
-186.271622,111,0.043924
-122.197073,105,0.108714
-103.240291,61,0.149225
-129.736578,107,0.21153
-218.06646,131,0.283391
-129.843392,105,0.350291
-327.267952,117,0.418356
-254.373659,82,0.467143
-141.302456,87,0.533218
-124.338988,73,0.58351
-57.247608,64,0.614821
-185.964032,68,0.661511
-95.293995,77,0.713765
-339.339152,106,0.783216
-83.776907,73,0.827064
-157.695064,92,0.86837
-93.977523,86,0.900393
-290.259123,111,0.949927
-98.240047,75,0.96693
-108.731385,134,1.052867
-187.658531,96,1.120676
-207.615006,114,1.179587
-357.35197,91,1.237566
-247.534861,124,1.309482
-158.547997,117,1.383527
-90.31309,105,1.450374
-99.269015,110,1.529466
-122.044099,73,1.577213
-278.733994,116,1.633529
-79.405622,86,1.682334
-77.3953,59,1.723604
-290.645589,126,1.8033
-93.824069,65,1.847386
-265.954429,97,1.906717
-247.847155,101,1.966932
-361.471361,110,2.024947
-139.2729,88,2.061017
-101.321795,71,2.0884
-280.322478,104,2.139504
-248.14901,95,2.200252
-170.963341,93,2.263863
-221.37386,106,2.335837
-246.468773,81,2.376652
-225.073474,101,2.417409
-258.41942,106,2.460152
-231.672289,100,2.503046
-238.464884,74,2.532049
-311.228193,101,2.574793
-151.446836,98,2.611243
-106.860443,138,2.676187
-228.19882,69,2.724665
-84.139833,79,2.776776
-89.00481,76,2.830633
-107.287271,83,2.882323
-264.093829,127,2.961991
-216.7073,118,3.010221
-233.749005,79,3.044869
-225.763868,129,3.121128
-104.94359,65,3.166024
-270.527973,116,3.232352
-197.70704,78,3.283405
-66.207921,77,3.333357
-237.6077,131,3.407851
-85.164843,69,3.443518
-64.419174,88,3.501414
-260.778293,93,3.562347
-233.084629,76,3.604939
-128.81284,92,3.643941
-129.557709,104,3.68618
-308.899161,110,3.728211
-137.490729,95,3.767182
-120.966619,64,3.793791
-218.080682,102,3.836466
-130.180095,87,3.867128
-124.081113,91,3.905479
-75.717458,80,3.939673
-155.032113,108,3.98399
8.477316,74,4.013354
-266.174294,102,4.052232
-111.976335,123,4.104924
-82.173883,66,4.131927
-231.466726,124,4.196687
-53.845637,66,4.240345
-102.257431,75,4.277594
-127.248558,143,4.359249
-193.856149,63,4.385721
-91.110042,86,4.421406
-8.780383,70,4.450999
-112.225281,91,4.516608
-79.458811,70,4.565921
-165.732174,87,4.615329
-92.309402,72,4.642425
-70.472111,82,4.677217
-158.513678,93,4.717678
-122.578556,119,4.769912
-310.064882,72,4.800566
-93.90379,60,4.832336
-83.52405,79,4.874109
-114.672418,72,4.923132
-115.681309,79,4.977803
-190.658661,94,5.042725
-124.695113,94,5.108534
-362.771205,76,5.15457
-303.741261,120,5.206779
-231.362211,113,5.256998
-124.046434,67,5.286298
-179.59117,122,5.969135
-369.191578,81,6.008389
-82.542858,75,6.053152
-278.931512,90,6.105382
-87.721628,74,6.158041
-110.796338,72,6.203931
-131.812001,86,6.254965
-119.872854,78,6.307719
-267.434545,135,6.399945
-85.318375,82,6.455173
-106.920609,84,6.512774
-76.538796,76,6.562467
-163.620204,89,6.61266
-123.180009,104,6.655846
-113.345761,111,6.72848
-290.411813,108,6.804323
-100.114849,73,6.854061
-150.234116,101,6.921109
-141.408173,101,6.992842
-210.359379,101,7.039669
-112.672622,96,7.077846
-76.172143,73,7.108536
-119.233622,100,7.149763
-216.350171,95,7.196076
-92.396269,116,7.242543
-117.785798,92,7.280035
-36.50911,130,7.338366
-92.349741,98,7.38166
-269.952005,122,7.443071
-145.084779,95,7.506953
-80.740173,73,7.555389
-102.487207,81,7.604135
-236.088894,102,7.671534
-140.908393,76,7.717699
-111.923621,94,7.778457
-202.53163,76,7.832804
-142.142473,111,7.888472
-279.907675,66,7.918709
-106.300514,76,7.960563
-108.078212,84,7.996474
-154.900583,120,8.04805
-93.83119,89,8.085933
-120.829587,72,8.117148
-134.791599,93,8.157525
-141.530116,80,8.197944
-204.319282,78,8.240746
-182.290433,70,8.272251
-104.996161,84,8.308716
-430.186566,146,8.370855
-79.122459,102,8.41147
-112.118105,90,8.454152
-85.052048,106,8.500016
-147.310792,64,8.528799
-203.157655,139,8.589879
-306.858574,115,8.658028
-204.027595,131,8.742132
-53.222101,69,8.771262
-167.555063,91,8.842622
-121.302501,102,8.904749
-265.542876,96,8.969514
-94.822672,89,9.020286
-198.243557,102,9.065657
-67.553877,97,9.130488
-158.848741,88,9.17853
-136.024212,54,9.203388
-172.633419,101,9.272813
-297.965122,95,9.32328
-93.003077,96,9.377655
-343.260165,119,9.460176
-220.110566,137,9.552193
-128.369485,117,9.610364
-291.414925,122,9.663543
-379.088357,110,9.742434
-194.76268,111,9.816968
-91.111689,98,9.881039
-156.771037,150,9.94943
-160.113264,121,10.005838
-88.622394,82,10.051377
-109.212257,124,10.130294
-191.044533,115,10.213314
-133.124741,99,10.278871
-95.30621,109,10.336634
-80.987558,71,10.368823
-211.197921,98,10.410193
-402.112709,96,10.453667
-86.658294,91,10.493434
-128.063506,150,10.562043
-91.857342,85,10.599394
-138.726856,114,10.648792
-201.530636,91,10.70445
-158.360246,113,10.768686
-379.030913,159,10.86074
-251.715945,94,10.903484
-110.894128,109,10.950635
-168.773223,128,11.022183
-140.945942,106,11.077554
-43.275895,117,11.130324
-78.728473,131,11.188661
-156.043165,102,11.235564
-177.17204,122,11.290457
-5.614076,129,11.363987
-106.293814,98,12.220559
-113.436876,80,12.263288
-97.758867,81,12.299391
-90.818727,82,12.335392
-154.948639,75,12.37402
-181.003875,102,12.44469
-235.570749,144,12.544047
-180.740827,77,12.586898
-87.884711,87,12.647676
-240.142199,111,12.715439
-165.48438,114,12.76174
-169.763022,109,12.809617
-141.481236,100,12.86623
-112.743332,78,12.920292
-110.598266,68,12.967302
-142.432498,73,13.018509
-154.994499,72,13.069437
-113.956819,72,13.10409
-65.858706,105,13.149256
-51.06028,88,13.186916
-19.372777,120,13.250067
-162.396499,78,13.303307
-106.24396,74,13.356356
-68.722415,94,13.427443
-100.305702,81,13.473456
-108.123159,60,13.497463
-278.394786,97,13.536532
-123.647254,129,13.59
-38.50563,72,13.622714
-94.455887,76,13.652727
-162.236529,116,13.70421
-315.835468,126,13.755322
-125.86051,105,13.798758
-138.940168,115,13.850845
-115.827785,97,13.893103
-149.645384,76,13.925746
-251.588344,100,13.970092
-148.610653,125,14.025626
-183.697803,88,14.065613
-186.106322,122,14.117272
-193.327165,101,14.164513
-59.291537,102,14.20844
-268.925883,106,14.253139
