#{"t_start": 1782233761.957642, "env_id": "LunarLander-v3"}
r,l,t
-139.22615,110,0.01682
-116.330974,73,0.050153
-75.861611,130,0.138351
-101.558954,77,0.166799
-193.215063,111,0.224502
-109.564924,77,0.277834
-330.313402,78,0.317245
-91.992229,64,0.3668
-87.593244,91,0.413341
-77.317805,77,0.454363
-411.663318,97,0.52324
-309.570051,140,0.583271
-385.650173,144,0.66941
-92.191591,87,0.719678
-63.903435,142,0.769994
-145.739383,102,0.832967
-82.884361,63,0.870186
-203.93466,119,0.950036
-81.573265,90,1.000303
-104.401361,124,1.066961
-122.400256,72,1.116906
-203.029458,105,1.166302
-122.341947,93,1.233536
-113.918151,113,1.283499
-281.648964,121,1.350009
-176.960579,84,1.403699
-205.580239,100,1.450133
-322.063654,98,1.482984
-306.064957,103,1.549972
-110.107986,97,1.600069
-140.412435,99,1.633494
-143.856313,80,1.66681
-120.936725,74,1.700126
-150.953956,78,1.766757
-48.449569,70,1.800249
-237.640597,108,1.866984
-111.5516,105,1.917151
-163.202215,77,1.950178
-541.883719,103,1.983785
-69.779226,61,2.037135
-79.540948,76,2.083401
-111.045023,90,2.149637
-103.612778,64,2.183845
-110.832898,63,2.22677
63.320961,1000,2.787093
-238.169279,87,2.832999
-162.198208,67,2.850083
-97.555518,77,2.88685
-420.21731,76,2.916966
-354.009454,75,2.93336
-161.541939,141,3.004041
-109.457506,85,3.050067
-109.211997,73,3.103552
-105.220121,70,3.149966
-129.860513,65,3.200087
-134.100192,78,3.233351
-141.430752,91,3.283396
-229.947238,101,3.350156
-92.470776,69,3.383648
-340.137102,94,3.449974
-254.459942,98,3.516762
-369.829398,84,3.58332
-116.333241,89,3.633417
-171.309347,85,3.700077
-482.352336,98,3.767184
-92.463077,62,3.816938
-92.977774,108,3.883599
-142.702847,70,3.93381
-279.807493,76,3.983624
-82.260875,105,4.050049
-207.489165,71,4.08759
-86.499505,79,4.1334
-61.581584,77,4.166369
-69.145677,64,4.216673
-310.845766,99,4.249967
-326.282711,99,4.3006
-267.582189,81,4.333499
-83.247034,75,4.3833
-203.882936,98,4.433482
-400.069132,95,4.483411
-108.942255,159,4.583693
-186.343735,78,4.620726
-172.586586,107,4.683038
-254.777854,79,4.733245
-92.43216,89,4.766803
-244.495629,86,4.837025
-97.004235,88,4.881976
-117.080046,93,4.916694
-154.693008,126,4.967188
-94.811531,70,4.983588
-382.637445,85,5.017055
-76.129949,74,5.066731
-300.028388,127,5.151735
-75.964484,62,5.18338
-388.403786,97,5.253743
-75.850653,61,5.283757
-134.572873,83,5.333405
-110.162638,104,5.383333
-131.220486,111,5.433306
-272.436005,111,5.483007
-309.425845,107,6.050222
-259.528988,120,6.133863
-469.538676,97,6.183713
-87.027592,85,6.229694
-240.962488,75,6.258751
-107.319979,116,6.332056
-294.131941,102,6.400012
-79.240382,144,6.466784
-72.469549,87,6.516739
-113.124603,136,6.602325
-113.028363,132,6.651751
-269.446912,107,6.717082
-109.249272,71,6.753779
-75.619455,135,6.815717
-103.543568,146,6.883797
-101.119129,72,6.93336
-159.823712,107,6.999998
-194.566776,97,7.05038
-92.451144,73,7.069827
-208.937097,63,7.099975
-140.529773,108,7.166616
-142.92696,105,7.241489
-109.102888,71,7.286994
-175.810296,102,7.349985
-66.769131,63,7.398781
-115.649808,110,7.449996
-178.430234,133,7.516648
-161.508135,106,7.567084
-91.464596,100,7.633221
-103.258931,73,7.666576
-378.129815,90,7.699918
-152.14456,87,7.749972
-97.618328,90,7.816698
-114.845547,102,7.84995
-156.179516,110,7.900041
-227.126883,103,7.966598
-155.475963,87,8.033371
-154.156394,110,8.083297
-54.21911,68,8.133397
-17.229512,131,8.216679
-130.788122,83,8.269328
-98.789605,75,8.300348
-290.884572,91,8.350054
-0.529974,101,8.416879
-152.576377,76,8.466692
-98.145742,100,8.533348
-151.803049,86,8.566752
-160.251948,103,8.599952
-185.487168,128,8.699943
-108.771114,116,8.750016
-69.903514,148,8.848942
-121.354351,140,8.916559
-134.050575,66,8.934325
-115.389667,107,8.98336
-113.288782,69,9.034291
-66.391649,62,9.066681
-105.74365,79,9.100013
-115.58459,107,9.166724
-73.772966,75,9.220338
-366.3564,90,9.266673
-242.210429,87,9.316703
-32.273479,67,9.366626
-86.730808,79,9.41679
-163.453422,119,9.466714
-97.518591,63,9.500046
-315.941083,116,9.583629
-118.289338,105,9.654019
4.66139,130,9.735147
-79.87678,64,9.783507
-104.852626,74,9.835392
-159.357314,109,9.88342
-51.137392,119,9.935695
-83.029511,78,9.983325
-45.546109,69,10.03291
-97.707898,73,10.066594
-88.95042,76,10.116662
-171.514986,155,10.200059
-89.912749,109,10.250004
-153.343341,131,10.300084
-401.346025,105,10.35009
-48.634315,66,10.404727
-105.780525,80,10.436282
-192.720294,128,10.504018
-95.415743,100,10.56571
-270.035511,109,10.600148
-141.73996,90,10.66667
-155.540316,66,10.715728
-107.568841,115,10.783564
-467.585893,141,10.866723
-124.193333,92,10.916949
-282.187813,88,10.966537
-103.001475,86,11.037471
-118.852984,81,11.066867
-106.913203,136,11.166828
17.191961,135,11.25345
-18.653069,86,11.316819
-251.401132,102,11.383442
-165.179099,63,11.433355
-178.188752,105,11.498509
-114.447371,88,11.533324
-169.062868,116,11.58331
-109.485308,75,11.637718
-156.884931,130,12.133909
-151.687427,56,12.166995
-139.089505,78,12.188255
-129.266585,90,12.233673
-176.847238,114,12.292331
-52.67818,120,12.366782
-205.226416,106,12.433516
-141.359436,161,12.517098
-94.711767,84,12.583769
-110.013453,102,12.616538
-73.252506,81,12.650126
-258.489132,85,12.683308
-162.310997,109,12.749049
-88.781981,106,12.799993
-339.567009,150,12.883313
-204.415317,100,12.92438
-435.853264,113,13.000047
-129.203459,114,13.066566
-1.066387,123,13.149943
-77.638381,91,13.216784
-49.233338,84,13.266224
-88.583449,68,13.300092
-142.097706,120,13.366617
-117.446834,97,13.433461
