#{"t_start": 1782230460.3680563, "env_id": "LunarLander-v3"}
r,l,t
-351.158977,123,0.027851
-131.249228,91,0.082783
-207.723298,67,0.110948
-142.373986,97,0.153965
-92.601177,95,0.201509
-70.578613,63,0.228383
-144.180583,65,0.263042
-152.654407,106,0.301013
-140.849015,130,0.387598
-357.20461,111,0.452598
-319.441936,96,0.484318
-90.649977,76,0.522458
-80.670748,111,0.601771
-112.45339,96,0.635484
-370.372023,111,0.717181
-204.607781,112,0.786561
-75.007703,89,0.834336
-48.995984,80,0.900012
-180.951284,102,0.964391
-194.924919,75,0.984071
-100.345804,59,1.034348
-260.824302,77,1.087799
-191.199749,78,1.117134
-180.234475,143,1.185767
-402.936589,119,1.264127
-95.440329,85,1.307556
-189.601424,85,1.372289
-273.973384,100,1.420281
33.381146,80,1.465805
-79.780862,70,1.507592
-209.695174,75,1.561229
-212.267654,102,1.609174
-52.576102,89,1.650368
-355.761003,135,1.724971
-198.781076,96,1.779587
-121.554499,102,1.828412
-141.616807,120,1.901297
-215.841181,112,1.958401
-327.382902,79,1.992919
-159.449521,83,2.034874
-284.700347,145,2.107132
-319.66793,79,2.158077
-334.190531,87,2.19042
-215.733751,68,2.223247
-107.492137,66,2.269357
-133.038822,76,2.317471
-240.317749,89,2.373685
-114.562665,59,2.407292
-245.894648,68,2.440822
-106.436075,70,2.473803
-33.528412,72,2.505601
-119.72888,97,2.567724
-131.395123,84,2.617889
-53.27702,93,2.688191
-85.932407,85,2.740631
-464.41307,112,2.821282
-113.340168,105,2.871244
-23.272629,85,2.923858
-109.262313,72,2.971281
-101.267586,76,3.006992
-59.205584,80,3.057643
-265.328621,82,3.115281
-208.980532,108,3.157754
-143.064284,93,3.198647
-246.802845,72,3.217581
-97.664436,75,3.267826
-158.239072,103,3.334249
-343.656571,101,3.405092
-87.555804,93,3.46945
-125.867143,82,3.50145
-142.806943,82,3.517941
-231.155769,86,3.571011
-389.261871,125,3.651238
-221.792088,101,3.696234
-114.673361,117,3.749541
-246.874339,83,3.767691
-188.288427,122,3.817685
-176.877931,105,3.858356
-252.156394,103,3.917746
-155.622605,103,3.984298
-232.210672,85,4.017809
-47.092859,64,4.067833
-397.299113,77,4.104261
-116.01645,101,4.158525
-91.225984,84,4.194167
-115.568809,80,4.217756
-59.280409,67,4.251187
-71.125497,66,4.267676
-37.033002,79,4.30128
-250.289651,80,4.35061
-154.286425,97,4.401462
-82.297574,80,4.434361
-134.490938,130,4.484314
-280.438793,105,4.534026
-58.125086,78,4.586541
-243.692481,125,4.650982
-249.637391,59,4.667709
-244.115446,110,4.737632
-78.300977,82,4.784373
-83.426719,66,4.838092
4.170199,90,4.901305
-115.484345,85,4.959898
-87.426825,122,5.017708
-91.924702,95,5.059898
-132.910202,83,5.098243
-403.239762,91,5.134066
-222.862511,75,5.201357
-116.560725,118,5.251463
71.069906,1000,6.598758
-114.392596,79,6.631381
-56.184285,103,6.695694
-197.004789,129,6.773901
-175.56685,111,6.837356
-430.258621,84,6.879148
-158.473975,66,6.925112
-75.813942,115,7.001138
-94.506156,82,7.055476
-411.625764,90,7.095369
-166.610421,67,7.145417
-105.282609,66,7.185515
-232.809224,106,7.231225
-103.409185,69,7.272484
-50.281326,105,7.328733
-54.67857,80,7.378707
-87.486136,88,7.439245
-42.439664,130,7.503733
-126.313934,97,7.553357
-110.680762,100,7.599249
-90.043589,94,7.659369
-177.511424,121,7.747231
-261.071127,93,7.795748
-185.665596,136,7.87515
-221.885091,109,7.930784
-178.353167,85,7.97115
-74.399994,74,8.025887
-104.583443,86,8.07181
-291.191998,144,8.163996
-119.23094,87,8.201424
-289.96591,78,8.256763
-117.077238,143,8.320657
-84.082946,65,8.346396
-4.780198,130,8.397294
-77.955223,98,8.453238
-118.617413,92,8.518795
-89.393829,79,8.55986
-345.79994,132,8.611526
-65.852736,97,8.653355
-140.372779,69,8.68057
-171.6699,74,8.710247
-258.493711,101,8.755628
-97.030322,67,8.784204
-146.623816,103,8.817953
-267.698835,89,8.884453
-110.123434,76,8.918108
-87.878169,68,8.951473
-284.14769,117,9.033214
-204.72366,132,9.101139
-235.729223,83,9.146364
-170.669847,167,9.255924
-90.691003,79,9.29854
-254.927317,92,9.365343
-125.398764,118,9.413324
-114.097412,94,9.476396
-138.455163,108,9.535392
-129.131735,93,9.584247
-95.304792,66,9.610312
-18.562419,140,9.663925
-70.254955,69,9.706483
-198.941054,90,9.760684
-147.897202,114,9.837698
-90.427901,83,9.889753
-122.707759,73,9.943292
-30.643715,146,10.009287
-113.749715,81,10.051112
-164.194679,121,10.128439
-87.525324,80,10.151217
-294.177826,101,10.221303
-77.003802,144,10.314532
-163.022723,116,10.360249
-67.594725,118,10.440329
-166.664578,122,10.496594
-56.941672,78,10.554226
-211.977892,57,10.591747
-82.902207,83,10.629177
-53.515113,125,10.718663
-79.59945,129,10.790419
-273.950133,99,10.853028
-99.262544,94,10.888068
-108.23651,109,10.958757
-133.053496,84,11.006732
-88.274374,68,11.032247
-8.293825,146,11.088409
-121.630569,121,11.135805
-217.161026,108,11.202972
-98.632269,74,11.251594
-86.884934,66,11.284509
-47.645102,102,11.360651
-181.764637,84,11.417846
-116.688822,102,11.465816
-83.703979,105,11.508069
-190.617895,108,11.550819
-97.851601,128,12.368327
-199.221611,85,12.417702
-151.860152,133,12.502736
-217.179917,112,12.565939
-156.531057,105,12.637957
-118.913802,94,12.70144
-110.249442,120,12.768424
-164.652372,136,12.868805
-127.484269,130,12.91814
-77.422001,96,12.984875
-304.083972,65,13.034817
-69.29005,141,13.101049
-146.082582,100,13.183558
-139.230774,110,13.251362
-95.170209,98,13.299861
-62.720458,73,13.334271
-137.207397,118,13.42008
-150.337729,104,13.469649
-165.245887,84,13.538944
