#{"t_start": 1782827982.4815562, "env_id": "LunarLander-v3"}
r,l,t
-89.425065,108,0.014361
-127.02404,86,0.08062
-83.24636,91,0.147259
-363.18027,109,0.217043
-422.949098,89,0.280494
-395.890377,82,0.333637
-345.093387,111,0.414094
-115.072649,84,0.463944
-409.471665,82,0.5306
-456.796291,98,0.596429
-104.266749,84,0.649942
-311.297325,87,0.699012
-352.611835,109,0.780652
-126.887453,86,0.830504
-330.244164,105,0.913981
-205.82693,122,0.983461
-265.55865,90,1.047306
-442.804501,102,1.113959
-267.185422,94,1.180609
-298.720729,95,1.247279
-206.48452,91,1.314313
-98.108162,80,1.400146
-242.024312,90,1.447273
-121.238881,92,1.516736
-288.121956,75,1.565451
-273.655283,77,1.630965
-128.10095,132,1.71678
-367.514569,90,1.780654
-199.872811,79,1.833436
-216.347377,95,1.897702
-214.179108,108,1.967104
-364.949077,89,2.030608
-211.588372,61,2.067097
-189.365106,56,2.097288
-293.056689,112,2.180661
-100.025949,59,2.214007
-192.881553,89,2.280596
-198.270442,97,2.34762
-175.950254,109,2.430649
-91.602039,63,2.467512
-380.151908,101,2.547303
-38.641768,122,2.630625
-277.490649,84,2.683451
-101.786026,63,2.730643
-398.298725,82,2.783352
-137.608253,75,2.831053
-510.418601,94,2.901189
-237.688807,89,2.968026
-174.559202,91,3.030673
-116.7802,109,3.100178
-179.867692,64,3.147598
-94.495835,73,3.197352
-104.87216,107,3.280085
-209.319434,78,3.330708
-554.219721,121,3.414062
-242.358015,68,3.463985
-580.553594,90,3.531751
-75.663556,91,3.580655
23.759509,84,3.650164
-143.115773,65,3.701625
-608.0249,120,3.78071
-450.125329,74,3.831077
-279.462403,94,3.901526
-548.981992,97,3.967054
-84.743403,77,4.014449
-299.065336,86,4.083525
-552.475297,80,4.130725
-99.31142,66,4.183598
-511.298168,93,4.247391
-48.49491,108,4.314055
-302.85521,116,4.414444
-244.952635,101,4.48076
-483.831381,88,4.54741
-127.786675,56,4.580733
-744.18344,88,4.647402
-126.789334,96,4.71707
-142.001241,70,4.764095
-295.482679,83,4.814508
-170.553498,140,4.91761
-466.758609,69,4.96408
-215.285276,100,5.047438
-83.091145,79,5.106636
-381.409114,122,5.180743
-549.957555,116,5.264106
-208.29239,63,5.314072
-325.217199,101,5.380752
-189.433791,115,5.466944
-238.240548,82,5.514416
-333.30173,88,5.580776
-141.69546,86,5.647432
-366.189721,81,5.708655
-75.326281,70,5.747416
-222.284633,74,5.81074
-28.584458,134,5.905732
-156.604508,71,5.947447
-170.699825,115,6.03078
-94.343108,75,6.080768
-436.278742,116,6.164151
-350.282308,104,6.230787
-181.877692,67,6.280634
-284.763769,96,6.347453
-233.72232,120,6.430789
-178.444331,79,6.499633
-119.362202,79,6.547449
-329.448981,87,6.614467
-298.722571,85,6.664111
-128.113547,78,6.730785
-93.084784,68,6.764114
-492.794372,110,6.85042
-49.58006,66,6.901566
-89.001129,63,7.935613
-262.746166,86,7.981595
-290.792244,92,8.047477
-130.450832,67,8.108711
-270.550612,81,8.166307
-296.139539,80,8.214141
-251.361146,113,8.29779
-397.282007,91,8.367045
-262.002284,98,8.430831
-285.551615,102,8.49748
-204.761318,81,8.566858
-117.244767,109,8.647492
-321.367587,83,8.705707
-234.713355,79,8.747475
-204.170608,108,8.830831
-250.522004,75,8.885323
-403.442415,92,8.951577
-351.512378,93,9.01416
-256.920455,100,9.086076
-154.907092,54,9.130826
-34.401914,119,9.21403
-85.609049,59,9.29779
-487.173587,89,9.347519
-263.811003,74,9.414161
-70.07595,65,9.44752
-205.962044,99,9.533927
-496.080118,77,9.587152
-41.459406,68,9.630823
-334.672188,101,9.708718
-241.983784,91,9.764194
-82.864774,84,9.830865
-230.532404,84,9.888146
-398.569392,117,9.967308
-62.132349,96,10.030847
-145.99822,91,10.097889
-97.261199,67,10.147522
-417.73244,80,10.197521
-68.674323,117,10.289223
-79.413341,60,10.330852
-234.908895,60,10.364189
-190.164999,72,10.430846
-375.185974,77,10.480862
