#{"t_start": 1782825106.6066258, "env_id": "LunarLander-v3"}
r,l,t
-35.398113,81,0.015089
-328.917645,59,0.033194
-422.253162,85,0.100272
-146.675744,62,0.150131
-135.636095,108,0.232726
-340.118315,117,0.299941
-441.752932,89,0.349919
-95.823524,95,0.416648
-111.012146,69,0.466518
-80.585018,79,0.516398
-281.299597,57,0.54983
-278.258272,117,0.63364
-116.707224,68,0.687996
-454.653569,96,0.732654
-372.108835,86,0.795848
-216.560921,73,0.833112
-464.713487,93,0.891937
-93.129794,63,0.91648
-164.066283,85,0.999332
-225.556102,129,1.066446
-21.004208,84,1.116552
-271.597416,65,1.166603
-463.465783,96,1.233102
-246.587379,105,1.32175
-423.194742,87,1.366476
-478.982643,78,1.432966
-158.23838,92,1.499671
-199.738479,114,1.583849
-485.256489,92,1.649829
-263.935069,73,1.714859
-294.357411,84,1.766551
-206.895426,101,1.848464
-411.782908,72,1.899849
-211.180921,76,1.949707
-155.754703,115,2.016319
-191.32422,83,2.066596
-221.683227,71,2.133087
-379.280069,74,2.187962
-151.763487,70,2.233118
-154.978169,68,2.298033
-112.316944,146,2.403559
-199.261749,95,2.468627
-256.93682,83,2.528482
-94.606381,72,2.577667
-485.074587,77,2.631562
-343.892149,109,2.70202
-411.428182,101,2.769259
-125.319319,93,2.836722
-374.316258,92,2.903376
-379.815604,125,2.986013
-110.778162,87,3.053043
-162.589028,67,3.104664
-279.538288,78,3.15402
-152.217763,110,3.234884
-289.499342,130,3.320142
-251.415978,95,3.386642
-268.97237,113,3.468913
-183.842354,83,3.531745
-79.65837,116,3.601636
-490.932718,98,3.684102
-496.133762,101,3.753382
-416.252029,99,3.819251
-110.758251,57,3.852944
-314.771223,71,3.902667
-184.510953,75,3.952831
-360.637309,69,4.00285
-82.55918,89,4.0699
-255.908646,86,4.134242
-256.089915,63,4.169578
-55.830532,91,4.236225
-327.016292,99,4.302923
-334.186854,75,4.352829
-98.056772,69,4.402753
-97.078493,75,4.452258
-459.410463,93,4.53012
-474.698115,75,4.580601
-535.41923,99,4.648902
-568.52313,77,4.701521
-374.173269,106,4.769583
21.947466,141,4.869332
-130.58854,85,4.935155
-174.299464,59,4.969457
-423.641213,106,5.051986
-304.204047,104,5.119502
-174.420363,97,5.186238
48.986794,80,5.236223
-325.318867,62,5.285175
-341.040338,91,5.353072
-514.496736,85,5.403118
-105.123893,77,5.470517
-370.962461,70,5.520086
-310.332429,100,5.589758
-304.268379,76,5.64376
-330.064574,108,5.718564
-443.61696,95,5.785279
-221.344963,64,5.819619
-542.636494,84,5.886378
-421.922969,109,5.953493
-225.903431,84,6.019617
-295.400899,103,6.095199
-141.561163,112,6.183241
-117.622411,78,6.233716
-300.389169,82,6.300639
-211.308687,74,6.354607
-290.39273,93,6.417272
-60.128132,129,6.514873
-329.711324,70,6.554763
-150.083351,70,6.6133
-673.299805,93,6.677215
-468.38402,106,6.752859
-318.715656,94,6.8195
-290.39543,83,6.86966
-513.882944,149,8.135866
-169.52758,103,8.222431
-122.20186,77,8.26825
-570.931155,113,8.358775
-396.205615,80,8.416359
-371.800725,109,8.494347
-92.625686,131,8.585594
-381.106842,94,8.6533
-330.712124,104,8.71995
-121.688452,69,8.769282
-340.053345,110,8.852785
-384.70945,104,8.919316
-431.139201,102,8.986041
-205.882559,119,9.069425
28.923307,82,9.136186
-458.914079,111,9.216367
-336.74663,113,9.286554
-199.219645,80,9.351807
-103.384835,109,9.419295
-497.016661,111,9.500332
-167.243005,107,9.583806
-149.486451,63,9.628216
-116.686897,131,9.719474
-246.232779,106,9.786236
-182.23691,92,9.861701
-128.166688,64,9.902698
-79.463006,74,9.95313
-237.066207,79,10.002495
-352.08649,101,10.083595
-107.628586,73,10.134047
-172.636772,100,10.200118
-255.802574,85,10.267227
-511.044525,85,10.334128
-97.166565,74,10.384113
-272.784513,70,10.434172
-396.130641,119,10.516839
-254.106552,120,10.600008
-187.869615,82,10.666924
-145.686602,102,10.733826
-175.253628,77,10.783857
-507.512516,84,10.850827
-274.227902,108,10.917487
-406.76169,91,10.984068
-322.365892,87,11.056862
-287.209957,98,11.11901
-531.097821,90,11.185537
-159.107976,88,11.251912
-348.998214,77,11.302308
-272.143875,91,11.368797
-397.41799,109,11.450086
-96.749677,88,11.500131
-121.369854,89,11.566968
-553.413751,83,11.633621
-452.697405,85,11.6837
-242.929321,68,11.733977
-170.292421,85,11.800995
-116.82169,69,11.848429
-200.858533,111,11.917464
-188.857815,75,11.968068
-384.747199,126,12.068012
-232.153716,66,12.100622
-387.158267,63,12.150787
-251.04308,86,12.21734
-111.565045,100,12.28401
-121.399424,96,12.350947
-414.25228,73,12.400844
-428.795529,99,12.482165
-240.25095,114,12.56177
-206.012328,64,12.607507
-520.079228,106,12.681653
-319.29203,77,12.734956
-351.772031,79,12.78616
-214.804655,84,12.850824
-156.17444,95,12.902802
-283.340019,76,12.969229
-121.913576,75,13.019862
-94.274686,64,13.068644
-391.465641,83,13.119655
-337.754339,100,13.18603
-113.458298,88,13.252868
-126.622632,58,13.299782
-105.557141,90,13.366537
-229.100386,97,13.435268
-96.606621,99,13.506598
-336.487493,89,13.569219
-262.98415,69,13.618614
-282.409699,74,13.671743
-421.139409,114,13.751812
-430.78858,142,13.85276
-321.703755,113,13.919967
-489.823115,74,13.984204
-250.612739,72,14.036164
-403.962769,66,14.070944
-393.253389,65,14.118752
-280.662812,75,14.17122
-242.527979,66,14.219401
-314.930286,92,14.286447
-443.641296,119,14.372024
-127.839682,103,14.436461
-524.415282,89,14.509432
4.255567,74,14.563567
-351.503628,88,14.625376
-128.232349,111,14.702621
-233.360397,112,14.781233
-76.340468,87,14.836185
-210.309408,96,14.90293
-66.71523,72,14.952825
-259.002873,81,15.017481
-430.709639,103,15.089072
-84.524197,77,15.136626
-101.130345,93,16.276354
-282.170956,95,16.336157
-292.491305,123,16.433058
-254.085357,128,16.527082
-182.722812,77,16.583868
-90.315394,117,16.664364
-24.446229,111,16.742551
-314.171763,83,16.786111
-91.576862,67,16.836053
-177.81456,91,16.903432
-7.749998,93,16.97733
-503.228972,88,17.036153
-106.80389,62,17.086203
-449.644139,107,17.153084
-367.660173,71,17.202952
-196.50259,74,17.253062
-171.925939,91,17.319639
-180.127842,66,17.369613
-447.631426,91,17.435736
-104.870177,63,17.479
-239.530295,69,17.529243
-224.768082,81,17.586851
-50.48461,82,17.643788
-509.054483,87,17.702653
-565.740875,123,17.786095
-113.573513,63,17.836432
-193.061307,87,17.886415
-484.120508,84,17.952592
-334.687283,81,18.016492
-27.658848,105,18.08627
-237.708578,100,18.153502
-295.447612,70,18.202884
-25.24721,77,18.253015
-78.801518,94,18.319492
-88.190467,63,18.369786
-173.158316,89,18.436497
-74.171587,87,18.497946
-500.854274,110,18.576239
-40.346219,73,18.629912
-165.415501,109,18.707105
-288.114664,88,18.769565
-430.394613,120,18.854756
-351.557396,104,18.919649
-420.868277,81,18.984171
-33.884604,65,19.019523
-342.517149,114,19.102831
