#{"t_start": 1782648251.7644546, "env_id": "LunarLander-v3"}
r,l,t
-203.711788,75,0.011144
-260.119788,65,0.020094
-526.195917,89,0.084215
-211.980224,78,0.143426
-287.079953,84,0.198087
-73.22812,76,0.237743
-211.13428,71,0.267954
-310.051577,127,0.336302
-389.873026,82,0.383686
-230.272423,68,0.436782
-224.255995,118,0.498907
-122.987837,78,0.551602
33.868951,73,0.582959
-55.999416,90,0.653027
-599.543901,80,0.684012
-437.398387,94,0.731808
-246.765547,96,0.769306
-612.580491,94,0.800684
-116.416333,91,0.852779
-112.808638,84,0.883769
-575.935865,86,0.96071
-42.52699,73,0.987919
-278.970208,69,1.018046
-170.68298,93,1.086054
-364.083314,115,1.15064
-544.652581,120,1.201812
12.593079,72,1.233209
30.873707,86,1.291408
-404.766473,101,1.340357
-413.266506,75,1.371697
-446.258673,92,1.416445
-270.714525,66,1.469498
-412.094747,111,1.536651
-138.406642,77,1.586097
-209.660912,83,1.617938
-372.7593,82,1.664938
-97.894525,64,1.703596
-169.053947,62,1.750628
-241.384494,59,1.766327
-387.652172,103,1.818835
-124.535247,78,1.850168
-180.692897,70,1.881497
-312.383837,57,1.913877
-600.636551,97,1.98121
-163.004233,83,2.018774
-136.346424,100,2.065761
-200.829606,79,2.097102
-400.769501,73,2.118607
-210.544059,85,2.181258
-509.815903,91,2.234868
-300.089166,75,2.266244
-250.580648,78,2.319898
-223.272121,62,2.366664
-434.519327,117,2.419394
-246.273295,72,2.436042
-207.283261,106,2.483979
-124.287023,109,2.520729
-196.994294,75,2.551634
-335.674963,83,2.583331
-201.4851,93,2.630767
-178.384923,119,2.668804
-655.380203,99,2.716014
-115.38742,83,2.75272
-172.812047,95,2.799869
-227.355394,111,2.868296
-407.016251,77,2.917724
-379.879154,68,2.953973
-205.506284,84,3.022519
-148.382008,75,3.068317
-247.689188,79,3.116827
-654.835924,117,3.168628
-206.891768,82,3.200242
-288.043829,76,3.233986
-241.435513,117,3.299843
-477.550395,93,3.349827
-82.44324,64,3.400894
-280.201882,97,3.463937
-284.142865,121,3.550994
-158.506989,68,3.587011
-386.915333,96,3.648844
-85.961381,115,3.717294
-668.093059,93,3.786621
-334.860303,100,3.818113
-189.554394,94,3.867234
-215.085012,113,3.91738
-328.280661,80,3.958582
-123.654229,116,4.019575
-151.021584,94,4.088735
-60.914721,68,4.13403
-299.13264,99,4.183177
-223.223083,106,4.250521
-330.687588,142,4.350725
-281.568717,104,4.420132
-150.365328,64,4.451031
-299.404497,107,4.520279
-284.008398,84,4.561728
-154.773479,135,4.6511
-71.956127,65,4.682437
-423.530864,77,4.7373
-432.738903,133,4.816207
-83.486347,80,4.851402
-99.51227,73,4.882815
-212.06082,75,4.93017
-78.17802,64,4.953879
-389.505366,93,4.985307
-64.024403,69,5.028956
-137.60454,101,5.09906
-77.775411,62,5.130719
-567.348946,93,5.18398
-449.471979,84,5.251613
-236.224252,97,5.296566
-83.008177,66,5.328363
-11.278687,76,5.370719
-356.491136,83,5.633933
-185.832506,87,5.700644
-199.212799,63,5.749947
-216.351404,79,5.787107
-38.585343,66,5.818854
-86.76647,74,5.884247
-282.501924,83,5.949792
-326.410994,86,5.982267
-529.695997,99,6.036321
-167.792887,68,6.07185
-415.745721,80,6.12023
-245.444783,99,6.183279
33.5341,92,6.219811
-438.094157,83,6.282791
-142.031654,92,6.35191
-465.511287,87,6.383289
-117.337776,75,6.45071
-269.67036,73,6.492163
-240.869032,90,6.518081
-349.667537,85,6.584059
-303.263152,68,6.634971
-512.274585,86,6.668397
-94.201656,61,6.715462
-296.90226,77,6.768936
-105.526346,93,6.79994
-397.169009,86,6.870517
-128.660433,91,6.928137
-83.735467,77,6.986237
-515.290202,95,7.034053
-431.302216,110,7.101535
-215.94976,77,7.153758
-62.771743,72,7.184583
-91.322989,125,7.26867
-421.430414,92,7.315734
-421.241201,94,7.363153
-141.721017,141,7.440733
-263.40003,85,7.486405
-389.224834,77,7.548999
-125.743484,75,7.58496
-358.599226,88,7.662049
-187.470611,132,7.702904
-116.55681,80,7.734569
-136.834453,91,7.784985
-274.314743,112,7.848402
-369.821966,126,7.934771
-433.690072,84,7.981797
-56.490389,69,8.035368
-230.657421,116,8.08325
-398.279382,100,8.120005
-84.503712,85,8.166603
-411.267858,116,8.250721
-163.863875,82,8.282338
-67.734356,67,8.320123
-182.570411,86,8.382838
-500.180233,100,8.420247
-224.390707,118,8.499161
-400.17653,96,8.536671
-448.912403,144,8.599915
44.059875,103,8.668667
-135.817672,105,8.736692
-133.993193,133,8.799128
-228.532421,61,8.820333
-470.465958,99,8.868762
-191.815023,82,8.933952
-254.196151,89,8.984908
-511.408531,109,9.052793
-263.927648,97,9.121101
-277.565127,79,9.153123
-166.08779,102,9.199204
-280.259524,86,9.230978
-292.982888,90,9.285032
-101.426046,80,9.348182
-190.416962,109,9.386136
-243.64419,84,9.44947
-197.551795,62,9.486065
-207.160277,152,9.549138
-163.222488,89,9.585327
-252.907675,71,9.621243
-289.413435,62,9.650604
-484.096826,100,9.692401
-141.851644,99,9.748163
-93.873486,73,9.787665
-193.34289,99,9.850752
-268.518548,80,9.902447
-412.100942,92,9.949862
-148.663275,75,9.987133
-141.484909,130,10.086223
-446.941358,83,10.134143
-67.2009,120,10.203821
-329.303429,103,10.266676
-89.058265,112,10.350343
-331.222954,93,10.381712
-136.165473,83,10.422346
-178.819532,85,10.480096
-117.026837,78,10.522724
-299.133177,85,10.551444
-228.250226,74,10.59295
-308.939602,96,10.634754
-269.163375,94,10.717534
-192.054014,84,10.753088
-169.816693,64,10.797944
-459.877393,121,10.868611
-439.009053,99,10.936843
-240.75712,119,11.003522
-199.648944,122,11.053668
-213.623944,105,11.10086
-385.908651,85,11.150635
-148.551229,69,11.199566
-87.795335,66,11.235165
-162.821085,89,11.269603
-367.55404,119,11.632054
-373.70175,68,11.68084
-434.959166,94,11.734484
-384.327666,89,11.800941
-173.461137,89,11.858837
-359.213122,74,11.887143
-313.744491,73,11.96038
-30.91838,109,12.024312
-110.754699,68,12.066398
-82.045384,62,12.103005
-123.591664,93,12.150409
-429.725245,96,12.222445
-13.261583,97,12.266075
-384.022512,79,12.335699
-163.54129,103,12.398591
-139.342022,99,12.46729
-203.401843,113,12.503847
-306.980089,63,12.53572
-352.323477,110,12.583134
-317.432905,69,12.620307
-320.161273,70,12.635997
-210.612763,91,12.682986
-77.777105,74,12.724897
-234.888418,93,12.752125
-187.699585,72,12.795647
-64.357303,90,12.85207
-228.837357,93,12.900799
-199.605286,94,12.951715
-158.357109,136,13.036938
-105.483604,127,13.083364
-269.608216,89,13.132896
-163.149578,98,13.200112
-270.782375,121,13.283177
-184.326515,102,13.352984
-229.688392,94,13.41566
-262.810283,108,13.48392
-203.064741,81,13.533278
-62.236923,76,13.584929
-124.814272,67,13.616286
-267.832794,113,13.685553
-235.307457,151,13.812116
-273.580828,98,13.8614
-52.979224,133,13.948762
-78.961846,87,14.002097
-305.141672,69,14.026362
-68.943084,96,14.066686
-102.661546,69,14.102818
37.071313,93,14.165956
-198.826654,115,14.232854
-306.924506,86,14.30153
-130.19878,73,14.333303
-186.741718,102,14.390085
-176.061989,81,14.419727
-134.237546,89,14.450665
-173.240471,95,14.519611
-331.224748,109,14.5909
-218.447448,106,14.634995
-192.680577,90,14.667442
22.710169,94,14.703743
-266.970802,108,14.750759
-111.933022,70,14.782263
-289.052184,64,14.81372
-537.969026,114,14.851402
12.767617,95,14.920076
-382.972593,98,14.980678
-337.950628,114,15.051097
-227.8198,88,15.11799
-214.587745,101,15.168651
-97.602828,66,15.227146
-295.098538,102,15.26652
-116.141519,89,15.348981
-185.199101,90,15.384004
-285.958028,93,15.435283
-203.438286,112,15.523108
17.953939,147,15.600385
-201.941122,104,15.670424
-269.680698,63,15.700658
-70.010115,86,15.750046
-227.320708,87,15.829381
-685.776533,102,15.869204
-394.409875,119,15.932664
-241.721126,68,15.987043
-412.586465,78,16.033978
-354.81395,92,16.102465
-382.400828,154,16.186849
-133.482957,78,16.250932
-325.391015,101,16.309004
-447.085832,84,16.37231
-253.660409,87,16.42364
-35.37988,90,16.467334
-183.936588,86,16.528118
-297.150701,65,16.55127
-187.890823,113,16.619025
-396.497745,73,16.666441
19.999308,1000,17.199902
-362.579427,91,17.23693
-206.733123,97,17.285268
-184.753727,120,17.665808
-394.595397,160,17.739678
-148.600607,78,17.771055
-387.561308,76,17.837951
-158.951629,96,17.900045
-192.88399,73,17.950685
-229.995525,103,17.999871
-240.028658,80,18.057105
-443.064713,105,18.130158
-224.749224,64,18.150095
-259.287039,88,18.187164
-288.148873,98,18.264783
-315.413916,90,18.318848
-82.485114,117,18.393898
-85.729668,87,18.450587
-256.928098,109,18.503863
-191.5104,82,18.550934
-103.502679,155,18.650642
-348.867406,81,18.718379
-188.326945,76,18.751232
-225.363576,92,18.798262
-358.66072,86,18.835625
-167.066379,89,18.892218
-91.747177,107,18.968605
-173.859245,79,19.008399
-103.374607,77,19.037196
-66.774584,87,19.088456
-213.677466,101,19.130994
-316.719826,111,19.184007
-245.728176,103,19.268727
-79.019673,96,19.317307
-352.436301,144,19.36834
-172.922722,110,19.415558
-313.103283,108,19.500848
-225.667665,95,19.548697
-57.630534,95,19.616819
-242.43409,65,19.66989
-159.223841,91,19.717066
-213.886167,85,19.769469
-298.760203,104,19.848328
-54.473625,97,19.902554
-388.084218,107,19.950725
-235.160809,100,20.033373
-131.894811,98,20.082228
-136.192208,78,20.11733
15.775503,168,20.219543
-203.238391,80,20.251362
-76.131226,136,20.351301
-263.825536,66,20.382879
-93.635047,104,20.451133
-83.385934,115,20.516101
-199.239911,107,20.576662
-182.19481,87,20.620362
-132.51819,81,20.650725
55.899698,99,20.699862
-94.888202,95,20.781407
-312.831531,112,20.842301
-237.550691,79,20.89995
-207.212767,92,20.952572
-217.144879,81,20.999563
-70.631317,117,21.080609
-91.959553,92,21.137249
-255.597541,96,21.215931
-235.133523,78,21.27621
-233.401685,74,21.315736
-101.235963,95,21.384049
-306.630955,101,21.447334
-343.180336,105,21.517319
-249.224464,74,21.569555
-210.737123,62,21.586152
-102.804653,131,21.664448
-50.026676,110,21.750855
-368.808852,137,21.834825
-241.326984,80,21.886043
-41.691973,121,21.950842
-208.901621,122,22.033962
-170.819369,77,22.084209
-148.211807,82,22.147156
-232.734052,85,22.20358
-141.841757,123,22.283967
-376.280566,103,22.335541
-347.121833,90,22.398215
-216.446732,95,22.467925
-139.669546,130,22.550667
-86.094305,72,22.597948
-273.675742,116,22.667272
-218.948758,77,22.720251
-191.048357,118,22.800709
-161.905978,82,22.867382
-14.957036,72,22.900109
-119.897596,66,22.917378
-162.493861,110,22.968141
-318.998141,97,23.016788
-251.193134,108,23.067735
-195.206916,78,23.100083
-387.849296,118,23.16802
-26.295088,135,23.25382
-298.104261,65,23.285311
-215.111447,62,23.300658
-109.270901,122,23.384541
-153.459854,121,23.453803
-51.924433,134,23.550944
-137.795687,59,23.570813
-79.409361,85,24.066156
-206.947272,75,24.134225
-233.769007,98,24.165538
-213.637789,94,24.203416
-204.877376,76,24.255215
-173.172942,84,24.32005
-149.682699,132,24.384079
-165.311118,121,24.468153
-370.494441,92,24.519799
-194.814786,116,24.612934
-93.700631,85,24.652442
-119.185745,83,24.683815
-254.756059,110,24.737149
