#{"t_start": 1782646712.14688, "env_id": "LunarLander-v3"}
r,l,t
-249.742505,116,0.020108
-123.60791,98,0.065517
-128.61715,81,0.13189
-376.504513,101,0.164549
-95.80795,80,0.218019
-116.461836,92,0.280997
-175.406035,66,0.314378
-84.325384,101,0.380919
-198.296749,63,0.41427
-182.202022,71,0.464374
-294.306024,84,0.517574
-449.952883,105,0.581133
-188.107473,66,0.626854
-23.022199,85,0.665689
-35.146791,105,0.750904
-528.50804,89,0.794049
-390.141205,103,0.839921
-206.894725,72,0.885492
-321.456443,88,0.947317
-292.890152,82,0.98565
-335.968637,70,1.031117
-348.603107,87,1.082104
-102.013429,107,1.16501
-543.724288,72,1.191998
-126.533464,122,1.279364
-98.024294,67,1.322531
-149.311692,102,1.381101
-18.073871,68,1.427365
-387.670269,93,1.46419
-375.422143,95,1.525509
-215.341749,100,1.586524
-402.905845,84,1.629962
-382.970746,88,1.681078
-251.800686,108,1.760234
-251.387832,82,1.817146
-401.704518,105,1.862995
-659.789565,103,1.929925
-140.391291,88,1.9951
-201.602181,80,2.05296
-187.618733,79,2.098245
-140.289649,68,2.114612
-142.919937,126,2.165296
-394.254218,126,2.264744
-146.644556,68,2.313675
-227.627806,117,2.364165
-444.219287,79,2.422126
-240.017296,105,2.476903
-469.208127,100,2.532122
-138.774566,63,2.564384
-356.136969,78,2.629793
-586.56195,104,2.681791
-236.012575,87,2.749465
-153.802073,66,2.781746
-391.181398,96,2.831428
-205.172022,92,2.881807
-249.447724,71,2.914806
-62.639793,106,2.964724
-278.057951,96,3.014219
-241.715685,79,3.076156
-146.476864,89,3.132081
-103.492575,86,3.191617
-200.333505,113,3.260846
-202.888792,110,3.332085
-110.28115,81,3.380801
-37.677235,126,3.465992
-553.022063,76,3.497477
-474.791442,89,3.543021
-382.019157,146,3.627595
-483.174958,82,3.680023
-8.089967,95,3.730977
-310.84825,101,3.784054
-591.015215,108,3.830891
-506.414412,88,3.870742
-209.867881,101,3.937001
-124.228101,65,3.983144
-454.861429,96,4.020301
-224.68105,75,4.086816
-204.854402,75,4.120196
-166.030387,101,4.170218
-92.285995,86,4.23235
-50.233674,79,4.282166
-100.650394,70,4.3369
-130.339974,73,4.370504
-482.223904,79,4.436832
-134.835027,123,4.518163
-146.995519,133,4.603354
-76.446451,72,4.654433
-67.190623,83,4.686971
-82.941959,74,4.741493
-234.602306,81,4.787137
-546.213867,111,4.851645
-633.300803,103,4.92142
-284.65961,107,4.984717
-495.362775,119,5.052016
-243.503909,69,5.081907
7.588453,80,5.133135
-127.961087,78,5.165097
-694.290475,103,5.232184
-424.248013,69,5.280633
-308.892581,108,5.330523
-182.913497,107,5.402291
-92.914281,63,5.445562
-280.711986,121,5.503141
-131.984346,66,5.528705
-467.063105,78,5.586052
-289.380585,82,5.624288
-122.509876,65,5.665411
-359.259709,106,5.739851
-333.944726,87,5.80399
-95.789926,115,5.858777
-398.178344,98,6.202295
-337.439423,168,6.28274
-201.189355,79,6.315372
-186.438922,102,6.380491
-68.716886,64,6.421941
-226.425813,81,6.477227
-242.655466,118,6.530486
-240.936096,79,6.577748
-111.153664,106,6.64416
-468.744093,93,6.68701
-148.527361,126,6.781079
-318.972753,78,6.797748
-156.128185,66,6.859973
-316.770973,73,6.912284
-324.520173,101,6.969834
-455.75008,95,7.033419
-448.156882,84,7.087353
-136.909449,127,7.168286
-43.940533,71,7.198989
-214.608368,93,7.235189
-535.21563,72,7.265352
-348.683272,117,7.31434
-205.238755,104,7.365072
-353.951989,103,7.43039
-187.676897,107,7.513521
-196.603901,86,7.555323
-237.044301,65,7.582834
-482.469077,115,7.641605
-292.258192,65,7.68662
-28.141431,93,7.728148
-479.800924,106,7.77938
-77.880254,128,7.867991
-212.018522,147,7.936666
-429.138261,74,7.991254
-340.142779,137,8.056859
-300.103272,68,8.094147
-138.786808,93,8.162554
-82.307505,93,8.216681
-393.702189,97,8.281857
-320.759964,99,8.341298
-128.60455,58,8.365531
-148.977207,61,8.399081
-303.454647,101,8.466004
-66.259091,66,8.497561
-424.879267,105,8.548364
-268.778017,66,8.579082
-210.062247,117,8.632615
-466.304011,102,8.707698
-248.941211,75,8.744966
-324.836666,68,8.783742
-116.72294,83,8.834921
-312.078518,74,8.878461
-85.753301,61,8.921731
-462.813886,119,8.998568
-330.890905,87,9.056917
-92.401389,86,9.097735
-153.399669,62,9.130099
-197.507109,121,9.185172
-331.464651,122,9.267448
-114.720456,76,9.31846
-282.769875,152,9.384113
-401.103279,84,9.447869
-221.968673,98,9.503381
-102.35066,70,9.554004
-622.586844,103,9.619144
-323.637567,138,9.692013
-375.230741,76,9.736332
-647.330921,93,9.784227
-52.648381,72,9.81449
-102.795875,64,9.857192
-509.923146,98,9.920495
-230.900813,76,9.970601
-143.464679,91,10.037077
-75.900975,80,10.080513
-243.619579,81,10.145068
-361.027509,95,10.191532
-266.426936,99,10.267557
-478.826796,103,10.320837
-383.186076,113,10.405967
-187.566783,100,10.453612
