#{"t_start": 1782649772.0893366, "env_id": "LunarLander-v3"}
r,l,t
-89.425065,108,0.017968
-127.02404,86,0.07013
-206.232533,67,0.120771
-301.098991,76,0.15996
-395.794266,70,0.199147
-381.079229,100,0.26937
-393.33628,87,0.320759
53.570959,1000,0.848508
-65.068014,73,0.899308
-134.940818,71,0.947447
-654.432225,99,1.004292
-162.617579,96,1.061091
-285.859809,104,1.137142
-429.130875,115,1.205232
-179.123057,60,1.243636
-717.354338,109,1.323499
-610.04562,130,1.388362
-506.691373,120,1.463684
-366.736016,101,1.520229
-504.737328,104,1.595166
-134.072404,124,1.652981
-195.437416,79,1.724095
-418.93926,72,1.755227
-124.208324,59,1.797013
-34.42459,87,1.856642
-423.58041,108,1.910176
-388.636903,78,1.953532
-126.112637,88,1.985108
-278.072829,83,2.054394
-283.604341,101,2.107421
-143.048941,87,2.144532
-301.358038,69,2.19514
-112.203203,77,2.234952
-186.771791,119,2.293172
-308.298435,64,2.318678
-253.754176,64,2.332434
-201.17318,75,2.391611
-478.976492,100,2.451139
-277.503468,66,2.493999
-103.159,58,2.535609
-172.331131,111,2.587256
-510.59606,98,2.649919
-146.463087,105,2.71747
-300.751581,75,2.748846
-186.923555,71,2.778622
-58.559459,83,2.803425
-548.759541,73,2.866698
-340.416372,81,2.904547
-481.172007,109,2.951401
-199.972194,93,2.985817
-77.847585,83,3.021862
-30.698955,113,3.073138
-483.134651,77,3.119432
-175.826437,62,3.166021
-88.267587,94,3.204404
-596.576879,85,3.24158
-159.242039,66,3.26889
-228.92716,67,3.302799
-118.618269,92,3.36734
-189.535149,70,3.403917
-354.832355,119,3.469002
-275.354483,129,3.560326
-372.173871,139,3.646904
-119.700288,112,3.686744
-241.700298,101,3.721578
-432.444634,81,3.777791
-530.840296,88,3.842841
-458.082863,102,3.883223
-240.598355,72,3.912735
-291.356863,80,3.937286
-593.700698,120,4.029352
-205.037951,114,4.068502
-375.90346,91,4.117935
-160.398852,81,4.165086
-101.23797,81,4.223564
-204.950501,71,4.25519
-473.975017,84,4.28771
-394.990641,121,4.344204
-369.648236,93,4.412705
-214.893919,105,4.454619
-440.143161,128,4.554243
-417.484703,78,4.585289
27.244995,84,4.617406
-164.672247,78,4.650181
-254.525404,78,4.701548
-281.124885,144,4.790004
-406.130173,83,4.849033
-424.39645,97,4.898467
-59.199912,105,4.962983
-85.074199,72,5.016748
-393.242272,121,5.088962
-357.986164,94,5.137268
-220.787273,96,5.175298
-212.11006,106,5.217941
-363.118875,108,5.268264
-126.259008,90,5.335088
-364.786295,97,5.376616
-245.45156,134,5.4703
-304.774147,89,5.83061
-235.390574,72,5.860297
-324.891713,63,5.883065
-242.299866,92,5.921741
-399.091805,60,5.968635
-521.727356,98,6.042217
-97.166105,108,6.102191
-409.17883,103,6.175587
-440.371301,126,6.250498
-406.782972,73,6.278348
-293.780204,104,6.343085
-258.17069,92,6.401373
-225.399897,58,6.446539
-406.65593,113,6.502674
-424.833838,95,6.574915
-128.666683,61,6.619715
-266.843317,123,6.704669
-379.260755,103,6.761556
-355.974339,110,6.831766
-33.052797,94,6.873273
-256.743607,107,6.940775
-16.75445,81,6.991398
-504.266287,87,7.035496
-347.850964,82,7.077292
-506.421014,95,7.141592
-127.819369,79,7.176924
9.186484,94,7.261113
-201.981289,117,7.304657
-458.8251,104,7.376508
-254.246239,162,7.462516
-367.020426,106,7.521334
-84.605521,77,7.568533
-557.293351,103,7.637124
-406.273568,109,7.718646
-195.91963,91,7.783499
-347.963898,109,7.833858
18.003497,70,7.885311
-140.009412,60,7.914981
-505.166435,107,7.992108
-131.568939,108,8.048345
-367.936453,76,8.103878
-74.050254,69,8.146882
-421.711481,123,8.217078
-88.305464,74,8.271213
-456.918483,93,8.307957
-377.987998,119,8.370183
-353.278471,79,8.431581
-242.664615,83,8.469549
-193.86128,138,8.545409
-322.504569,89,8.607333
-429.875203,84,8.634847
-459.040931,132,8.720737
-426.200273,96,8.767751
-257.987693,89,8.83011
-300.827448,109,8.896353
-120.996405,135,8.954925
-252.581148,79,9.004524
-374.09425,89,9.068439
-86.336111,122,9.141629
-138.79863,91,9.184642
-267.573134,66,9.221386
-372.280289,85,9.28924
-500.55286,99,9.335289
-120.934247,61,9.370907
-95.362842,99,9.441802
-129.144111,67,9.469056
-66.49341,85,9.532225
-116.476385,69,9.573405
-89.350431,128,9.638062
-463.171132,106,9.715323
-479.048703,113,9.785224
-557.782354,94,9.844096
-374.801483,98,9.887505
-90.987538,92,9.929293
-154.072712,104,9.972078
-451.693437,87,10.017856
-332.529643,101,10.094414
-412.078169,91,10.143578
-214.196803,97,10.212194
-344.210827,97,10.271275
-124.193014,78,10.318784
-319.028835,80,10.368585
-336.758173,102,10.443421
-101.001512,100,10.494745
-254.857878,103,10.56054
-285.11122,88,10.618524
-251.492354,99,10.692634
-298.408125,111,10.753677
-441.643753,113,10.80446
-543.668446,100,10.872084
-591.583371,109,10.947758
-436.802249,66,10.979665
-327.339852,66,11.021226
-270.178672,98,11.085224
-395.370479,89,11.136649
-350.662546,79,11.180494
-183.909861,62,11.205764
-339.899299,85,11.242352
-236.445584,82,11.283915
-282.015709,96,11.338008
-211.436785,78,11.396008
-253.10522,77,11.438278
-259.414055,68,11.491809
-206.76253,97,11.5353
-255.218462,115,11.602425
-279.732027,74,11.654488
-174.92268,79,11.698312
-536.490461,99,12.251409
-119.643657,100,12.327127
-17.937843,93,12.378457
-402.01555,106,12.434708
-260.009374,86,12.50335
-397.382504,118,12.551931
-105.457352,66,12.605248
-59.085634,88,12.665826
-419.895727,108,12.715401
-315.940213,106,12.768157
-252.456704,116,12.854322
-209.645871,82,12.888278
-91.769603,144,12.969001
-178.335554,60,13.014511
-268.818029,81,13.051953
-170.009885,108,13.138121
-326.303606,79,13.17679
-293.9695,107,13.237552
-45.98842,73,13.294064
-371.018076,103,13.339352
-213.095742,75,13.369997
-199.547765,92,13.445135
-201.025893,67,13.47739
-95.155441,73,13.533777
-186.348706,93,13.599576
-292.418988,114,13.671563
-464.007736,73,13.714132
-445.799791,95,13.756071
-298.844555,97,13.818796
-161.404564,90,13.881018
-377.865683,105,13.948271
-198.841579,111,14.003565
-78.9551,108,14.086039
-211.166649,71,14.140123
-86.619039,78,14.197504
-308.726509,117,14.25331
-270.892255,142,14.305197
-242.236906,127,14.404766
-107.115131,75,14.435675
-275.993385,92,14.476875
-123.818577,91,14.525942
-84.414586,105,14.585335
-237.939224,84,14.619982
-197.641803,136,14.685491
