#{"t_start": 1782830467.1666315, "env_id": "LunarLander-v3"}
r,l,t
-262.470142,116,0.022679
-132.776283,98,0.089585
-121.931735,81,0.332604
-415.339886,101,0.382294
-100.750393,85,0.417325
-286.869031,107,0.450988
-428.421277,99,0.534138
-222.65392,117,0.617358
-526.869398,106,0.683207
-162.592795,75,0.750483
-457.023569,126,0.816157
-193.770666,102,0.892352
-424.40286,110,0.940293
-409.818682,66,0.982967
-124.969671,96,1.032832
-262.950518,74,1.099379
-328.345104,130,1.166607
-398.809616,94,1.227855
-121.06583,60,1.249506
-96.261594,78,1.315122
-317.348849,81,1.399257
-574.842489,84,1.466267
-481.254451,81,1.533003
-104.54441,67,1.566057
-444.941409,122,1.619574
-289.544945,95,1.682678
-159.18484,72,1.736662
-214.294795,74,1.79297
-402.907913,97,1.851569
-296.330908,67,1.883218
-329.582011,76,1.946172
-97.499199,72,1.983187
-109.467963,73,2.032836
-140.506405,94,2.106587
-167.190871,58,2.132603
-71.413005,62,2.170074
-214.334254,60,2.215959
-368.779166,102,2.270411
-127.813606,74,2.304736
-399.209044,109,2.361685
-273.719302,100,2.404942
-111.096309,67,2.432691
10.831056,98,2.505057
-545.368242,81,2.555684
-115.278167,75,2.614998
-99.216242,89,2.682898
-210.828418,79,2.732808
-127.163507,96,2.80532
-485.086402,109,2.849308
-449.795913,99,2.93292
-260.314694,77,2.982783
-495.469551,88,3.042866
-492.161237,83,3.082967
-158.934976,65,3.136343
-428.774537,76,3.199318
-167.985126,126,3.266118
19.941555,77,3.315988
-479.495593,105,3.382936
-406.261491,121,3.454902
-352.921903,77,3.520463
-504.043929,100,3.597276
-525.804255,80,3.632786
-267.486141,79,3.706502
-276.187527,95,3.774053
-179.46297,68,3.806529
-433.13249,89,3.84948
-380.926308,97,3.933027
-276.677752,77,3.97428
-232.57983,110,4.053774
-85.315871,103,4.117681
-262.676944,85,4.176243
-217.795498,115,4.215906
-340.371806,103,4.318691
-203.069206,116,4.382071
-372.498767,96,4.448986
-374.128072,89,4.507851
-43.200711,86,4.549363
-261.316454,65,4.618026
-182.164105,74,4.67267
-102.238568,77,4.733734
-143.343049,85,4.782919
-15.216981,101,4.832762
-515.513569,90,4.882628
-163.862451,125,4.982335
-168.696919,61,5.032627
-365.486976,111,5.10844
-416.009273,100,5.165633
-57.863383,63,5.198287
-189.548299,76,5.258244
-108.884571,65,5.300804
-280.250283,104,5.367866
-440.117927,85,5.435138
-196.749463,124,5.499543
-329.431747,90,5.582335
-430.6631,110,5.662354
-486.244435,128,5.754095
-315.540446,68,5.799466
-234.143461,64,5.832595
-68.284561,76,5.880595
-343.911532,105,5.949875
-234.351758,86,6.032352
-536.16419,85,6.083612
-325.382123,94,6.116438
-410.483402,71,6.16207
-498.857449,104,6.21663
-161.383184,80,6.282826
-307.1352,80,6.349562
-227.945352,99,6.399424
-574.721747,111,6.466164
-646.218646,98,6.532783
-662.845098,116,6.616119
-237.91918,145,7.49706
-105.791487,78,7.533681
-364.70349,114,7.58547
-270.044144,101,7.675629
-368.874071,86,7.716036
-436.023905,100,7.807592
-59.894421,77,7.871862
-61.548322,116,7.950351
-158.441343,83,8.024169
-293.649254,67,8.058814
31.12373,86,8.105636
-347.913075,87,8.168345
-159.251606,105,8.235541
-202.453471,67,8.269682
-349.00504,99,8.352001
-432.944721,106,8.421258
-140.243614,64,8.469153
-388.216209,82,8.513802
-233.530718,102,8.607035
-222.553027,119,8.682337
-217.839524,79,8.753235
-125.133732,79,8.816427
-494.083626,71,8.87981
-274.407304,127,8.969115
-116.26715,64,9.004349
-508.309993,94,9.072996
-449.022991,93,9.149176
-305.144498,110,9.204389
-117.431055,80,9.271347
-283.559643,102,9.318251
-219.018739,117,9.414006
53.31785,81,9.471513
-433.666644,97,9.536181
-189.788525,120,9.618051
-127.906582,57,9.652133
-418.111656,105,9.734563
-74.380361,107,9.784318
-186.826569,83,9.849017
-625.769593,101,9.899143
-167.951816,91,9.969062
-418.695383,109,10.040997
-419.607291,88,10.113885
-189.448309,84,10.148995
-116.863357,97,10.2385
-102.473422,79,10.28831
-344.711627,75,10.336851
-219.662973,59,10.385469
-264.921449,91,10.434423
-263.923456,90,10.499127
-454.444219,82,10.550965
-186.33222,84,10.622698
-436.362654,103,10.679226
-187.715733,64,10.737081
-212.306357,74,10.798479
-402.925285,102,10.832606
-327.240221,104,10.928446
-552.993763,85,10.971374
-579.956547,87,11.047323
-460.529929,132,11.119013
-82.402093,65,11.17146
-132.609898,110,11.219047
-205.81128,87,11.283057
-347.360155,103,11.335234
-102.254073,62,11.397804
-139.761458,90,11.465867
-533.042842,103,11.532971
-473.490788,108,11.615577
-270.784228,79,11.683573
-521.678564,110,11.744709
-324.820051,82,11.799117
-68.270987,66,11.852137
-292.124081,102,11.91386
-430.624304,80,11.983653
-418.215895,118,12.047773
-454.580304,97,12.103244
-292.041378,104,12.18385
-95.668529,111,12.266594
-271.578706,114,12.333592
-308.982384,96,12.422425
-160.867496,127,12.510005
-418.380761,126,12.56597
-505.843575,87,12.625147
-117.934629,90,12.698289
-108.996088,67,12.733658
-104.502791,59,12.764263
-91.114082,68,12.816104
-152.512471,104,12.883334
-109.34905,107,12.966452
-111.571106,91,13.017217
-265.538284,84,13.089662
-272.617779,92,13.149965
-485.022469,91,13.233231
-384.54024,90,13.282866
-60.802469,70,13.333296
-423.586927,64,13.3663
-307.146687,103,13.44982
-263.842891,85,13.500163
-480.458931,102,13.583706
-425.28717,89,13.640572
26.383159,111,13.712892
-50.392924,77,13.77791
-32.25259,69,13.824081
-402.851998,77,13.865049
-323.541272,87,13.939134
-244.17688,115,13.998394
-419.812633,100,14.067031
-351.524089,121,14.129848
-355.889292,104,14.215712
-116.340136,84,14.782645
-158.970059,106,14.867165
-380.578792,93,14.917091
-334.634476,103,15.001035
-282.502133,97,15.05151
-415.902045,99,15.132874
-247.349504,83,15.174533
-398.891356,80,15.237185
-263.694971,97,15.29995
-82.778622,80,15.343691
-369.598055,76,15.365936
-395.763215,94,15.439887
-309.969744,87,15.506611
-119.710005,74,15.550572
-10.558073,100,15.633348
-328.251394,99,15.700974
-225.502491,87,15.750713
-202.715392,80,15.783552
-108.530602,65,15.833029
-35.391576,97,15.900113
-319.20153,107,15.992868
-153.798709,129,16.083701
-61.504955,73,16.144158
-146.482348,133,16.219476
-385.108164,88,16.283422
-353.402914,94,16.333343
-327.881394,93,16.382099
-157.782037,66,16.415411
-385.847233,73,16.465252
-190.355058,71,16.522571
-147.754775,80,16.566327
-164.508077,66,16.599851
-154.36818,94,16.634727
20.852767,96,16.69802
-212.631064,79,16.766376
-498.381405,91,16.817824
-513.892102,102,16.864169
-358.271486,86,16.940863
-465.800565,75,16.982644
-123.177575,105,17.069636
-364.710946,114,17.134047
-437.031322,87,17.195251
-39.360997,67,17.226677
-319.922178,69,17.264486
-289.040651,97,17.343023
-145.250793,89,17.404183
-84.649183,86,17.465853
-143.810665,87,17.502326
-138.230782,76,17.549168
-231.799634,72,17.595631
-298.888697,93,17.663244
-259.619847,88,17.724767
-192.770667,86,17.7757
-554.424841,95,17.842647
-13.417115,94,17.902041
-288.959163,80,17.961721
-450.515905,94,18.032592
-275.344884,64,18.086709
-414.117197,98,18.172092
-469.638899,99,18.250377
-96.064537,112,18.339747
-551.786562,101,18.403336
-164.704821,62,18.433577
-257.494807,98,18.482472
-649.851917,112,18.552779
-141.179696,90,18.623318
-395.10034,95,18.700055
-231.224152,98,18.777552
-113.283341,133,18.888896
-208.636023,100,18.969452
-568.706458,121,19.069629
-286.44425,93,19.144284
-115.429619,167,19.282544
-427.327327,94,19.356408
-300.72052,102,19.441579
-125.99993,125,19.519215
-116.171815,86,19.56195
-254.906195,163,19.639446
-98.6859,76,19.676189
-196.199375,78,19.713953
-165.944588,68,19.751237
-242.333195,92,19.802647
-160.043246,60,19.831958
-369.777393,91,19.878732
-115.56319,111,19.933992
-367.720766,68,19.966049
-195.415737,78,20.005236
-226.6701,78,20.043029
-519.441154,93,20.088905
-494.64249,115,20.143791
-438.433075,126,20.205326
-279.402019,91,20.249495
-417.399055,106,20.298473
-229.276841,97,20.344568
-115.777073,106,20.395252
-140.597185,93,20.440491
-231.554961,63,20.470828
-287.517314,65,20.504117
-118.313824,66,20.535685
-121.782634,63,20.566104
