#{"t_start": 1782745887.101471, "env_id": "LunarLander-v3"}
r,l,t
-119.128512,77,0.017329
-206.109051,64,0.067913
-165.004123,76,0.13878
-71.649064,73,0.202714
-392.807358,119,0.315694
-121.799037,84,0.401884
-40.987424,74,0.475904
-71.192294,123,0.58081
-118.661734,89,0.667768
-344.959559,96,0.779219
-178.753498,84,0.866675
-74.347058,115,0.983344
-275.323047,104,1.084489
-99.262248,131,1.2184
-118.601342,94,1.315775
-208.470741,90,1.401889
-329.47007,101,1.498055
-155.484832,83,1.581091
-80.950829,56,1.641382
-110.35218,60,1.685497
-89.466142,60,1.734455
-112.230027,102,1.80126
-144.044725,92,1.899463
-121.615687,127,2.029023
-290.228307,92,2.117728
-77.127274,114,2.234376
-101.256125,77,2.30314
-47.930975,70,2.341586
-118.127656,108,2.418712
-113.963747,123,2.547186
-109.738776,80,2.615166
-199.835919,71,2.685129
-178.097343,79,2.767914
-145.749953,112,2.884482
-64.801861,132,3.018157
-80.270464,62,3.08519
-264.751326,126,3.214785
-194.528282,91,3.307581
-132.61556,76,3.392006
-110.239158,71,3.470234
-252.224642,81,3.548321
-331.94368,91,3.631499
-119.710071,104,3.751705
-397.71752,78,3.833656
-122.090192,102,3.935389
-114.907551,112,4.017823
-279.306406,87,4.101177
-445.485122,92,4.201877
-169.738863,77,4.284289
-69.209253,64,4.351352
-126.79115,99,4.464828
-65.42665,76,4.531351
-83.513124,114,4.663314
-381.750483,92,4.764711
-121.970277,103,4.868588
-186.621645,75,4.951287
-16.328503,112,5.068172
-164.204637,103,5.182941
-12.130524,83,5.267766
-326.270743,93,5.368777
-155.370876,120,5.498078
-276.070098,92,5.593199
-114.182516,71,5.667929
-71.029613,122,5.802005
-102.93095,86,5.884534
-208.620876,92,5.993453
-108.910139,79,6.068472
-184.657663,68,6.148763
-100.824503,72,6.2161
-295.911032,112,6.285051
-277.095567,112,6.417896
-176.10537,108,6.531627
-296.304649,107,6.632412
-120.225687,123,6.751761
-54.680048,68,6.835263
-80.734308,102,6.948218
-425.408059,116,7.067896
-138.838629,72,7.150975
-437.37982,92,7.249721
-60.301684,75,7.331593
-134.104695,85,7.417676
-207.272544,135,7.550225
-240.542909,115,7.668947
-215.588881,82,7.767946
-221.764644,142,7.91519
-303.54097,99,8.024795
-66.873688,73,8.1012
-245.400682,101,8.214759
-142.747016,99,8.317732
-103.201319,83,8.367551
-96.711746,109,8.435503
-218.57851,76,8.526449
-355.367666,87,8.615257
-130.550457,77,8.685398
-120.255295,91,8.785214
-410.383468,101,8.884473
-226.76745,97,9.001876
-165.166099,90,9.10019
-234.685229,105,9.202002
-122.072779,135,9.351774
-261.383284,110,9.473217
-186.656053,72,9.548693
-366.092322,115,9.651395
-258.78648,108,9.768877
-185.890369,73,9.862696
-290.159796,86,9.934548
-290.139308,95,10.868146
-62.788328,77,10.952301
-59.647017,64,11.018337
-67.498814,114,11.132975
-28.99462,120,11.264982
-424.708365,105,11.3678
