#{"t_start": 1782812319.0790608, "env_id": "LunarLander-v3"}
r,l,t
-74.569575,60,0.016662
-261.243362,82,0.050444
-222.029267,125,0.130717
-178.480725,77,0.169898
-297.045235,89,0.216697
-300.258351,78,0.266855
-99.70649,84,0.316626
-507.57012,96,0.387005
-375.308213,106,0.45082
-144.241808,64,0.503816
-406.559601,89,0.556673
-232.839508,72,0.603381
-482.339662,89,0.645192
-351.217953,104,0.715579
-89.626476,69,0.769607
-339.511767,95,0.819949
-512.040015,111,0.900041
-116.753781,65,0.933454
-341.90874,88,0.983657
-569.778724,83,1.020265
-96.103874,72,1.08329
-329.53856,76,1.132952
-206.185439,97,1.199686
-111.064307,97,1.250781
-163.530964,106,1.333944
-118.89156,80,1.380432
-95.282549,63,1.433049
-139.287984,75,1.483638
-448.260766,111,1.532013
-179.454479,114,1.583557
-580.817626,110,1.682588
-348.166455,111,1.732144
-101.640157,60,1.753054
-309.244714,103,1.817012
-142.415066,74,1.870448
-68.33254,69,1.91691
-325.94595,90,1.983501
-67.674973,59,2.016772
-71.098553,88,2.085034
-533.829911,77,2.133746
-510.848074,97,2.199727
-272.771597,94,2.266819
-334.419306,79,2.307633
-252.429048,118,2.383468
-214.301026,72,2.433808
-35.870026,106,2.527225
-181.462283,89,2.580611
-410.906587,92,2.6529
-306.832782,87,2.700071
-141.585597,81,2.749929
-280.632927,93,2.800046
-58.87599,73,2.871441
-467.702805,84,2.900068
-123.400906,101,2.981503
-138.412553,64,3.016837
-141.545549,106,3.100197
-145.505096,72,3.153007
22.668636,129,3.233467
-177.116996,85,3.283475
-239.539475,92,3.333313
-466.804456,69,3.381558
-119.316626,150,3.48354
-245.270358,130,3.570159
-439.32864,108,3.639562
-439.952534,107,3.71574
-88.096234,62,3.75293
-437.755731,93,3.817154
-118.664946,58,3.852948
-632.496186,97,3.916672
-204.866299,103,3.989594
-158.194939,108,4.053354
-202.594908,107,4.133449
-118.585664,71,4.183442
-341.142638,75,4.233866
-272.453788,82,4.283395
-544.833811,98,4.365348
-333.751411,76,4.400179
-194.201324,56,4.433368
-459.549882,80,4.483353
-186.057898,68,4.533504
8.566668,87,4.583753
-267.276741,71,4.616826
-365.393796,83,4.666934
-168.389065,81,4.737527
-386.399084,106,4.800194
-338.92846,100,4.854387
-275.491498,93,4.916698
-155.345297,123,5.016832
-44.81681,94,5.099653
-384.50029,96,5.166519
-127.206415,68,5.200084
-86.121747,77,5.254484
-259.446411,102,5.304469
-303.633409,70,5.354662
-327.384732,79,5.416635
-447.634379,78,5.481508
-448.837178,100,5.554922
-218.300107,74,5.599974
-490.042062,106,5.686024
-88.884492,85,5.733423
-393.1056,94,5.78334
-276.886612,116,5.833392
-147.961743,70,5.88045
-258.642498,89,5.949925
-65.4806,67,5.98349
-313.731472,97,6.031977
-116.343139,72,6.066701
-117.483217,104,6.154128
-250.343514,71,6.189689
-208.542347,82,6.255972
-126.416554,90,6.329573
-64.628528,150,6.4167
-232.744548,71,6.898697
-218.345126,86,6.933771
-417.031211,95,6.983956
