#{"t_start": 1782757678.190549, "env_id": "LunarLander-v3"}
r,l,t
-69.648057,60,0.008996
-250.21697,82,0.05608
-207.286716,125,0.173842
-171.233852,77,0.234192
-288.030157,89,0.324504
-293.46369,78,0.398575
-92.059143,84,0.485612
-495.756551,96,0.569744
-364.563838,106,0.674554
-138.615895,64,0.722818
-395.577478,89,0.778831
-226.182675,72,0.843375
-473.604862,89,0.905662
-339.391389,104,0.985877
-83.908602,69,1.054817
-328.201845,95,1.146002
-497.628695,111,1.214701
-111.555375,65,1.277169
-331.481682,88,1.356376
-560.917661,83,1.422707
-89.634591,72,1.469648
-320.955598,76,1.532656
-194.625716,97,1.592777
-101.674967,97,1.669782
-152.454467,106,1.776025
-111.65524,80,1.849035
-90.502966,63,1.908579
-132.821711,75,1.97749
-447.626472,108,2.070806
-384.28284,70,2.145317
-257.337208,73,2.212604
-121.136562,62,2.268706
-262.973491,80,2.343716
-345.324433,96,2.448932
-324.820211,65,2.517559
-106.395426,60,2.577371
-449.867329,93,2.676513
-350.705019,91,2.76462
-181.276859,62,2.831244
-209.039312,76,2.904297
-215.638582,80,2.99343
-196.810121,99,3.092143
-258.628184,76,3.1759
-116.173259,109,3.28505
-170.110235,117,3.399019
-167.663909,114,3.465689
-276.717362,65,3.505883
-643.952457,102,3.571926
-203.369645,88,3.663937
-100.849737,84,3.724393
-266.137909,132,3.820864
-84.253656,87,3.916882
-447.580429,86,3.999124
-171.833101,105,4.114454
-321.567234,100,4.223258
-408.036116,76,4.283142
-491.152801,83,4.337628
-423.937415,89,4.396724
-174.756753,71,4.478676
-339.4262,89,4.577811
-208.775701,76,4.664167
-80.07121,69,4.720168
-415.21629,62,4.787677
-253.916568,92,4.854722
-505.909127,104,4.92133
-259.102319,65,4.962155
-144.578394,55,5.019482
-205.298953,68,5.085477
-358.722269,92,5.190737
-95.409495,80,5.270903
-81.780753,110,5.343649
-264.214079,88,5.426049
-443.871702,82,5.517983
-374.542437,83,5.606293
-114.618668,67,5.650908
-284.527579,115,5.725462
-284.956932,86,5.784367
-511.66682,100,5.848257
-337.12891,68,5.892593
-292.036999,96,5.988576
-199.587517,76,6.075199
-183.857825,79,6.167246
-363.450556,74,6.233286
-153.836401,129,6.324337
-286.483218,68,6.368207
-88.833014,79,6.445701
-395.057139,87,6.545874
-206.560163,113,6.672858
-293.535325,61,6.741396
-98.469941,96,6.84656
-407.923183,77,6.937515
-159.619805,120,7.065635
-424.003808,104,7.170887
-298.509781,74,7.244522
-286.719207,111,7.346277
-476.365301,83,7.409165
-276.564742,120,7.543715
-686.138132,99,7.617786
-327.484175,127,7.702333
-22.263158,87,7.759556
-409.543714,117,7.833121
-297.413446,92,7.892942
-283.721204,60,7.956791
-67.358571,65,8.002048
-288.470302,99,8.107372
-19.44231,69,8.182439
-510.256354,79,8.25653
-126.78191,78,8.30472
-474.82555,117,8.376764
-76.067413,59,8.413993
-154.758717,69,8.458202
-299.306363,79,8.531585
-199.274322,96,8.60119
-139.051921,97,8.66489
-434.744382,93,8.726386
-357.995408,86,9.3971
-415.545885,80,9.490651
-188.643515,91,9.59265
-47.106912,62,9.637904
-177.17042,62,9.680611
-111.704867,95,9.775044
-106.493194,130,9.920259
-617.757049,92,10.008173
-254.625016,71,10.079524
-205.240009,121,10.224606
-229.516519,77,10.309822
-479.796179,85,10.403027
-446.885788,84,10.486397
-140.767665,100,10.57369
-460.776789,107,10.68074
-83.474882,79,10.73007
-420.470933,70,10.775014
-288.054736,113,10.875156
-465.161921,121,10.954728
-357.336878,108,11.027528
-150.250936,78,11.081396
-252.984732,80,11.14078
-331.30316,69,11.179441
-514.182135,95,11.235442
-238.130635,61,11.281094
-215.92493,118,11.402709
-561.239269,100,11.493763
-428.243629,71,11.550193
-460.354414,91,11.649925
-399.754002,100,11.752077
-78.24503,59,11.790912
-329.333922,85,11.8455
-113.109133,76,11.923481
-406.863372,109,12.050776
-110.333879,71,12.121856
-252.084703,101,12.18835
-183.337445,103,12.252608
-203.413105,101,12.321682
-176.523417,135,12.4235
-438.463836,94,12.515298
-44.765983,71,12.569913
-86.667731,92,12.631982
-446.523937,75,12.678071
-200.31311,65,12.721391
-170.481029,65,12.780477
-560.572884,87,12.862438
-75.465592,75,12.910903
-567.934827,123,12.993214
-293.804416,76,13.055546
-128.525399,103,13.131634
-272.843144,80,13.183513
-444.256929,108,13.251962
-323.78892,114,13.321148
-307.859403,118,13.425741
-120.891504,69,13.48659
-258.973164,103,13.556054
-484.436917,103,13.624118
-356.944335,107,13.691989
-178.320524,86,13.748578
-231.776138,64,13.791678
-409.081629,92,13.863188
-169.873858,104,13.935868
-420.05351,108,14.004951
-175.181903,80,14.056231
-294.887599,101,14.123001
-98.543593,126,14.268948
-320.487003,78,14.326365
-177.118946,87,14.384149
-255.903609,107,14.500486
-247.407964,78,14.558737
-374.813191,105,14.650766
-325.000427,100,14.712705
-301.743305,68,14.756147
-96.21304,76,14.806143
-129.959051,108,14.912345
-317.993497,110,15.024483
-144.390699,85,15.097163
-197.872904,106,15.189402
-268.766369,125,15.30575
-204.847908,87,15.363656
-189.326865,85,15.433398
-159.172352,62,15.486287
-147.994573,125,15.595329
-465.702399,109,15.660637
-157.773401,83,15.717379
-333.068436,152,15.853989
-439.204074,74,15.938281
-61.121864,80,16.030866
-52.994509,65,16.102737
-300.913729,99,16.216948
-118.980087,65,16.280851
-484.886597,109,16.405965
-239.804103,61,16.475565
-158.298572,59,16.541793
-409.594611,85,16.635132
-15.569951,78,16.719394
-258.070866,63,16.786489
-335.241791,110,16.886904
-209.58322,64,16.941316
-416.971455,87,17.030208
-74.611564,82,17.118546
-142.854182,71,17.1795
-247.90455,77,17.24395
-378.618943,123,17.368644
-20.70214,92,17.444232
-127.976804,74,17.492151
-197.635973,76,17.540418
-159.920829,84,17.594197
-421.303909,110,17.69422
-216.953466,74,17.754223
-78.611494,68,17.820104
-92.302883,72,18.529352
-373.086117,102,18.596504
-458.970338,78,18.669243
-496.559442,71,18.750919
-164.989209,76,18.853277
-282.220626,104,18.976039
-284.561678,81,19.068671
-430.733821,86,19.151159
-171.168124,76,19.202152
-249.789148,68,19.278506
-53.897278,68,19.337209
-453.403476,72,19.418392
-134.84043,65,19.505556
-151.988564,119,19.58878
-315.10674,125,19.681695
-266.877679,97,19.752463
-392.505007,98,19.820385
-145.411229,65,19.874201
-283.835688,83,19.957504
-204.918309,78,20.007315
-151.596498,66,20.051493
-252.402692,90,20.114503
-315.086756,82,20.173201
-92.525927,65,20.216423
-312.875377,98,20.28226
-113.413559,65,20.348764
-187.641277,61,20.418414
-110.041681,63,20.476255
-516.670658,74,20.521512
-199.797395,80,20.573897
-473.631278,84,20.633602
-134.687098,122,20.731697
-309.620473,87,20.789972
-223.167813,83,20.84844
-16.409665,73,20.898379
-87.146525,64,20.970958
-191.901204,84,21.068129
-157.789409,76,21.154224
-99.184429,64,21.222084
-270.767928,91,21.318415
-318.835385,84,21.4075
-306.766404,94,21.50694
-330.213289,62,21.546136
-331.169112,73,21.601822
-220.119197,62,21.660826
-86.133942,81,21.713652
-357.482502,75,21.761003
-70.443125,76,21.808771
-291.04871,58,21.844979
-106.063175,78,21.893786
-80.820135,64,21.936022
-189.585795,83,21.985482
-279.519468,93,22.046839
-175.847305,70,22.087252
-248.539313,73,22.167067
-211.400394,125,22.246063
-186.839218,90,22.303125
-252.147554,66,22.346508
-321.362553,104,22.433599
-547.445629,93,22.513674
-205.873825,90,22.571071
-468.22126,126,22.6786
-150.373294,60,22.717775
-270.862531,84,22.772028
-82.252053,100,22.837027
-479.642554,113,22.909632
-331.434391,91,22.968636
-376.724099,131,23.054593
-153.830418,73,23.133674
-441.593375,130,23.236761
-108.995729,62,23.30456
-58.877419,63,23.37664
-66.581409,65,23.437069
-315.513795,97,23.502012
-308.206647,101,23.571628
-319.202128,77,23.624542
-140.168632,62,23.666423
-90.095394,120,23.744424
-121.529095,89,23.804384
-359.000606,104,23.871891
-292.304803,79,23.939807
-354.797954,67,24.009702
-76.673004,76,24.07768
-174.031225,58,24.119839
-332.5988,76,24.170283
-471.080849,98,24.235024
-255.948161,94,24.308768
-423.283209,101,24.40709
-313.972407,97,24.471483
-252.885585,131,24.55861
-261.590697,130,24.651795
-148.870614,81,24.707577
-164.32678,78,24.756846
-505.972812,89,24.80961
-352.97476,82,24.856877
-142.528193,92,24.923807
-303.269354,125,25.049384
-209.878833,95,25.161822
-210.870126,72,25.213718
-208.627649,85,25.275036
-250.873027,84,25.343935
-181.808734,117,25.420038
-225.20557,59,25.46021
-331.183736,143,25.568027
-226.616926,85,25.621967
-227.891802,65,25.694911
-124.570182,87,25.78406
-219.710534,59,25.83233
-324.216825,91,25.893143
-189.617608,98,25.949476
-247.701117,96,26.011344
-210.9303,75,26.086
-231.503037,102,26.154512
-76.72386,89,26.21534
-249.842849,93,26.276755
-129.645566,75,26.326543
-89.892848,80,26.391475
-152.005721,79,27.044141
-223.592273,93,27.108502
-85.455517,98,27.171213
-149.323997,90,27.240362
-99.712005,89,27.310486
-56.69197,76,27.361909
-190.237341,132,27.515208
-370.113867,94,27.591895
70.653641,122,27.713461
-167.740178,77,27.794353
-165.937546,107,27.85472
-103.060059,63,27.890542
-225.185809,67,27.925701
-169.559393,101,28.018963
-385.039718,101,28.100933
-169.140763,54,28.136934
-367.770011,99,28.208776
-555.964025,96,28.293633
-5.034384,103,28.368139
-162.893677,60,28.406086
-55.412348,81,28.459246
-251.032388,103,28.54375
-163.976764,86,28.639112
-250.618776,87,28.713466
-85.62066,70,28.762196
-410.995929,103,28.830405
-259.968967,85,28.902466
-426.582403,88,28.97192
-464.461878,98,29.036755
-50.914514,72,29.087591
-245.158409,104,29.168117
-326.941488,109,29.273576
-111.071968,82,29.331692
-226.143909,82,29.388569
-338.779604,84,29.445139
-480.252214,95,29.509281
-130.472249,65,29.55175
-571.563785,97,29.636142
-176.399526,60,29.703161
-250.312835,76,29.78912
-481.103122,124,29.915353
19.283782,73,29.986174
-399.13923,119,30.109699
-424.854057,92,30.219717
-304.805219,69,30.298732
-207.571613,91,30.393813
-316.444949,80,30.448105
-159.384445,98,30.522453
-387.339819,103,30.593459
-292.806597,79,30.653969
-281.295152,79,30.740479
-97.028944,69,30.804275
-397.535636,102,30.873778
-317.906763,82,30.930538
-75.977322,71,30.975884
-54.67358,71,31.022622
-307.921706,87,31.081061
-205.281744,109,31.163364
-132.186422,114,31.290549
-420.863095,114,31.4197
-92.075853,126,31.557657
-379.585896,83,31.648869
-85.671559,90,31.750979
-225.197994,72,31.799794
-497.651102,119,31.879583
-289.88901,67,31.924141
-122.395388,63,31.965466
-36.427316,104,32.038976
-425.727476,73,32.08498
-223.892586,81,32.148904
-390.461774,87,32.247307
-288.848002,106,32.318146
-105.15772,64,32.363559
-186.721039,81,32.423517
-355.481075,96,32.484332
-107.464289,61,32.54528
-238.542188,82,32.640586
-247.002313,97,32.705644
-120.869644,95,32.771132
-221.020639,77,32.828972
-281.573126,93,32.932108
-256.140861,90,33.004966
-392.200918,93,33.093758
-120.789765,91,33.186449
-149.869667,96,33.253525
-348.580928,71,33.305628
-402.436058,86,33.361812
-135.471544,81,33.413706
-132.755748,69,33.47601
-219.747618,97,33.57743
-147.65205,63,33.628265
-89.255652,72,33.682751
-105.633528,79,33.734761
-149.92698,101,33.813049
-288.139321,97,33.899091
-114.041874,96,33.964652
-174.966419,74,34.01821
-179.792421,88,34.078926
-39.528558,65,34.157066
-367.134572,62,34.228604
-4.448783,98,34.295761
-383.887078,77,34.348158
-173.096864,109,34.422111
-93.018274,61,34.466477
-340.170714,101,34.567616
-266.355272,75,34.656126
-538.690986,88,34.762403
-287.104409,96,34.85488
-89.292598,71,34.937101
-375.801297,98,35.039924
-145.178086,70,35.088284
-354.586787,89,35.149127
-93.165608,136,35.241297
-134.079308,70,35.28976
-233.075923,118,35.671828
-279.552837,106,35.741625
-140.394297,111,35.814914
-64.787294,97,35.883663
-428.905954,85,35.94118
-72.106091,98,36.01376
-211.82486,86,36.070491
-249.528919,74,36.122544
-284.230538,119,36.221047
-315.125572,89,36.312219
-206.342601,86,36.390996
-141.078784,68,36.444966
-238.951104,88,36.504911
-66.677959,66,36.545115
-174.157398,127,36.670769
-167.822239,69,36.728166
-366.686441,75,36.776558
-423.250074,102,36.847574
-193.874264,98,36.915728
-132.707361,65,36.962927
-513.934048,94,37.049419
-86.313405,58,37.114446
-260.736753,90,37.187128
-277.229367,102,37.264095
-275.124806,123,37.361333
-146.840061,118,37.505429
5.428527,76,37.582915
-163.01878,100,37.689231
-187.902388,63,37.746123
-28.655185,81,37.80197
-261.766189,74,37.847466
-434.6733,79,37.898292
-62.694266,84,37.956676
-103.711705,67,37.99951
-121.73761,104,38.068058
-230.537647,123,38.149959
-273.148532,87,38.20392
-260.086769,107,38.27556
-254.994589,99,38.344566
-397.963675,99,38.432108
-218.045082,118,38.563793
-333.736802,83,38.66095
-344.378957,125,38.75055
-131.158963,67,38.796822
