#{"t_start": 1782800990.6671855, "env_id": "LunarLander-v3"}
r,l,t
-215.874796,74,0.012394
-181.076506,111,0.092718
-135.720905,101,0.192086
-220.50635,95,0.275517
-278.485155,94,0.374595
-101.699256,56,0.425495
-110.624961,73,0.498215
-132.535488,87,0.575673
-302.09084,97,0.659301
-89.277469,59,0.725183
-158.415292,65,0.793107
-85.340698,76,0.85955
-85.308942,57,0.908454
-121.466992,64,0.952682
-439.866386,86,1.0068
-444.40652,99,1.060187
-92.949176,82,1.140903
-123.887757,66,1.208443
-117.394508,131,1.34252
-92.476152,83,1.391935
-517.131789,109,1.475495
-129.395975,78,1.508891
-148.160994,76,1.575245
-138.29685,119,1.691897
-110.281998,64,1.766999
-133.018291,128,1.891862
-339.749672,108,2.00093
-124.97593,85,2.082461
-398.991872,109,2.191751
-457.727556,90,2.286097
-62.161665,66,2.342537
-147.602381,96,2.442664
-316.057668,60,2.492384
-275.91112,99,2.591732
-97.64074,116,2.708416
-190.501527,80,2.792403
-89.936911,62,2.859477
-162.475075,114,2.963866
-102.823429,109,3.075381
-75.371402,70,3.141742
-102.228974,65,3.208355
-156.915047,103,3.308452
-363.703947,102,3.408872
-266.453055,75,3.492182
-284.495986,72,3.565949
-106.43572,85,3.641822
-189.168068,140,3.791813
-113.613353,118,3.908568
-179.121523,97,4.009195
-394.855796,94,4.108397
-202.776793,85,4.200326
-79.338308,110,4.308627
-223.955407,92,4.408673
-175.82529,100,4.508831
-149.523969,89,4.607618
-154.438714,125,4.736841
-220.75618,92,4.833635
-105.761999,100,4.940746
-182.124861,135,5.075803
-70.876424,63,5.148247
-433.726289,134,5.288859
-115.912134,79,5.367326
-98.712514,81,5.456835
-139.857168,75,5.526187
-60.952192,74,5.608919
-99.90423,70,5.675149
-134.990354,76,5.770538
-88.466345,58,5.827848
-270.950653,100,5.925333
-150.832735,70,6.009326
-231.876322,92,6.07544
-115.269748,97,6.144901
-170.777751,71,6.19278
-419.784929,114,6.258977
-372.634176,144,6.342112
-67.953651,62,6.392625
-188.06066,92,6.474062
-118.381997,63,6.525728
-23.92789,99,6.641902
-240.768586,123,6.779251
