#{"t_start": 1782747293.6906006, "env_id": "LunarLander-v3"}
r,l,t
-208.601563,74,0.014575
-168.918998,111,0.097388
-125.630559,101,0.189494
-210.536116,95,0.270828
-267.589584,94,0.356516
-97.139702,56,0.414146
-103.751233,73,0.483545
-124.634653,87,0.56646
-294.43999,97,0.657924
-84.306557,59,0.711172
-152.412685,65,0.77551
-78.464812,76,0.842512
-80.37332,57,0.896465
-116.204946,64,0.922451
-430.439589,86,0.986744
-431.473665,99,1.073495
-85.983947,82,1.142383
-117.952425,66,1.212061
-101.228759,131,1.303339
-85.400839,83,1.364912
-503.942179,109,1.486068
-122.139136,78,1.573816
-140.956275,76,1.646349
-125.039615,119,1.77732
-105.206475,64,1.841183
-117.780888,128,1.967657
-324.36477,108,2.07477
-116.616394,85,2.161502
-390.031511,109,2.263387
-447.393035,90,2.363236
-57.065472,66,2.428514
-138.107827,96,2.493728
-310.432999,60,2.529633
-265.590374,99,2.594012
-84.757517,116,2.6631
-182.97628,80,2.719805
-84.740014,62,2.759919
-149.626125,114,2.82919
-90.5169,109,2.93022
-69.70551,70,3.008644
-96.562478,65,3.077112
-143.121958,103,3.183253
-352.501799,102,3.285987
-260.67702,75,3.369034
-277.691874,72,3.445861
-97.383245,85,3.532206
-170.488254,140,3.679255
-101.251264,118,3.796347
-169.841056,97,3.896972
-383.442554,94,4.002298
-195.411086,85,4.087482
-69.275574,110,4.196403
-215.278801,92,4.306728
-165.805755,100,4.413216
-140.448831,89,4.511749
-139.469879,125,4.646521
-211.989663,92,4.750086
-96.042582,100,4.845926
-164.34646,135,4.996887
-65.821849,63,5.063227
-416.344301,134,5.214456
-108.883825,79,5.293676
-91.46553,81,5.345956
-133.002637,75,5.424166
-54.805277,74,5.496898
-94.0684,70,5.580544
-128.376313,76,5.663515
-83.756012,58,5.71362
-260.593751,100,5.830341
-144.176203,70,5.911797
-222.76058,92,6.013237
-105.729896,97,6.113482
-163.215007,71,6.19583
-405.432673,114,6.312505
-354.897991,144,6.477684
-63.098514,62,6.54864
-178.434451,92,6.645825
-113.174258,63,6.714166
-15.287954,99,6.822671
-224.706071,123,6.946844
-107.299882,88,7.048067
-122.148239,86,7.142447
-248.501207,121,7.294518
-204.148407,113,7.428059
-329.650885,114,7.560353
-88.892529,66,7.637917
-321.228446,92,7.735935
-9.019897,1000,8.61278
-310.597217,101,8.716274
-85.171736,110,8.816543
-172.258812,59,8.88735
-129.92061,77,8.967631
-85.296118,59,9.027971
-314.21214,134,9.172481
9.849708,110,9.282847
-119.149071,105,9.393313
-128.359304,98,9.490902
-233.312916,64,9.533342
-263.666658,81,9.59699
-127.680397,84,9.691856
-232.463773,81,10.981375
-89.671011,78,11.026588
-121.918094,91,11.103503
-192.842996,95,11.213729
-87.933713,79,11.301529
-143.229121,81,11.397317
-431.412376,85,11.487044
-368.070454,84,11.577428
-151.2511,72,11.644444
-106.463898,76,11.729602
-17.645981,99,11.82959
-108.480841,84,11.929245
-138.190091,95,12.028234
-224.355134,94,12.13136
-235.144427,106,12.229553
-197.554922,113,12.363602
-113.415579,69,12.431605
-267.407151,72,12.520467
-444.998635,95,12.635477
-126.498971,71,12.709688
-115.036507,128,12.845874
41.16472,81,12.935535
17.431468,128,13.063037
-224.438373,106,13.18046
-358.029934,95,13.280483
-254.655642,92,13.384296
-127.834728,87,13.478215
-121.743464,105,13.603764
-214.860288,118,13.727045
-108.64187,109,13.808402
-150.486877,70,13.851672
-112.313785,67,13.89374
-161.842849,93,13.946062
-104.299948,74,14.004353
-111.496624,85,14.060621
-395.282612,103,14.126577
-91.435395,86,14.17926
-355.558262,87,14.22965
-185.990206,98,14.29522
-213.18149,121,14.379658
-516.179437,126,14.490666
-225.830736,119,14.611413
-170.744362,70,14.67508
-120.676593,102,14.744855
-80.685346,97,14.797172
-74.636902,127,14.940376
-142.273838,57,14.995843
-116.055354,98,15.11163
-136.095096,111,15.206121
-112.235559,86,15.296517
-68.554917,68,15.375411
-64.309125,145,15.525982
-385.309452,82,15.613027
-103.528122,78,15.696522
-101.94479,77,15.762966
-60.190586,62,15.843645
-398.497826,108,15.955698
-116.339206,68,16.026763
-143.600065,83,16.116334
-272.453476,100,16.212728
-84.153457,78,16.296946
-94.954846,105,16.417659
-360.968926,100,16.512667
-115.71809,96,16.627242
-312.563128,127,16.763235
-258.382371,79,16.846111
-245.540699,90,16.943649
-98.537478,115,17.068681
-319.738506,86,17.130635
-401.970212,105,17.197231
-253.437185,85,17.252918
-135.346726,69,17.313268
-370.479907,92,17.413195
-65.009734,75,17.496673
-89.776046,62,17.5653
-148.702149,109,17.685399
