#{"t_start": 1782822675.6331267, "env_id": "LunarLander-v3"}
r,l,t
-151.049285,110,0.017038
-123.099508,73,0.078445
-107.910139,131,0.150586
-130.092619,126,0.233852
-190.097336,130,0.333719
-314.812424,106,0.400616
-123.986391,64,0.45044
-202.868359,91,0.499053
-319.381765,93,0.550838
-382.868066,96,0.628692
-90.612467,71,0.66889
-113.036641,84,0.708566
-102.744901,59,0.750703
-118.098586,85,0.80078
-342.373491,106,0.883779
-326.241208,85,0.917301
-222.913889,64,0.96893
-98.947992,61,1.015846
-240.2502,119,1.083746
-202.251142,95,1.14799
-224.290353,87,1.20052
-235.765019,95,1.272189
-331.016724,146,1.350381
-232.026164,88,1.41706
-288.124325,150,1.517171
-447.458853,108,1.600417
-133.237928,108,1.690434
-123.119832,119,1.748622
-355.339391,98,1.805572
-130.32399,89,1.874978
-291.078772,94,1.914499
-125.114643,98,1.967896
-282.445569,108,2.050376
-157.245469,69,2.084027
-154.391182,76,2.117268
-259.449263,88,2.183888
-131.044275,87,2.233747
-154.51161,129,2.333816
-267.855554,127,2.400485
-346.033292,126,2.484038
-102.587427,68,2.53389
-78.618478,124,2.617519
1.67922,71,2.683754
-124.847731,96,2.748589
-14.017856,119,2.836076
-180.599775,73,2.868947
-139.057192,133,2.933918
-132.480157,122,3.017377
-109.944323,121,3.083981
-105.296819,83,3.156426
-210.341208,117,3.200914
-155.694178,72,3.273862
-128.32417,68,3.317232
-382.250442,104,3.383883
-455.088936,79,3.433963
-329.320246,80,3.48408
-141.997407,72,3.553116
-274.039363,96,3.60131
-97.874767,73,3.673107
-177.362802,97,3.717468
-272.820103,98,3.769955
-89.187132,70,3.817275
-137.504139,131,3.900908
-80.842527,71,3.933986
-352.953938,80,3.999099
-78.440029,86,4.055538
-197.311405,106,4.100545
-196.940873,100,4.18102
-85.521302,60,4.219341
-157.121586,64,4.260053
-249.086369,91,4.300787
-172.09918,75,4.368363
-117.441563,75,4.417547
-417.789919,97,4.47314
-362.466264,97,4.516898
-107.883815,130,4.600601
-6.083057,102,4.650667
-126.60615,96,4.734204
-116.632256,107,4.817252
-316.02658,81,4.883975
-369.253567,76,4.923515
-230.150505,120,4.984496
-110.83686,82,5.050859
-81.435794,74,5.08713
-97.652894,145,5.184059
-127.511353,67,5.237741
-221.614171,90,5.284076
-177.412373,115,5.364677
-113.120578,99,5.417279
-180.065262,60,5.462515
-121.964862,67,5.484138
-101.19299,98,5.551
-46.52174,134,5.6507
-514.967806,118,5.733934
-239.414519,80,5.78388
-108.050726,61,5.817537
-382.214102,109,5.910735
-256.166198,120,5.983997
-191.052043,74,6.033909
-202.856073,71,6.084007
-168.88131,61,6.134043
-86.698703,88,6.184183
-114.950787,60,6.2408
-8.991284,1000,7.666275
-124.253463,88,7.717309
-109.499368,80,7.783944
-105.308484,78,7.83425
-181.545621,97,7.900918
-259.614492,114,8.002948
-115.101001,60,8.033923
14.010727,101,8.121597
-248.173725,74,8.150842
-93.372451,100,8.184188
-100.288677,79,8.233976
-107.747156,74,8.302749
-125.894988,74,8.361096
26.544359,67,8.417538
-26.937561,109,8.50723
-245.566559,111,8.592375
-86.324805,81,8.640574
-278.265482,106,8.700768
-211.561091,94,8.750741
-90.306612,88,8.817449
-142.463028,117,8.884066
-405.997753,124,8.976878
-130.394976,76,9.01764
-212.444222,84,9.077757
-245.982612,81,9.134023
-97.782424,76,9.200654
-497.094765,100,9.272987
-149.376465,68,9.327967
