#{"t_start": 1782821734.8335876, "env_id": "LunarLander-v3"}
r,l,t
-126.664814,63,0.016158
-123.661574,81,0.048502
-213.642331,96,0.112746
13.414924,78,0.175859
-136.431782,108,0.238959
-75.380176,75,0.286843
5.030048,88,0.350203
-244.880758,119,0.429708
-119.803168,95,0.493201
-99.424645,83,0.541478
-381.179026,102,0.604854
-282.555432,90,0.668432
-147.803727,122,0.747928
-377.091485,105,0.827621
-80.222159,65,0.859553
-284.567269,93,0.922857
-140.15616,84,0.97088
-159.317575,103,1.049947
-257.964588,94,1.102923
24.619027,83,1.160912
-69.767162,68,1.208593
-236.33285,83,1.256316
-125.625819,74,1.303391
-130.143475,80,1.366709
-42.703239,125,1.445571
-290.676732,103,1.508935
-114.299439,87,1.572603
-82.65829,70,1.620213
-153.059136,63,1.652214
-89.730277,62,1.704824
-240.97725,81,1.747347
-125.239172,73,1.805274
-84.094786,59,1.842735
-211.36803,73,1.890393
-144.852787,84,1.93794
-305.745046,109,2.017631
-166.679654,112,2.097256
-228.029093,120,2.176332
-280.070086,90,2.223915
-475.782653,84,2.287889
-94.077672,70,2.335598
-375.78921,99,2.406745
-73.075674,74,2.447387
-407.117883,115,2.526846
-128.016061,77,2.574879
-255.51514,100,2.638936
-432.638804,94,2.707839
-278.636163,100,2.782397
-117.053147,104,2.846248
-128.398954,77,2.8937
-129.755555,92,2.957412
-400.565572,83,3.020958
-149.379142,97,3.084884
-89.325695,84,3.132498
-200.878168,102,3.208698
-154.092378,73,3.259852
-95.805983,112,3.323781
-103.352306,84,3.387242
-115.024052,90,3.45064
-234.532498,116,3.530449
-449.938368,116,3.609913
-192.566411,124,3.68937
-242.560686,86,3.753228
-24.476705,79,3.801057
-211.144163,142,3.896337
-334.277916,111,3.975934
-312.231952,102,4.039493
-364.754294,111,4.118462
-346.868911,103,4.181912
-306.530819,105,4.261095
-120.415495,75,4.312246
-92.754061,68,4.356682
-166.566808,120,4.435764
-254.193174,88,4.499124
-138.289585,121,4.578412
-123.156988,59,4.612439
-262.652394,91,4.674306
-373.752482,95,4.737827
-104.203472,66,4.7854
-185.532505,85,4.848911
-360.260163,90,4.896455
-188.256284,108,4.976365
-214.974156,94,5.039576
-232.544012,90,5.103119
-120.653182,120,5.182899
-472.87726,126,5.261657
-126.218131,91,5.325588
-134.254214,73,5.373509
-25.752943,92,5.43678
-249.163619,87,5.499965
-70.272229,63,5.547014
-202.341048,86,5.594613
-362.203486,81,5.658147
-242.342862,107,5.722059
-126.894213,126,5.818316
-119.378447,83,5.866016
-65.964272,57,5.897677
-208.780819,89,5.96164
-156.105819,98,6.025419
-142.249407,117,6.116189
-138.87316,78,6.168152
-354.376062,92,6.216578
-386.117347,84,6.279806
-207.908472,107,6.342908
-182.192081,136,6.437837
-146.511962,77,6.485456
-89.438782,95,6.549002
-101.742802,86,6.617746
-114.256953,90,7.581107
-79.653435,73,7.628591
-249.78661,89,7.692622
-151.77294,77,7.740185
-129.96641,64,7.788211
-171.024766,100,7.852076
-355.301369,120,7.931812
-114.766201,80,7.995375
-126.996386,90,8.043238
-330.796867,115,8.122549
-186.058893,79,8.185922
-244.756557,78,8.233354
-131.933172,113,8.312893
-119.606429,58,8.344486
-77.85244,59,8.39184
-161.656265,115,8.47129
-109.68536,116,8.550897
-333.420151,122,8.630632
-108.408219,79,8.67821
-77.398415,77,8.725899
-225.652491,83,8.789743
-246.008823,134,8.885126
-352.90161,84,8.932555
-315.157825,71,8.980254
-181.382783,111,9.059757
-264.193028,89,9.123319
-470.134353,91,9.186818
44.025258,104,9.250604
-114.598357,72,9.298605
-106.582527,90,9.362184
-145.765048,107,9.426001
-166.038108,79,9.489573
-122.275737,81,9.537307
-145.808349,69,9.584901
-299.89689,100,9.664575
-199.833285,103,9.728014
-132.657445,102,9.791673
-117.049432,96,9.855401
-119.275296,101,9.935303
-128.798729,88,9.983265
-90.047945,73,10.030802
-113.936376,99,10.110521
-269.036356,74,10.158541
-103.440563,70,10.206309
-352.19684,118,10.28591
-126.589864,75,10.33338
-207.847734,87,10.397185
-166.955611,88,10.461029
-203.343749,109,10.526993
-148.960667,60,10.572129
-118.998896,110,10.651447
-131.877899,64,10.698961
-100.410867,65,10.730764
-139.793615,78,10.79451
-64.792878,91,10.842727
-189.919114,129,10.938282
-114.166281,74,10.98613
-121.276471,60,11.033917
-299.053988,118,11.113517
-184.070149,112,11.193355
-162.703695,101,11.257092
-407.144833,102,11.328152
-103.375137,103,11.399621
-144.122578,75,11.44698
-126.07327,72,11.494433
-85.425292,77,11.541878
-231.207448,92,11.605042
-148.659742,114,11.68407
-103.517732,120,11.778838
-119.162008,81,11.829615
-250.315265,79,11.88966
-132.09005,101,11.952817
-120.982324,86,12.016063
-310.649897,92,12.063689
-177.683092,112,12.142747
-181.781077,84,12.205976
-94.145544,109,12.284989
-110.299079,61,12.331009
-114.633301,68,12.364482
-98.292087,83,12.431341
-153.042982,67,12.475049
-117.722604,153,12.585705
-131.267636,96,12.648897
-137.244841,64,12.696297
-96.813208,82,12.743798
-203.421805,86,12.806916
-131.009381,88,12.870211
-93.419229,95,12.932778
-82.051794,82,12.980192
-138.005479,90,13.043502
-339.290868,116,13.133738
-113.96271,69,13.169947
-168.465198,61,13.21732
-127.091584,78,13.265164
-338.383525,116,13.344419
-476.46503,136,13.439313
-107.518026,111,13.518294
-136.446675,95,13.581901
-131.990846,93,13.645177
-276.943465,101,13.708372
-263.525191,114,13.787418
-320.717835,95,13.866407
-150.137401,69,13.91381
-143.302962,88,13.961259
-115.876053,108,14.040288
-1.095568,98,14.10361
11.73876,86,14.167203
-288.740257,94,14.237065
-148.279229,76,14.277818
-93.195273,104,14.356937
-110.054147,101,15.65324
-101.882652,59,15.684821
-119.177292,76,15.748116
-109.199179,117,15.827197
-112.239292,121,15.906196
-115.321029,124,15.985194
-225.452663,98,16.064341
-215.530885,118,16.143969
-71.735021,112,16.207028
-165.678102,90,16.270184
-239.203013,69,16.317548
-98.42329,64,16.36508
-206.292799,74,16.412482
-159.685763,101,16.491806
-116.791613,102,16.555032
-69.33929,72,16.602439
-135.568426,97,16.665671
-83.877638,84,16.728915
-270.540278,104,16.792638
-118.273911,95,16.855836
-105.823264,105,16.934865
-131.422051,130,17.029697
-181.62306,72,17.077409
-370.509663,137,17.172179
-192.726013,97,17.235467
-352.849184,88,17.282875
-240.330652,105,17.362442
-338.922977,110,17.441363
-303.649337,115,17.520387
-115.99676,91,17.583616
-99.686662,101,17.647417
-172.449313,116,17.726195
-197.761236,79,17.773661
-113.354571,71,17.836911
-133.608751,103,17.900139
-287.712065,117,17.97956
-242.130444,76,18.026919
-155.830429,93,18.090216
-175.961477,94,18.169367
-60.695108,85,18.216792
-206.658258,111,18.296302
-114.672038,123,18.375555
-84.558034,76,18.438631
-102.495849,65,18.486101
-107.619838,74,18.533457
-101.543072,61,18.565463
-178.806432,64,18.612934
-134.284408,111,18.691973
-94.445084,79,18.750567
-32.265558,80,18.802596
-144.550296,62,18.850624
-245.463614,91,18.913704
-133.88684,92,18.976949
-99.063886,119,19.056036
-133.688482,74,19.103379
-418.628687,92,19.167026
-100.420499,121,19.25193
-255.503106,127,19.34101
-245.062209,82,19.388746
-155.914379,115,19.468094
-373.341224,104,19.547215
-118.844505,64,19.594682
-185.831627,69,19.642155
-72.503741,61,19.673768
-123.858418,80,19.737012
-139.424274,74,19.784389
-124.147295,67,19.831825
-130.200838,102,19.89505
-128.100375,119,19.974042
-209.675986,113,20.054664
-134.811817,62,20.100399
-117.865025,118,20.179431
-110.077313,77,20.226871
-283.883932,86,20.290217
-99.785397,81,20.356009
-120.019361,72,20.401452
-130.238293,88,20.464595
-111.226343,99,20.527771
-106.823435,71,20.575123
-385.920401,90,20.638322
-153.16916,107,20.717492
-205.059804,123,20.79651
-25.289167,132,20.891435
-300.778556,81,20.938813
-251.94353,77,21.002075
-155.698625,91,21.065393
-165.776152,122,21.144414
-77.409141,63,21.192039
-158.959198,99,21.258638
-108.228835,77,21.30284
-52.126381,66,21.358935
-119.453575,102,21.429348
-132.185619,108,21.492783
-99.927392,93,21.55972
-163.25185,102,21.635022
-109.530756,133,21.729896
-155.199208,78,21.777257
-131.539356,110,21.856336
-35.57416,119,21.935459
-214.356875,106,22.014385
-113.118953,79,22.061247
-94.536534,80,22.108637
-112.988123,84,22.171921
-101.020167,107,22.251136
-220.082758,69,22.298573
-158.343757,118,22.377589
-98.42609,74,22.425287
-97.179869,89,23.515885
-118.727655,144,23.611101
-100.341926,83,23.674292
-255.143893,97,23.73754
