#{"t_start": 1782800783.1017768, "env_id": "LunarLander-v3"}
r,l,t
-151.049285,110,0.018001
-123.099508,73,0.073002
-107.910139,131,0.151165
-130.092619,126,0.212734
-190.097336,130,0.293653
-314.812424,106,0.360511
-123.986391,64,0.408578
-202.868359,91,0.446844
-319.381765,93,0.490513
-382.868066,96,0.562105
-90.612467,71,0.605105
-113.036641,84,0.659792
-102.744901,59,0.706099
-118.098586,85,0.750607
-342.373491,106,0.821564
-326.241208,85,0.872557
-222.913889,64,0.90197
-98.947992,61,0.94006
-240.2502,119,1.000059
-202.251142,95,1.072794
-224.290353,87,1.121322
-235.765019,95,1.167837
-331.016724,146,1.258829
-232.026164,88,1.329884
-288.124325,150,1.41809
-447.458853,108,1.487715
-133.237928,108,1.56728
-123.119832,119,1.646973
-355.339391,98,1.72203
-130.32399,89,1.792163
-291.078772,94,1.844899
-125.114643,98,1.9159
-282.445569,108,1.997542
-157.245469,69,2.032554
-154.391182,76,2.066129
-259.449263,88,2.116934
-131.044275,87,2.186218
-154.51161,129,2.256276
-267.855554,127,2.337596
-346.033292,126,2.419312
-102.587427,68,2.451853
-78.618478,124,2.535396
1.67922,71,2.591065
-124.847731,96,2.642778
-14.017856,119,2.723381
-180.599775,73,2.779358
-139.057192,133,2.841872
-132.480157,122,2.933457
-109.944323,121,3.017219
-105.296819,83,3.073689
-210.341208,117,3.156799
-155.694178,72,3.199272
-128.32417,68,3.236275
-382.250442,104,3.318006
-455.088936,79,3.364176
-329.320246,80,3.409125
-141.997407,72,3.463205
-274.039363,96,3.508265
-97.874767,73,3.56555
-177.362802,97,3.624115
-272.820103,98,3.697828
-89.187132,70,3.738082
-137.504139,131,3.821687
-80.842527,71,3.856449
-352.953938,80,3.898883
-78.440029,86,3.941947
-197.311405,106,4.025522
-196.940873,100,4.077745
-85.521302,60,4.126916
-157.121586,64,4.173422
-249.086369,91,4.221351
-172.09918,75,4.27985
-117.441563,75,4.332455
-417.789919,97,4.377198
-362.466264,97,4.450223
-107.883815,130,4.532081
-6.083057,102,4.587368
-126.60615,96,4.639243
-116.632256,107,4.691468
-316.02658,81,4.734532
-369.253567,76,4.795056
-230.150505,120,4.86368
-110.83686,82,4.920135
-81.435794,74,4.97859
-97.652894,145,5.068379
-127.511353,67,5.116235
-221.614171,90,5.169651
-177.412373,115,5.232694
-113.120578,99,5.305428
-180.065262,60,5.345706
-121.964862,67,5.380829
-101.19299,98,5.459821
-46.52174,134,5.539937
-514.967806,118,5.618425
-239.414519,80,5.67443
-108.050726,61,5.713999
-382.214102,109,5.771425
-256.166198,120,5.859043
-184.345937,76,5.896836
-323.631578,91,5.96931
-132.707677,112,6.029906
-215.561668,85,6.084115
-138.228441,60,6.132473
-245.070384,145,6.209029
-248.054066,69,6.259612
-144.422763,79,7.135062
-130.253628,71,7.182573
-111.127303,82,7.245362
-85.717803,67,7.294158
-199.902741,93,7.371561
-319.212119,129,7.449326
-60.245939,102,7.494923
-148.038071,122,7.571044
-77.702138,72,7.625094
-56.613093,83,7.693398
-124.538856,96,7.745138
-403.59783,77,7.791152
-234.425755,105,7.850775
-246.946514,92,7.924804
-292.520225,98,7.978428
-147.96976,90,8.049056
-93.996382,58,8.092159
-82.241629,63,8.125767
-127.92996,93,8.179651
-206.834187,95,8.231171
-69.715149,62,8.258806
-164.80204,77,8.306418
-96.447264,67,8.355425
-86.987902,123,8.428562
-303.402313,110,8.501374
-144.360287,81,8.55486
-161.421088,78,8.609794
-164.870827,95,8.677303
-506.017126,106,8.743781
-19.17785,126,8.824138
-113.046857,62,8.868646
-133.537686,154,8.972697
-423.305028,92,9.029776
-90.062581,58,9.056299
-145.782454,99,9.123732
-244.665583,81,9.174574
-159.874282,115,9.239747
-113.921723,93,9.299256
-128.754828,111,9.357029
-102.940789,88,9.42249
-94.444469,112,9.484502
-86.572724,65,9.5168
-107.569428,69,9.56974
-115.700619,71,9.602478
