#{"t_start": 1782799025.5937703, "env_id": "LunarLander-v3"}
r,l,t
-215.874796,74,0.008
-181.076506,111,0.048001
-135.720905,101,0.119637
-220.50635,95,0.171431
-278.485155,94,0.227692
-101.699256,56,0.243893
-110.624961,73,0.303075
-132.535488,87,0.344848
-302.09084,97,0.392636
-89.277469,59,0.438637
-158.415292,65,0.481148
-85.340698,76,0.531889
-85.308942,57,0.576399
-121.466992,64,0.608401
-439.866386,86,0.653809
-444.40652,99,0.701316
-92.949176,82,0.754385
-123.887757,66,0.806893
-117.394508,131,0.883549
-92.476152,83,0.92661
-517.131789,109,0.996119
-129.395975,78,1.034176
-148.160994,76,1.066811
-138.29685,119,1.153869
-110.281998,64,1.192378
-133.018291,128,1.265724
-366.773216,106,1.351814
-221.826485,89,1.411323
-136.675103,71,1.464975
-269.580906,80,1.521981
-146.361668,75,1.578492
-141.74578,81,1.641551
-326.679752,98,1.708265
-276.121883,117,1.763423
-85.295108,66,1.816931
-259.94885,102,1.880776
-217.399183,111,1.966375
-252.601852,59,2.00184
-156.348648,96,2.071474
-114.138114,106,2.134162
-78.619569,66,2.169723
-246.689348,111,2.252759
-328.387593,99,2.321118
-184.536452,120,2.396744
-193.127895,67,2.430746
-339.405371,81,2.49742
-84.2737,90,2.548818
-471.255105,110,2.60398
-158.622649,119,2.693893
-79.535088,104,2.739895
-137.672193,69,2.771522
-268.365151,87,2.838644
-132.47456,72,2.884214
-88.073577,58,2.907215
-114.494818,71,2.951273
-126.259828,101,3.026173
-209.749918,114,3.100748
-97.635168,66,3.140158
-70.56151,108,3.193671
-167.537277,94,3.258674
-309.917255,114,3.309222
-123.396936,77,3.372733
-191.823771,81,3.42355
-263.117872,107,3.477458
-282.862155,94,3.552588
-292.923109,68,3.599099
-252.425373,75,3.658104
-244.620294,138,3.742254
-194.870186,75,3.803908
-92.613105,134,3.876042
-131.162241,88,3.948196
-115.269748,97,3.999761
-170.777751,71,4.035763
-419.784929,114,4.100863
-372.634176,144,4.182106
-67.953651,62,4.235355
-188.06066,92,4.291251
-118.381997,63,4.327247
-23.927897,99,4.38656
-240.768586,123,4.453573
-115.495934,88,4.513575
-130.519686,86,4.581086
-263.309996,121,4.648088
-216.521151,113,4.723727
-326.451835,113,4.796423
-191.151509,81,4.859195
-193.779691,94,4.91694
-272.279257,95,4.973455
-138.68443,89,5.018666
-151.403349,114,5.075234
-157.107255,60,5.123235
-145.176563,91,5.199754
-101.610877,65,5.236759
-137.627332,67,5.272286
-377.497205,102,5.358666
17.378929,129,5.445194
-210.239134,63,5.490326
-166.00534,140,5.599975
-329.67016,114,5.66804
-117.778574,95,5.709547
-227.455049,92,5.77312
-95.743942,72,5.828217
-108.717378,97,5.906924
-335.744001,102,5.980316
-227.266023,115,6.051021
-198.452068,129,6.142534
-245.707134,80,6.188045
-201.95425,119,6.259313
-96.219085,85,7.119008
-250.000166,87,7.173742
-287.503387,120,7.246007
-86.506402,76,7.282517
-584.565038,107,7.37333
-125.855043,82,7.415771
-406.681517,100,7.49337
-377.53535,83,7.538371
-343.543601,98,7.588406
-379.924071,87,7.644999
-139.269601,96,7.716636
-127.187314,129,7.807148
-157.732942,119,7.902817
-141.558846,90,7.971824
-442.424336,88,8.015454
-86.440139,130,8.118015
-147.66677,92,8.167698
-93.898988,63,8.198046
-170.937099,82,8.259287
-103.559831,70,8.299795
-43.525209,110,8.372315
-181.573703,102,8.440015
-148.754856,124,8.529639
-214.822297,114,8.622154
-88.966193,73,8.657473
-254.904393,108,8.705088
-144.507447,62,8.734089
-99.144903,103,8.808601
-269.548115,88,8.862634
-475.140757,116,8.947663
-265.614243,111,9.002257
-113.320864,86,9.061315
-211.944333,59,9.109825
-209.656996,82,9.155825
-302.003645,100,9.238273
-164.852981,85,9.284384
-119.273996,112,9.379496
-91.311348,61,9.407497
-198.777313,88,9.479564
-74.678203,60,9.520565
-112.257818,93,9.565569
-230.247827,129,9.659251
-357.976152,91,9.734818
-118.565064,68,9.778104
-108.009793,83,9.827101
-185.839765,97,9.907274
-186.059275,105,9.969333
-217.071523,79,10.033961
-127.165052,98,10.090526
-160.907118,111,10.174586
-180.600359,91,10.238357
-144.060124,119,10.314917
-303.955015,89,10.355037
-139.847151,108,10.432696
-135.569415,64,10.463831
-292.176535,103,10.531505
-208.851021,77,10.5898
-140.339787,96,10.660587
-130.526979,68,10.698097
-192.38568,74,10.758226
-113.104609,92,10.811804
-142.477704,88,10.881002
20.352834,101,10.940005
-154.893839,106,11.027517
-162.344348,62,11.060131
-36.551287,72,11.105176
-210.694993,70,11.164534
-115.072612,109,11.22423
-307.246795,96,11.299952
-448.850995,126,11.385639
-98.17308,118,11.454641
4.371616,95,11.535158
-380.840849,100,11.604049
-73.299656,76,11.63805
-106.088589,71,11.68428
-105.259123,143,11.794297
-80.999784,86,11.860683
-197.668727,109,11.911248
-156.941678,99,11.993204
-197.663812,78,12.037205
-133.763139,118,12.129982
-143.137836,73,12.17824
-105.360242,79,12.232747
-106.211468,59,12.27089
-319.231833,121,12.357907
-128.263476,91,12.421866
-97.335706,82,12.483428
-89.448031,75,12.525429
-243.955319,108,12.577505
-126.603548,86,12.618012
-69.97416,80,12.670017
-109.48893,75,12.733663
-380.338273,92,12.783341
-272.650441,112,12.858193
-143.804708,97,12.937934
-215.285627,90,12.982679
-72.363633,74,13.03968
-103.65406,62,13.088291
-144.8729,132,13.191014
-170.91659,72,13.229015
-60.566831,62,13.27302
-165.80538,94,13.345565
-158.767372,81,13.407073
-195.299464,81,13.462253
-304.127801,110,13.517948
-89.73533,84,13.580641
-390.418408,98,13.631149
-80.154169,62,13.680919
-284.216502,99,13.727686
-118.056715,87,14.595189
-285.561612,69,14.653322
-156.907319,108,14.707055
-89.773315,61,14.736056
-103.151997,80,14.793909
-286.256152,113,14.876683
-186.334689,115,14.94724
-100.77988,76,14.996754
-142.033396,105,15.043759
-94.105376,104,15.115266
-172.375913,102,15.177313
-247.082205,57,15.225825
-119.98558,107,15.277828
-95.493916,95,15.317386
-185.240235,86,15.374698
-115.871507,98,15.455526
-164.140374,86,15.495036
-145.82402,98,15.561159
-120.226705,107,15.64467
-101.599805,83,15.699184
-104.317729,67,15.755254
-195.411606,70,15.791884
14.923083,76,15.860391
-93.318736,97,15.916086
-45.542347,108,15.997207
-154.359766,97,16.064338
-95.284176,107,16.142056
-67.05535,139,16.224755
-101.682417,77,16.269922
-123.31474,83,16.312213
-132.957364,97,16.371389
-87.887999,75,16.4339
-375.753977,104,16.501411
-109.372678,71,16.552483
-217.367716,101,16.633493
-66.440746,65,16.663551
-123.840316,104,16.73214
-87.053563,66,16.787651
-111.438675,99,16.869289
-89.057646,67,16.911912
-317.531478,102,16.976978
-146.062526,85,17.046606
-120.609779,61,17.092247
-91.393596,90,17.138249
-158.113013,97,17.206761
-259.655504,72,17.262938
-235.832703,102,17.347503
-401.294443,94,17.40007
-155.174527,95,17.47739
-107.86572,96,17.551335
-96.432544,80,17.609444
-278.769175,83,17.652568
-311.862531,107,17.709907
-115.647835,99,17.793419
-232.472476,83,17.836512
-112.220389,136,17.938071
-369.92655,118,18.029967
-167.13063,95,18.079028
-338.414101,106,18.15954
-107.460296,91,18.212103
-141.836384,116,18.266105
-144.406755,97,18.32068
-129.600497,64,18.363681
-163.622289,132,18.454424
-95.410739,99,18.526257
-243.613467,87,18.595769
-86.032086,71,18.654056
-132.145214,62,18.697777
-400.230817,120,18.779895
-97.010357,71,18.831549
-85.098589,67,18.887056
-166.73383,74,18.928751
-109.151237,69,18.977001
-375.109907,108,19.056563
-90.795455,91,19.121308
-92.419965,92,19.175429
-110.081339,77,19.221113
-71.494158,162,19.332741
-284.50683,123,19.407476
-175.852269,75,19.471762
-93.461031,79,19.511758
-179.839678,88,19.568048
-169.927539,124,19.65156
-192.797833,102,19.727546
-264.340939,102,19.787253
-94.625361,72,19.833258
-145.894017,83,19.887327
-193.194827,123,19.985692
-98.808642,82,20.034416
-125.373298,73,20.06847
-68.095367,102,20.135158
-220.748479,99,20.215786
-93.868934,69,20.256787
-479.780409,120,20.349528
-87.056613,67,20.389123
-196.996805,109,20.474716
-146.169466,124,20.539322
-321.93598,109,20.614886
-24.390803,93,20.675891
-214.564356,97,20.746121
-72.381489,82,20.801631
-84.701827,77,20.857442
-73.948203,97,20.924139
-175.921099,96,20.989263
-135.557197,71,21.047398
-69.084519,129,21.116909
-214.735237,102,21.181915
-399.320392,100,21.263613
-126.174848,90,22.13361
-346.786354,157,22.229418
-135.229731,93,22.290411
-254.63116,96,22.353453
-158.816726,93,22.409475
-98.04861,75,22.469597
-192.499187,123,22.535207
-23.135406,64,22.589724
-92.767327,106,22.658471
-414.213227,133,22.733309
-97.271469,97,22.804819
-99.834189,61,22.849213
-140.962651,135,22.946773
-97.568726,110,23.031284
-101.087571,117,23.113112
-138.793667,97,23.188777
-54.034913,117,23.253352
-175.042721,89,23.327087
-401.31393,89,23.377087
-70.920399,109,23.450178
-27.669044,136,23.544747
-173.564819,118,23.61031
-149.794501,86,23.678973
-101.741204,74,23.71748
-184.61273,66,23.771483
-129.334816,83,23.826134
-115.31251,57,23.858135
-108.339213,101,23.913646
-297.36583,105,24.004281
-441.394876,96,24.055282
-131.196463,98,24.110848
-112.688981,84,24.147849
-134.208298,126,24.211414
-142.495682,84,24.247411
-141.237169,78,24.282593
-94.448059,82,24.339302
-67.730837,98,24.411135
-244.715526,95,24.466129
-134.837615,88,24.508774
-102.235598,92,24.585201
-402.909136,86,24.62972
-137.560622,97,24.703529
-134.492628,99,24.777163
-154.382383,93,24.846453
-131.998056,76,24.896965
-134.6829,119,24.975154
-138.629208,150,25.088932
-91.543701,74,25.12345
-103.44743,87,25.198009
-195.573871,125,25.280149
-307.085562,109,25.34372
-304.391869,88,25.416228
-136.366025,118,25.491233
-64.732797,140,25.591045
-357.570261,128,25.659874
-148.017685,109,25.736441
-331.067716,112,25.828015
-156.444449,98,25.888743
-143.863067,126,25.983389
-84.487258,79,26.023013
-86.36593,118,26.118683
-121.063243,71,26.151496
-238.743623,100,26.222256
-92.524406,77,26.262379
-101.170203,74,26.299892
-115.253363,142,26.407501
-133.979846,133,26.489935
-77.646282,79,26.55557
-121.582102,101,26.622257
-268.769993,89,26.660384
-388.941198,101,26.741945
-99.680974,96,26.80572
-99.484264,64,26.859724
-83.647393,91,26.935233
-135.598301,126,27.017849
-379.483443,106,27.095855
-85.880745,101,27.153449
-107.98323,71,27.19453
-83.41781,68,27.251039
-249.858934,107,27.319938
-136.229275,112,27.377259
-145.692469,88,27.449954
-245.247576,80,27.499464
-191.981623,75,27.535362
-120.181528,116,27.600929
-123.544075,66,27.632978
-260.062401,111,27.724492
-123.203807,115,27.781927
-136.417072,130,27.871218
-61.588122,74,27.921237
-330.234111,99,27.971286
-126.572105,116,28.027847
-285.060297,122,28.090921
-211.263727,110,28.173691
-123.658017,83,28.233404
-90.147673,75,28.295718
-70.529906,60,28.325929
-145.234866,106,28.413464
-104.612088,66,28.448946
-144.865429,73,28.505455
-300.273396,88,28.569013
-121.597225,67,28.616647
-146.08509,108,29.183381
-135.078803,99,29.257253
-90.100977,76,29.319936
-365.29163,128,29.420282
-43.801622,93,29.469284
-202.641191,88,29.542107
-287.103944,69,29.582152
-114.487622,110,29.664526
-144.01146,96,29.730037
-91.164197,110,29.816607
-124.254919,81,29.859608
-352.570759,88,29.932251
-99.889376,80,29.979252
-130.045989,67,30.011807
-90.835771,71,30.068145
-89.226541,72,30.121654
-126.335513,112,30.198793
-79.466779,82,30.255029
-64.283163,108,30.333544
-137.773587,64,30.367545
-241.486509,108,30.424278
-110.345283,78,30.495283
-158.886858,131,30.595952
-272.943051,101,30.656459
-23.306299,65,30.711107
-101.516696,132,30.78198
-133.482581,127,30.878606
-114.571087,137,30.952128
-132.468067,101,31.030147
-142.912206,105,31.088151
-61.492439,62,31.117771
-146.670396,128,31.187825
-122.370024,119,31.28472
-109.443628,72,31.320228
-88.404588,107,31.409211
-258.763111,72,31.444212
-87.664552,94,31.522488
-201.674542,124,31.592492
-88.484191,116,31.661115
-127.044361,125,31.750128
-134.26791,99,31.801138
-151.65041,93,31.863193
-320.86298,100,31.93583
-230.529932,78,31.998835
-147.432995,98,32.063885
-129.634045,114,32.145808
-111.155893,85,32.188005
-64.914291,64,32.241635
-128.16514,130,32.318461
-112.701308,97,32.376386
-54.798971,138,32.473066
-200.342163,104,32.543761
-125.872428,103,32.624272
-72.408907,115,32.716092
-201.766485,139,32.789402
-113.94318,58,32.834909
-165.590012,115,32.911509
-69.724717,68,32.958551
-102.835387,66,33.00917
-123.295045,73,33.065335
-149.917948,135,33.155339
-219.704405,109,33.241003
-5.525312,92,33.304525
-246.830486,103,33.381532
-163.46623,111,33.451184
-366.206929,123,33.549693
-193.939415,103,33.600021
-117.405612,74,33.634528
-159.334108,81,33.699785
-139.387928,68,33.746292
-129.32254,119,33.835073
-155.225378,136,33.899098
-122.503502,96,33.961606
-298.100735,99,34.007117
-140.536963,115,34.101458
-130.254616,95,34.149966
-142.625773,92,34.212477
-260.5023,104,34.287479
-98.808502,82,34.345122
-129.62019,66,34.373123
-96.784503,81,34.428635
-230.01826,132,34.522369
-166.634889,146,34.601374
-119.646366,108,34.684024
-108.100542,124,34.759695
-75.291752,91,34.837407
-179.348914,118,34.914182
-187.941148,106,34.987273
-26.157197,75,35.032837
-105.954712,103,35.082838
-173.088176,66,35.130497
-50.53445,73,35.192499
-147.842832,103,35.256213
-104.329552,74,35.316776
-202.085793,138,35.414287
-111.385307,62,35.460288
-101.458066,73,35.523853
-259.352148,105,35.603
-135.688137,100,35.667747
-108.45517,64,35.712258
-161.392054,113,35.794337
-59.62822,74,35.841978
-126.02171,100,36.193628
-104.527295,109,36.279768
-178.919673,90,36.335894
-204.398868,99,36.412997
-168.663114,127,36.512517
-63.41557,139,36.619714
-122.423765,119,36.701215
-107.749166,68,36.742723
-115.815969,133,36.810281
-150.377939,91,36.869838
-433.392608,104,36.955401
-58.931211,66,36.992558
-151.764095,88,37.042411
-83.752708,59,37.092583
-142.754331,121,37.163464
-83.288642,134,37.225976
-128.48066,126,37.328502
-218.516673,82,37.367488
-263.805251,103,37.441638
-147.787994,83,37.516337
-123.684372,112,37.599416
-91.867212,62,37.636062
-227.530957,105,37.71203
-112.427832,71,37.76609
-99.420518,68,37.823605
-131.937421,85,37.879606
-96.292203,118,37.960179
-89.512775,83,38.020236
-102.427444,81,38.080593
-297.22053,80,38.122106
-228.675646,101,38.177892
-2.84043,67,38.228402
-117.741293,116,38.30753
-84.763768,68,38.35804
-66.250251,124,38.45021
-105.520459,83,38.507676
-70.066379,67,38.55273
-145.254985,82,38.622299
-29.915025,134,38.712873
-235.874047,106,38.773874
-108.395674,94,38.855387
-117.577621,78,38.915954
-113.162447,136,39.013633
-85.10799,109,39.071635
-65.13972,77,39.120094
-106.193481,96,39.19815
