#{"t_start": 1782805702.045084, "env_id": "LunarLander-v3"}
r,l,t
-89.425065,108,0.013364
-127.02404,86,0.072446
-83.24636,91,0.122413
-363.18027,109,0.20569
-422.949098,89,0.270615
-395.890377,82,0.305312
-345.093387,111,0.371962
-115.072649,84,0.430864
-409.471665,82,0.455425
-456.796291,98,0.538797
-104.266749,84,0.588694
-311.297325,87,0.655543
-352.611835,109,0.705273
-126.887453,86,0.755436
-330.244164,105,0.838593
-205.82693,122,0.905601
-265.55865,90,0.972081
-442.804501,102,1.055599
-267.185422,94,1.108872
-298.720729,95,1.172197
-206.48452,91,1.255741
-98.108162,80,1.323037
-242.024312,90,1.355669
-121.238881,92,1.437952
-288.121956,75,1.472094
-273.655283,77,1.524765
-128.10095,132,1.620843
-367.514569,90,1.671671
-199.872811,79,1.72588
-216.347377,95,1.772229
-214.179108,108,1.829988
-364.949077,89,1.889011
-211.588372,61,1.941765
-189.365106,56,1.97261
-293.056689,112,2.0389
-100.025949,59,2.088897
-192.881553,89,2.158274
-198.270442,97,2.231906
-175.950254,109,2.305443
-91.602039,63,2.349952
-380.151908,101,2.429139
-38.641768,122,2.505579
-277.490649,84,2.555642
-101.786026,63,2.605532
-398.298725,82,2.655499
-137.608253,75,2.70554
-510.418601,94,2.772131
-237.688807,89,2.838885
-174.559202,91,2.889189
-116.7802,109,2.953933
-179.867692,64,3.0072
-94.495835,73,3.055646
-104.87216,107,3.135147
-209.319434,78,3.172501
-554.219721,121,3.255442
-242.358015,68,3.323911
-580.553594,90,3.375092
-75.663556,91,3.437066
23.759509,84,3.50551
-143.115773,65,3.542066
-608.0249,120,3.635075
-450.125329,74,3.672154
-279.462403,94,3.739026
-548.981992,97,3.80556
-84.743403,77,3.872167
-299.065336,86,3.930032
-552.475297,80,3.989045
-99.31142,66,4.021142
-511.298168,93,4.093189
-48.49491,108,4.153909
-302.85521,116,4.205612
-244.952635,101,4.255581
-483.831381,88,4.294266
-127.786675,56,4.320934
-744.18344,88,4.371078
-126.789334,96,4.424157
-142.001241,70,4.472514
-295.482679,83,4.53916
-170.553498,140,4.641155
-466.758609,69,4.688998
-215.285276,100,4.755998
-83.091145,79,4.805657
-381.409114,122,4.872637
-549.957555,116,4.963898
-208.29239,63,4.98909
-325.217199,101,5.072662
-189.433791,115,5.140621
-238.240548,82,5.172253
-333.30173,88,5.2389
-141.69546,86,5.289169
-366.189721,81,5.322479
-75.326281,70,5.358322
-222.284633,74,5.398308
-28.584458,134,5.458319
-156.604508,71,5.489078
-170.699825,115,5.539108
-94.343108,75,5.60572
-436.278742,116,5.688682
-350.282308,104,5.755831
-181.877692,67,5.805805
-284.763769,96,5.872299
-233.72232,120,5.955644
-178.444331,79,6.005858
-119.362202,79,6.072718
-329.448981,87,6.139305
-298.722571,85,6.189359
-128.113547,78,6.259755
-93.084784,68,6.306054
-492.794372,110,6.355722
-49.58006,66,6.426383
-89.001129,63,6.847715
-262.746166,86,6.887821
-290.792244,92,6.951344
-130.450832,67,6.989538
-270.550612,81,7.032607
-296.139539,80,7.095141
-251.361146,113,7.172851
-397.282007,91,7.239277
-262.002284,98,7.328543
-285.551615,102,7.405803
-204.761318,81,7.457178
-117.244767,109,7.543493
-321.367587,83,7.592323
-234.713355,79,7.657467
-204.170608,108,7.748047
-250.522004,75,7.78922
-403.442415,92,7.839128
-351.512378,93,7.906219
-256.920455,100,7.955927
-154.907092,54,7.980876
-34.401914,119,8.061445
-85.609049,59,8.104444
-487.173587,89,8.163437
-263.811003,74,8.234256
-70.07595,65,8.272468
-205.962044,99,8.3305
-496.080118,77,8.3651
