#{"t_start": 1782377999.17049, "env_id": "LunarLander-v3"}
r,l,t
-215.874796,74,0.0
-198.367262,111,0.033528
-132.846782,105,0.083501
-108.2781,61,0.117236
-142.005097,107,0.182112
-234.334105,131,0.259911
-141.63026,105,0.300224
-342.073024,117,0.383547
-263.117858,82,0.417048
-150.291172,87,0.481521
-130.725232,73,0.51527
-62.294763,64,0.533423
-191.482277,68,0.570324
-103.024261,77,0.620373
-353.237587,106,0.683516
-90.18806,73,0.733722
-167.226495,92,0.786798
-101.246757,86,0.816925
-302.753616,111,0.894027
-104.52143,75,0.933522
-124.346066,134,0.987953
-197.624721,96,1.050069
-220.950891,114,1.104263
-367.323687,91,1.166661
-263.632876,124,1.233447
-173.440141,117,1.302629
-100.804614,105,1.349956
-111.303467,110,1.40356
-128.658941,73,1.450099
-293.489588,116,1.520326
-86.763972,86,1.5525
-82.26555,59,1.5999
-305.466685,126,1.683731
-99.329979,65,1.716291
-276.940083,97,1.750187
-259.884962,101,1.817277
-374.488499,110,1.866902
-147.432214,88,1.916786
-108.420548,71,1.962581
-301.827019,103,2.016702
-268.627542,88,2.066938
-116.476856,102,2.117208
-401.751404,119,2.177564
-99.73805,70,2.200242
-322.433727,96,2.250108
-218.990527,72,2.300148
-98.573027,74,2.333787
-141.265167,128,2.400146
-382.855465,85,2.465261
-219.234325,140,2.550101
-192.795508,98,2.600088
-377.134474,94,2.66685
-145.146935,129,2.733677
-241.045979,109,2.803687
-165.180577,88,2.867069
-214.294594,106,2.90431
-111.116013,81,2.950172
-344.231097,139,3.033576
-81.483809,100,3.081852
-268.44341,103,3.121092
-104.6779,73,3.167137
-323.338349,109,3.237726
-78.921058,82,3.267095
-254.148665,100,3.337641
-193.553492,126,3.400078
-101.413971,85,3.433739
-93.60305,93,3.46702
-127.795106,108,3.517099
-344.546012,101,3.583933
-111.106055,86,3.633755
-120.93856,67,3.670709
-135.089288,87,3.717011
-193.539625,84,3.750213
-155.149255,80,3.793951
-121.867267,116,3.850607
-281.079501,75,3.900407
-94.680854,67,3.933505
-130.910153,94,3.987749
-18.044072,111,4.065508
-102.148076,82,4.10582
1.138556,107,4.150091
-339.573229,113,4.217293
-84.790988,122,4.304139
-223.871477,115,4.364697
-319.9419,109,4.433522
-56.760566,72,4.466835
-159.685763,63,4.513985
-148.599187,91,4.567161
-98.120581,98,4.621002
-54.759864,123,4.706839
-131.214093,101,4.766658
-158.152457,107,4.820967
-163.481105,129,4.90496
-282.969319,85,4.964595
-77.016058,61,5.000155
-89.772745,79,5.0374
-181.761563,120,5.133406
-232.926128,68,5.164662
-135.752989,108,5.210411
-134.040125,80,5.253669
-152.155051,101,5.316741
-392.448734,88,5.375025
-144.294475,72,5.416854
-155.096891,91,5.470406
-183.074281,108,6.204898
-216.107748,74,6.264941
-337.228875,96,6.30028
-117.573676,72,6.350629
-291.254418,108,6.420513
-156.129537,120,6.499485
-383.067413,95,6.550455
-214.147029,74,6.599799
-91.481048,101,6.650586
-78.745693,66,6.688351
-99.332723,65,6.734058
-43.284117,89,6.771515
-109.492107,95,6.816384
-129.010635,127,6.867167
-121.553278,117,6.917205
-239.58839,96,6.967043
-143.252786,105,7.038161
-62.291176,66,7.083809
-174.743612,114,7.149158
-157.560768,117,7.216968
-272.721744,100,7.283205
-350.073904,95,7.348907
-122.681864,135,7.401209
-84.818159,76,7.463251
-230.76672,80,7.517291
-188.202576,81,7.586379
-137.570018,65,7.611432
-491.885593,119,7.684052
-85.96096,91,7.721665
-117.927888,88,7.767345
-180.719681,67,7.817413
-144.767357,89,7.866357
-281.468714,92,7.903979
-113.371576,106,7.966936
-94.002784,95,8.016785
-293.155276,94,8.083395
-136.645975,90,8.145904
-378.685335,86,8.201969
-215.761747,63,8.236039
-217.415067,70,8.266388
-77.008382,66,8.283546
-108.442142,99,8.333606
1.013839,143,8.417195
-129.8295,72,8.466959
-75.669595,87,8.502703
-150.085951,85,8.567484
-142.222914,59,8.602881
-155.659786,86,8.653827
-111.858984,115,8.734143
-115.214711,78,8.767219
-101.435924,102,8.834229
-197.702524,123,8.933905
-111.024371,143,8.995614
-221.626659,82,9.017034
-243.950125,93,9.100654
14.935306,84,9.160962
-121.928776,63,9.183538
-147.445385,98,9.227187
-119.644732,79,9.287189
-128.561158,116,9.33397
-108.934014,67,9.387656
-335.985088,120,9.450446
-36.820048,77,9.51652
-98.874083,80,9.567121
-81.665198,71,9.604774
-105.083154,68,9.650378
-95.878879,105,9.704888
-305.133191,89,9.749064
-77.555981,98,9.815459
-299.945406,96,9.867112
-335.065308,102,9.933557
-160.256143,125,10.000729
-185.83927,130,10.050326
-26.627816,94,10.083893
-149.205234,87,10.134252
-109.022575,93,10.182482
-198.055051,68,10.217103
-157.046864,139,10.305604
-180.071745,67,10.354329
-110.07426,136,10.417071
-113.075485,61,10.453852
-196.868924,81,10.483612
-32.136778,68,10.533932
-314.328791,143,10.61727
-106.369587,109,10.683515
-86.610362,71,10.733085
-315.650436,109,10.805784
-249.348272,88,10.833808
-239.018072,87,10.905842
-113.394547,133,10.987747
-101.49182,93,11.050889
-214.833734,111,11.117109
-265.037564,117,11.187801
-285.867629,91,11.233947
-76.054876,131,11.317299
-77.762097,84,11.384154
-335.438995,152,11.450353
-121.902613,109,11.545761
-60.705963,105,11.583733
-64.180884,85,11.633546
-166.561316,82,11.683974
-55.742955,71,11.733518
-143.146667,97,11.783514
-356.527929,97,11.850461
-236.39922,99,11.907766
-104.137449,98,11.966895
-1.594799,108,12.784139
-137.159088,105,12.817398
-89.295064,94,12.883812
-114.155077,82,12.962562
-153.017096,80,13.008293
-121.815692,100,13.066954
-128.152377,111,13.133662
-128.202487,97,13.183692
-89.385892,66,13.220874
-157.326612,98,13.298964
-139.668775,112,13.350655
-30.077008,78,13.400767
-226.330553,134,13.467429
-88.486744,60,13.508604
-287.894073,85,13.550636
-191.195782,105,13.628581
-261.253433,95,13.683695
-110.43944,84,13.717458
-105.547339,93,13.784271
-106.247936,127,13.851873
-122.415785,72,13.898594
-132.158781,89,13.950736
-246.009609,96,14.032088
-41.063368,75,14.06987
-120.558256,84,14.116949
-144.533652,81,14.167013
-152.458543,160,14.266727
-141.184502,97,14.317471
-113.837349,80,14.367406
-136.517958,75,14.417572
-73.523861,70,14.450782
-97.100098,89,14.493886
-144.244339,108,14.533594
-78.039496,104,14.616507
-88.040446,98,14.662825
-274.914578,151,14.750511
-225.637063,108,14.818631
-210.229465,97,14.892317
-117.304274,107,14.967017
-121.066588,86,15.017697
-189.049223,96,15.084002
-96.859547,100,15.137764
-129.618998,100,15.208962
-122.7151,71,15.260754
-84.882701,85,15.300677
-104.576001,88,15.337784
-123.662636,76,15.36702
-93.121628,169,15.467192
-65.84492,60,15.511053
-358.838096,123,15.566541
-131.270558,104,15.656214
-240.381175,68,15.683957
-81.007296,71,15.711215
-114.790127,91,15.768693
-426.166521,100,15.833766
-209.355437,89,15.886073
-134.041574,80,15.946581
-107.933806,99,16.008782
-59.741699,115,16.085269
-78.783412,70,16.117347
-197.490801,116,16.200397
-101.500322,118,16.25037
-30.537847,72,16.283898
-93.206816,87,16.332084
-101.569184,70,16.367323
-209.566483,122,16.450426
-122.375407,89,16.500462
-253.241572,77,16.550471
-103.350009,104,16.616703
-131.47694,104,16.667449
-125.554808,116,16.755455
-73.224513,79,16.784207
-93.682944,95,16.850684
-102.899048,134,16.93984
-338.540491,143,17.017188
-33.681387,84,17.069483
-86.559521,119,17.151012
-0.720412,78,17.183828
-132.891189,90,17.254444
-234.553336,114,17.333805
-339.401065,117,17.400551
-81.027796,88,17.446446
-120.340609,108,17.517232
-117.713224,88,17.571615
-165.061038,105,17.634024
-99.624058,110,17.712656
-306.823229,97,17.750522
-112.693285,111,17.833873
-172.63812,98,17.883983
-122.257141,94,17.950522
-105.470741,132,18.033901
-124.753929,91,18.100644
-105.924001,99,18.150612
-263.391666,118,18.234187
-85.682555,88,18.283775
-3.053727,97,18.350542
-192.486324,127,18.432757
-113.46831,132,18.517098
-222.861146,107,18.583769
-159.363197,100,18.634036
-89.971487,98,18.700604
-190.983842,120,19.519683
-221.623546,89,19.5843
-157.411755,87,19.619908
-134.553912,90,19.651021
-137.511142,71,19.684126
-93.024255,109,19.746522
-49.36833,102,19.820243
-174.363478,98,19.893259
-188.485914,156,19.950616
-106.259814,68,20.000348
-131.6911,139,20.083919
-60.847607,151,20.154105
-198.908027,120,20.200466
-68.930171,91,20.234004
-80.246977,64,20.267015
-229.10239,136,20.350916
-77.180846,129,20.433869
-114.595038,121,20.515635
-80.032139,95,20.588253
-3.323556,121,20.666788
-166.580165,134,20.750862
-87.508998,95,20.834038
-97.571909,70,20.876525
-109.153565,76,20.933969
-80.600368,135,21.015848
-92.435096,77,21.06724
-120.388694,94,21.100537
-78.174531,127,21.183856
-37.439446,82,21.237373
-114.206606,62,21.27235
-88.592526,123,21.364922
-89.61532,114,21.437906
-91.240682,73,21.484308
-150.752071,109,21.553837
-191.813016,131,21.617366
-157.676192,114,21.70071
-76.267993,104,21.751047
-131.977096,127,21.810607
-112.00347,98,21.888638
-121.752452,95,21.946941
-54.784474,108,22.020449
-87.08856,78,22.059072
-215.529296,87,22.100896
-102.326551,123,22.182439
-140.557066,86,22.234195
-114.59549,122,22.304134
-211.975297,96,22.367685
-119.943133,80,22.41801
-252.978647,129,22.504207
-36.136774,1000,23.117081
-143.116012,105,23.184148
-102.33486,118,23.267373
-87.129836,105,23.318887
-133.270522,98,23.370709
-99.950764,94,23.450585
-113.23349,100,23.51925
-156.339057,110,23.594291
-13.73923,89,23.658826
-211.484504,114,23.701068
-102.92299,97,23.75116
-129.576387,90,23.819495
-86.491928,106,23.86732
-74.591101,68,23.919586
-83.893391,64,23.974276
-158.898178,107,24.039008
-93.036919,65,24.083879
-153.63216,105,24.166849
-77.990956,140,24.23432
-24.029992,136,24.323212
-98.389982,79,24.36713
-95.205986,70,24.429787
-83.403777,142,24.510831
-96.715754,90,24.5676
-55.777459,62,24.600489
-71.447591,98,24.660596
-146.721042,88,24.72662
-55.494242,82,24.767314
-43.317548,72,24.800553
-110.908732,86,24.849012
-111.957399,92,24.90095
-330.329932,143,25.000567
-55.821512,79,25.04952
-112.571944,123,25.121495
-114.929147,116,25.183894
-64.567799,76,25.238385
-93.46898,65,25.266096
-91.852323,143,25.34023
-79.298119,114,25.417453
-89.01866,85,25.450841
-102.298449,87,25.523617
-56.836958,149,26.18372
-95.139972,89,26.234303
-64.160705,115,26.284233
-64.75143,73,26.334475
-82.248342,87,26.373436
-119.449215,132,26.467352
-53.817968,135,26.550972
-167.029629,104,26.600584
-95.069121,73,26.667305
-41.452874,136,26.750295
-151.785804,84,26.809007
-146.262881,122,26.883903
-115.297895,99,26.954868
-206.349731,84,27.00062
-96.312142,152,27.064099
-55.379395,109,27.134132
-61.200676,79,27.184021
-104.409532,109,27.267365
2.371249,93,27.317879
-78.04948,81,27.351022
-123.126827,108,27.400749
-51.149335,136,27.50031
-90.126128,89,27.534009
-142.767499,80,27.580037
-74.002585,111,27.633897
-116.404462,74,27.683974
-54.154688,129,27.750694
-34.71168,71,27.800587
-76.450749,66,27.850625
-49.053696,102,27.900745
-215.390121,127,27.950675
-80.602613,122,28.000639
-60.468283,141,28.067585
-120.314108,130,28.169753
-228.074441,123,28.2539
-112.892539,93,28.324595
-127.083444,140,28.400681
