#{"t_start": 1782376438.9680762, "env_id": "LunarLander-v3"}
r,l,t
-365.385724,123,0.029659
-139.767574,91,0.08832
-213.985886,67,0.125574
-152.392698,97,0.188345
-101.804251,95,0.239751
-75.651581,63,0.278212
-149.817769,65,0.310456
-163.406421,106,0.385927
-156.196899,130,0.473912
-370.246323,111,0.538808
-329.272183,96,0.605133
-97.102091,76,0.638962
-91.061712,111,0.70512
-122.392771,96,0.755131
-386.946056,111,0.820914
-217.599543,112,0.871864
-83.83242,89,0.916788
-56.473503,80,0.948969
-192.045263,102,1.021446
-202.088268,75,1.054706
-106.090732,59,1.093891
-268.304372,77,1.129897
-197.55385,78,1.173177
-198.067562,143,1.222874
-418.198958,119,1.298917
-103.288857,85,1.339262
-198.646259,85,1.405198
-286.483881,100,1.454589
27.676359,80,1.507548
-85.410036,70,1.554773
-216.281908,75,1.588386
-224.579326,102,1.636851
-60.249467,89,1.687955
-368.856697,135,1.787004
-208.436542,96,1.840611
-132.218308,102,1.871634
-155.638401,120,1.954831
-229.732371,112,2.012879
-335.654981,79,2.05454
-167.880339,83,2.120789
-307.023611,145,2.204572
-327.185827,79,2.258103
-342.364616,87,2.304826
-222.071032,68,2.357226
-112.850991,66,2.404632
-139.540732,76,2.444012
-247.936836,89,2.504938
-119.59945,59,2.551508
-252.26838,68,2.587818
-112.180395,70,2.621136
-39.613771,72,2.673779
-129.135929,97,2.721115
-139.413413,84,2.755162
-62.053403,93,2.789577
-93.294858,85,2.821165
-477.639365,112,2.855011
-124.889165,105,2.892258
-30.891427,85,2.922789
-115.443729,72,2.965834
-107.841863,76,3.021849
-68.06182,80,3.064629
-272.376983,82,3.090441
-220.064756,108,3.137506
-151.939682,93,3.188537
-253.182678,72,3.23824
-104.212851,75,3.271138
-171.39057,103,3.35625
-354.78037,101,3.420789
-96.049871,93,3.478136
-132.706604,82,3.521127
-150.801685,82,3.587766
-239.61244,86,3.621124
-404.744457,125,3.683387
-232.616151,101,3.754435
-126.443085,117,3.822764
-499.241179,94,3.879497
-172.543111,78,3.930161
-138.695228,60,3.973302
-136.971938,97,4.02312
-109.812416,91,4.08302
-119.483467,106,4.158451
-199.611696,99,4.187889
-560.967694,120,4.269433
-83.788159,66,4.318502
-165.177122,93,4.35477
-126.382687,86,4.421314
-135.234801,118,4.471157
-158.844193,65,4.504471
-97.531883,79,4.537888
18.721197,89,4.571134
-96.722672,88,4.606234
-383.082865,83,4.638556
-413.324416,109,4.68084
-101.132861,81,4.712838
-429.628809,128,4.77117
-241.609251,124,4.854174
-273.084066,110,4.920899
-126.809324,79,4.980117
-200.228895,83,5.021644
-135.358025,73,5.075093
-226.930876,114,5.138704
-152.089537,79,5.187724
-163.470458,79,5.224906
-165.00702,144,5.300022
-216.23186,89,5.346822
-152.241735,91,5.404284
-121.566826,116,5.455127
-167.84495,131,6.295915
-147.483156,78,6.342883
-189.385537,120,6.427495
-328.965049,99,6.47117
-210.211622,108,6.509648
-352.874353,126,6.604188
-363.913928,102,6.648366
-125.123035,99,6.718783
-173.21806,117,6.772371
-157.248171,85,6.831728
-123.379736,152,6.923396
-105.679689,74,6.966877
-198.499177,116,7.034666
-136.555036,80,7.091686
-84.356146,78,7.12342
-191.138013,120,7.202048
-199.084475,75,7.254369
-336.588293,120,7.323416
-225.021053,98,7.396127
-354.644733,92,7.433124
-305.004073,102,7.502334
-94.781007,137,7.589336
-87.601357,144,7.667336
-272.83073,91,7.718614
-108.278358,84,7.782974
-165.427605,86,7.842994
-236.56298,99,7.913887
-198.517461,85,7.974282
-302.067781,94,8.032881
-119.422236,78,8.088537
-128.565993,80,8.12337
-351.883358,122,8.171628
-276.220164,125,8.255489
-244.605704,126,8.326328
-178.705345,111,8.373119
-346.260918,105,8.437954
-89.464615,91,8.488866
-76.256663,105,8.555204
-79.257464,119,8.628056
-133.110976,91,8.688344
-125.037216,90,8.721298
-124.204248,80,8.795233
-296.734187,100,8.850711
-177.166363,98,8.916251
-109.988233,81,8.961992
-193.690156,77,9.006481
-88.76431,66,9.051663
-121.707714,96,9.113401
-168.262969,98,9.182922
-140.89862,87,9.244944
-140.880948,86,9.282303
-373.066626,100,9.33571
-73.94431,65,9.370912
-239.542529,125,9.437704
-80.3821,79,9.491153
-236.318766,126,9.554868
-67.949089,107,9.623677
-116.801958,103,9.69579
-106.333377,93,9.755177
-237.72198,93,9.820965
-96.293633,111,9.902539
-183.066595,84,9.941543
-41.188298,71,9.998382
-126.327082,87,10.049924
-105.718148,73,10.070855
-160.490616,90,10.139865
-207.119711,99,10.187532
-303.544654,124,10.239764
-128.016843,92,10.320552
-123.992247,97,10.355823
-179.497275,122,10.426603
-176.515332,70,10.475755
-197.83439,101,10.528775
-86.269103,65,10.576748
-226.016669,105,10.645792
-89.348306,64,10.694102
-60.768963,95,10.745124
-187.991731,89,10.802745
-102.440279,103,10.862593
-121.734345,100,10.919571
-306.474055,162,11.00421
-274.911303,105,11.088535
-81.555037,74,11.125393
-307.946268,82,11.157413
-466.082979,123,11.205966
-135.498207,83,11.263318
-198.310848,140,11.348693
-117.037093,90,11.400054
-208.437751,135,11.498627
-176.362277,105,11.53769
-384.483564,100,11.608561
-203.496555,79,11.661876
-123.540851,86,11.697135
-180.905901,117,11.758011
-343.112661,102,11.823509
-224.686011,102,11.872202
-41.447171,78,11.887467
-322.201563,158,11.981111
-131.50665,93,12.040368
-46.626373,85,12.09946
-87.254393,65,12.140211
-145.009916,101,12.18769
-116.277832,70,12.987754
-149.336953,164,13.073488
-115.478399,85,13.107241
-107.113348,109,13.159873
-127.850591,92,13.23273
-186.057445,82,13.28191
-78.982607,80,13.340628
-178.424519,121,13.405685
14.894384,90,13.44516
-171.582689,101,13.505388
-166.996214,93,13.560419
-84.6063,118,13.628291
-88.862034,129,13.706831
-36.606555,85,13.751772
-85.14246,112,13.824162
-88.88641,95,13.872891
-244.159798,68,13.898688
-110.34268,117,13.937683
-87.9624,89,14.006891
-117.36958,143,14.087829
-112.055733,99,14.158543
-132.313509,77,14.208293
-120.340919,103,14.254209
-135.5687,121,14.324813
-146.931582,80,14.371914
-138.7119,75,14.417126
29.429869,86,14.439959
-118.389443,144,14.556213
-90.351789,61,14.579913
-332.310324,106,14.643685
-133.477791,115,14.70421
-211.200615,97,14.756141
-179.119216,93,14.79073
-171.102429,104,14.837528
-214.864255,90,14.904195
-210.504722,137,14.973574
-135.911087,131,15.054211
-68.451393,69,15.087633
-101.764418,85,15.137432
-81.09211,104,15.173424
-84.874464,72,15.21887
-125.832912,92,15.273617
-129.86006,93,15.33502
-148.616792,69,15.36668
-135.518117,116,15.449778
-106.161781,87,15.488618
-133.694836,110,15.563408
-152.970322,101,15.605323
-131.842575,119,15.694703
-135.256686,63,15.743749
-66.835574,113,15.790217
-115.505572,126,15.870722
-135.41111,113,15.950062
-120.0467,64,15.991068
-218.308332,97,16.036519
-142.4614,105,16.106805
-73.866024,63,16.137682
-84.464776,89,16.187571
-138.804716,104,16.261474
-229.400659,127,16.322787
-193.922116,75,16.35424
-143.617407,98,16.401033
-113.889104,101,16.440669
-177.979448,109,16.507545
-64.381547,70,16.554154
-70.82965,84,16.602712
-173.452498,86,16.640282
-62.907265,79,16.672052
-83.705406,76,16.704341
-255.897303,125,16.799293
-43.74756,99,16.850309
-89.546788,115,16.921521
-76.438583,87,16.957856
-120.301275,68,16.988196
-114.204576,86,17.057162
-103.137552,109,17.121573
-137.006571,92,17.188019
-158.340536,110,17.254557
-100.678075,109,17.321536
-107.332973,80,17.354681
-104.632722,127,17.421148
-165.873742,114,17.491042
-97.172199,77,17.553411
-154.379045,81,17.588401
-87.169669,80,17.60447
-205.503222,166,17.671421
-75.08745,74,17.70742
-100.025334,62,17.754544
-3.086519,86,17.817259
-82.728099,71,17.838063
-136.337606,96,17.887978
-69.593834,81,17.921274
-128.476643,97,17.987981
-108.270853,74,18.04767
-78.230754,81,18.071412
-20.053281,130,18.154794
14.263609,106,18.221187
-82.507284,75,18.271036
-86.11859,149,18.371475
-124.680884,91,18.437541
-71.276526,83,18.488002
-246.421067,133,18.557194
-36.145418,137,19.416462
-111.536894,129,19.499179
-77.763599,93,19.554805
-174.591485,105,19.618676
-144.958221,105,19.67153
-126.26529,109,19.736619
-99.15979,109,19.813551
-121.093956,88,19.837755
-99.551315,85,19.887743
-109.993049,85,19.921391
-121.491477,141,20.021411
-84.828822,102,20.071294
-119.656208,86,20.137862
-118.788443,125,20.187956
-99.429434,108,20.254666
-67.618371,99,20.32136
-37.288863,72,20.381583
-165.796018,144,20.441068
-61.735146,70,20.471216
-43.523599,85,20.540503
-149.77059,120,20.604872
-99.313334,139,20.703397
-139.676488,85,20.741055
-78.032239,76,20.786889
-119.919359,88,20.854063
-93.820999,86,20.888627
-18.253181,122,20.938086
-146.128714,108,20.971303
-56.392725,76,21.012455
-90.650756,152,21.104986
-88.612903,94,21.154924
-102.317627,98,21.221234
-150.381598,107,21.288066
-104.968631,93,21.337786
-255.430605,129,21.404732
-137.766432,102,21.471355
-6.534102,92,21.537997
-100.527951,141,21.594512
-286.113124,97,21.654101
-73.951527,74,21.707193
-123.951852,114,21.754554
12.090678,89,21.78789
-102.88319,134,21.871191
-130.697398,75,21.924704
-181.929204,113,21.971134
-99.481668,113,22.054728
-84.288366,98,22.104817
-79.695577,65,22.15469
-91.474292,88,22.188149
-130.610992,81,22.251983
-98.800901,95,22.304804
-117.237729,70,22.340727
-81.179995,125,22.421065
-66.483043,118,22.471192
-46.456984,90,22.521247
-44.409586,184,22.621146
-118.835595,92,22.671064
-104.3856,87,22.737685
-206.447659,91,22.774447
-55.441984,74,22.814313
-71.459444,83,22.8381
-109.299505,137,22.929799
-141.796082,100,22.991207
-64.824346,98,23.021179
-176.383796,75,23.071372
-87.979582,117,23.138037
-107.273318,142,23.237957
-127.819476,74,23.290477
-78.270247,135,23.390382
-126.899464,129,23.471546
-86.214594,121,23.521533
-99.311071,110,23.571174
-61.38775,83,23.621515
-242.307937,116,23.714494
-83.063855,105,23.771562
-98.256019,110,23.853302
-97.925331,69,23.888067
-81.356801,123,23.954587
-92.902617,71,24.00463
-102.859789,86,24.054683
-189.216524,107,24.140004
-105.140153,93,24.191995
-80.008664,68,24.221198
-41.331318,88,24.271483
-124.446631,114,24.337986
-114.403574,125,24.437743
-72.568128,113,24.488246
-190.039724,92,24.554582
-67.807474,123,24.621391
-168.247599,118,24.715294
-128.642584,130,24.787681
-66.22978,87,24.85339
-67.948478,75,24.910321
-13.35855,86,24.954605
-88.098727,85,25.021279
-148.800367,106,25.071388
-145.210092,151,25.171397
-173.888857,120,25.972511
-30.691235,133,26.054737
-76.658145,119,26.105432
-89.531149,94,26.141075
-148.658136,83,26.205127
-137.063033,113,26.272994
-55.361323,74,26.329522
-145.560033,113,26.407576
-149.083195,93,26.457531
-129.712661,93,26.511302
-64.212741,143,26.573328
-116.180634,103,26.658712
-52.195356,132,26.71314
-149.405303,93,26.753139
-89.934622,105,26.821329
-0.735626,119,26.87302
-180.755101,117,26.938079
-77.91225,127,27.021343
-136.707408,93,27.071493
-76.982968,75,27.107023
-103.127009,115,27.191447
-35.787869,94,27.252074
-113.023694,125,27.304633
-396.083335,111,27.387676
-40.944312,70,27.423805
-124.92915,97,27.473986
-69.895333,101,27.521371
-122.136803,134,27.604584
-55.64352,81,27.640762
-95.32562,119,27.721449
-88.975931,94,27.774181
-109.88909,122,27.85703
-81.125598,76,27.904987
-317.844782,103,27.9526
-104.262822,83,28.015405
-84.837263,82,28.057188
-78.096732,91,28.10463
-161.192466,71,28.169515
-85.395844,133,28.237977
-82.479025,79,28.304818
-150.664385,75,28.337854
-116.866814,124,28.404361
-96.63728,68,28.454558
-104.31728,110,28.504561
-179.079675,130,28.604095
-121.61183,102,28.654795
-110.646418,77,28.707003
-114.026795,150,28.787813
-75.581652,81,28.821202
-121.76315,104,28.854548
-98.473793,88,28.887776
-121.955322,89,28.938011
-69.247681,127,29.02345
-67.481024,64,29.054578
-132.623421,137,29.158118
-31.712944,126,29.221856
-105.908659,101,29.287968
-66.487354,77,29.340602
-116.476356,88,29.404461
-84.16558,113,29.457191
-99.739691,144,29.537976
-99.893826,136,29.642067
-102.575123,77,29.688036
-118.044063,131,29.775803
-124.81927,87,29.838035
-144.899216,138,29.92085
-98.763331,145,30.005286
-56.055214,75,30.021779
-99.576388,68,30.054548
-66.141332,133,30.154809
-114.609232,120,30.221243
-72.941719,77,30.28813
-132.623001,90,30.321318
-47.937706,97,30.369906
-34.664956,75,30.403016
-52.722412,74,30.454005
52.094729,130,30.540352
-72.520442,85,30.604723
-137.085191,99,30.654499
-119.423766,77,30.704537
-74.805918,111,30.776736
-125.875924,75,30.823357
-38.016717,116,30.88775
-172.198704,136,30.996633
-96.009352,139,31.077465
-156.956133,78,31.121375
-99.521112,108,31.18802
-120.366096,130,31.25714
-145.004434,118,31.337876
-131.004108,90,31.377928
-127.343114,105,31.421138
-101.196729,102,31.504703
-155.731263,93,31.53774
-163.876776,132,31.638165
-122.431399,133,31.704067
-96.260602,122,31.790947
-114.579581,109,32.445666
-133.616961,93,32.486827
-114.619359,97,32.554597
-46.203206,130,32.619876
-89.990648,107,32.679112
-121.369434,101,32.756481
-86.554684,121,32.817585
-132.644717,129,32.904837
-92.602495,78,32.937907
-129.051079,76,32.99572
-133.589815,99,33.037773
-100.984116,98,33.088118
-68.184324,103,33.170742
-83.173985,120,33.237919
-74.157671,79,33.287959
-46.39736,83,33.338002
-138.828896,167,33.437788
-100.788527,101,33.489909
-112.520597,97,33.554507
-91.955036,159,33.668226
-93.129753,126,33.742118
-85.11214,65,33.771146
-71.997172,131,33.837868
-83.987763,116,33.924094
-132.547239,127,33.979774
-92.135996,89,34.037819
-76.627749,150,34.138044
-132.682779,96,34.187937
-65.477052,91,34.221331
-80.894191,131,34.280284
-86.205019,107,34.354547
-64.999633,114,34.414372
-95.482357,146,34.471272
-63.214481,80,34.511214
-118.807357,86,34.537831
-57.460421,76,34.571139
