#{"t_start": 1782378767.191922, "env_id": "LunarLander-v3"}
r,l,t
-126.664814,63,0.0
-123.661574,81,0.03032
-213.642331,96,0.073197
13.414924,78,0.116766
-136.431782,108,0.183196
-75.380176,75,0.222057
-178.2666,70,0.271169
-186.426575,122,0.348105
-392.612201,99,0.40446
-77.480242,73,0.43365
-119.201002,104,0.500118
-439.756708,93,0.552923
-149.592295,97,0.590149
3.351618,110,0.635327
-139.992152,96,0.700313
-346.780278,88,0.764717
-133.324572,61,0.790432
-64.719776,78,0.836858
-358.280582,100,0.899963
-244.974237,131,0.955771
-127.391723,110,1.035828
-68.351279,127,1.083162
-128.66569,83,1.136719
-161.481689,70,1.183131
-86.920564,68,1.212492
-134.607434,105,1.274687
-104.155318,118,1.333267
-120.571311,67,1.374973
-96.354388,78,1.431988
-312.466753,77,1.475134
-345.001486,96,1.533182
-185.487952,104,1.583211
-176.692588,79,1.633323
-127.485267,67,1.687438
-180.150887,151,1.751969
-120.118963,68,1.775393
-94.884632,88,1.799903
-116.916304,86,1.833123
-352.382443,79,1.87524
-96.428249,103,1.916704
-222.686877,75,1.933496
-439.952789,139,2.016738
-164.451706,110,2.086846
-119.47991,81,2.133339
-248.397781,99,2.207447
-130.973278,103,2.264561
-329.048168,116,2.316847
-101.688223,72,2.347973
-234.339427,127,2.399995
-216.237808,91,2.476277
-170.419502,89,2.520171
-261.772246,98,2.583334
-80.364098,62,2.616072
-102.764462,84,2.652874
-198.663953,110,2.716092
-108.97918,59,2.761805
-326.62966,116,2.816628
-276.688275,135,2.916623
-329.289017,87,2.953971
-124.572919,90,3.01542
-255.694239,77,3.066761
-253.413227,108,3.116645
-123.75425,75,3.177447
-110.642382,97,3.216912
-142.056619,104,3.283361
-152.367694,75,3.333642
-331.1669,114,3.383553
-276.472259,93,3.464785
-481.648069,96,3.510046
-94.985089,72,3.560581
-129.949807,90,3.599895
-108.247662,86,3.666514
-35.507353,131,3.763719
-136.880843,95,3.803423
-148.541093,62,3.833198
-286.069053,114,3.916635
-261.356654,107,3.986392
-79.391337,66,3.999848
-122.188523,76,4.033192
-183.078824,96,4.099873
-82.303331,75,4.156694
-107.292731,86,4.216771
-75.57221,110,4.283165
-152.181287,98,4.360718
-241.197678,93,4.40474
-161.556061,96,4.4629
-255.75289,113,4.528934
-182.148118,73,4.554126
-164.807166,90,4.616499
-304.765236,92,4.680008
-97.891715,100,4.74941
-215.645023,105,4.78353
-432.089772,130,4.854743
-125.564025,75,4.883369
-135.251024,111,4.964563
-154.417463,79,5.000123
-177.055471,68,5.033219
22.683584,84,5.066526
-151.391548,100,5.133242
-113.878632,73,5.183335
-158.593171,113,5.23339
-143.917202,88,5.304114
-137.402125,91,5.353782
-16.504422,112,5.420227
-78.82058,84,5.488573
-143.978138,111,5.548811
-291.65246,99,5.606879
-323.824907,107,6.352068
-89.320254,97,6.400308
-84.505281,129,6.482501
-107.8912,94,6.528218
-128.593213,78,6.559659
-116.245538,72,6.597206
-119.095303,61,6.633739
-190.82333,113,6.699982
-114.043661,84,6.75899
-204.714025,65,6.803391
-94.423655,105,6.859921
-226.686686,128,6.949498
-409.93411,93,7.002496
-73.074149,82,7.033444
-79.704147,81,7.066742
-66.977073,60,7.120186
-136.443613,74,7.166427
-138.56525,116,7.22917
-211.217996,70,7.267186
-336.83043,93,7.333352
-255.325783,79,7.382899
-256.226544,92,7.436721
-200.337038,74,7.483357
-85.169704,77,7.532185
-273.964338,128,7.616673
-87.837101,69,7.650725
2.753787,66,7.683132
-66.637154,89,7.753312
-392.477721,97,7.800267
-66.877741,87,7.873434
-272.522732,102,7.916552
-281.183758,118,7.999871
-147.052504,70,8.049527
-69.109295,70,8.082596
-140.650921,87,8.133408
-107.973169,135,8.216352
-91.520343,99,8.28332
-101.275156,102,8.333292
-187.951227,74,8.3866
-246.903184,107,8.457586
-257.806201,137,8.533686
-92.964355,103,8.61684
-155.539611,107,8.656934
-84.325618,99,8.699925
-307.292452,106,8.784481
-13.64069,127,8.863842
-123.857066,93,8.91663
-120.174134,73,8.952698
-145.944602,87,9.003591
-264.02927,100,9.074826
-145.578662,106,9.126077
-131.981969,99,9.170843
-97.763891,79,9.199798
-106.66284,68,9.260564
-165.834517,133,9.333122
-288.015327,86,9.384203
-145.277465,122,9.46371
-52.897158,71,9.516577
-127.663154,107,9.56646
-112.53929,100,9.616664
-242.818486,121,9.684214
-101.827085,93,9.749524
-197.946379,67,9.784295
-159.039756,76,9.833167
-229.977871,106,9.916606
-113.953919,113,9.970652
-191.663865,67,10.02492
-125.487844,64,10.059571
-220.324912,97,10.099841
-63.299511,84,10.169117
-40.622338,70,10.18502
-145.439191,79,10.216582
-110.304564,82,10.260839
-409.088597,116,10.333261
-136.106785,76,10.366545
-234.916003,84,10.416793
-134.680379,122,10.510463
-188.86556,91,10.563751
-110.822761,112,10.633485
-121.532788,95,10.685694
-154.665748,97,10.753086
-210.290872,117,10.816534
-307.181082,118,10.885824
-101.682232,103,10.935126
-74.894871,116,10.986067
-72.065559,100,11.03343
-99.045985,72,11.06655
-234.321268,93,11.137344
-122.782882,83,11.186535
-175.612278,104,11.252666
-67.595709,90,11.299928
-181.445198,69,11.333356
-253.84294,148,11.445454
-107.834937,75,11.499737
-116.882122,112,11.553765
-87.570282,97,11.616667
-164.257275,92,11.690983
-77.700489,70,11.733419
-132.239082,74,11.769829
-68.408874,75,11.816718
-47.990011,102,11.886953
-180.650715,73,11.91654
-146.365169,70,11.96662
-83.507301,69,12.016446
-274.243554,136,12.087381
-120.424769,108,12.156646
-163.004537,150,12.99279
-5.902586,101,13.03343
-244.462457,120,13.115543
-316.931732,90,13.166907
-116.563198,90,13.226602
-446.930752,104,13.283244
-169.535538,107,13.34874
-113.929962,80,13.404074
10.287876,93,13.452807
-178.995065,101,13.516639
-147.680546,104,13.589559
-192.844415,138,13.666718
-52.657024,173,13.790061
-89.072045,65,13.816909
-111.185991,113,13.900167
-121.391441,139,13.965554
-11.124015,80,13.999768
-384.366919,114,14.066884
-93.446355,128,14.148679
-116.791423,82,14.204521
-107.842202,61,14.249438
-61.583744,67,14.290885
-139.43359,95,14.333257
-117.699933,121,14.40351
-367.438808,127,14.483295
-236.293796,148,14.58331
-136.038889,88,14.633263
-269.931162,105,14.70014
-137.508059,92,14.760835
-330.546484,102,14.832956
-165.609653,73,14.866745
-79.204494,152,14.96668
-211.24997,86,15.000014
-151.727296,64,15.051725
-154.138165,96,15.116589
-76.488268,118,15.199998
-170.567876,98,15.233146
-37.492399,151,15.348608
-128.954522,62,15.370613
-116.271236,74,15.419517
-287.409246,124,15.499919
-175.33734,62,15.535883
-112.385383,98,15.599811
-195.30973,77,15.653871
-112.468294,72,15.702825
-199.988272,98,15.766529
-246.849484,116,15.816605
-90.224711,99,15.883239
-90.07238,68,15.932065
-46.959881,136,16.015113
-109.110427,97,16.083347
-200.444643,75,16.12013
-197.703494,70,16.16657
-209.071225,80,16.233241
-160.978825,69,16.283304
-148.143715,82,16.335045
-145.757364,83,16.383464
-156.982598,79,16.436186
-315.994341,79,16.49973
-125.772672,81,16.550505
-376.269456,124,16.599378
-66.390153,129,16.664272
-216.762321,133,16.753766
-76.527864,69,16.78281
-267.519914,108,16.846009
-94.860486,89,16.883481
-252.57516,96,16.960514
-118.620036,84,17.016455
-306.058586,96,17.062818
-182.282655,123,17.133097
-146.587228,105,17.199874
-132.961913,92,17.266491
-286.231469,81,17.326694
-89.568511,128,17.403515
-111.077301,92,17.466712
-135.33595,137,17.566603
-108.224787,74,17.615108
-85.340389,69,17.666529
-124.192828,103,17.72491
-199.78286,93,17.783426
-149.685756,104,17.850828
-147.811182,93,17.896774
-186.796368,134,17.965816
-123.681678,97,18.033343
-85.162825,154,18.116688
-114.669197,72,18.176811
-127.943322,121,18.216652
-53.226734,113,18.299959
-14.634474,100,18.370451
-82.129967,72,18.416818
-129.42509,112,18.483367
-100.591153,105,18.548601
-116.457022,86,18.583396
-116.473154,116,18.616518
-46.119231,66,18.666798
-62.783055,116,18.749533
-270.263958,136,18.800344
-101.235979,104,18.866681
