#{"t_start": 1782377225.1010184, "env_id": "LunarLander-v3"}
r,l,t
-125.968256,77,0.016649
-211.853305,64,0.034255
-171.32448,76,0.071422
-77.699913,73,0.11745
-408.317322,119,0.208114
-123.740376,85,0.264182
-114.775795,115,0.339659
-272.935189,124,0.416996
-250.473077,96,0.483235
-21.685687,115,0.533794
-137.112128,114,0.600733
-370.091931,126,0.666977
-288.942967,108,0.73369
-134.477106,109,0.800507
-211.18962,85,0.833699
-176.437206,67,0.867001
-106.106788,71,0.920524
-101.799891,76,0.950603
-190.590918,85,1.00072
-81.550852,113,1.082309
-393.769773,115,1.161529
-104.691643,145,1.237263
-152.008454,82,1.289897
-147.027641,88,1.350098
-205.677928,131,1.401294
-237.008413,73,1.450371
-107.497403,98,1.517067
-42.850681,131,1.575847
-78.41753,113,1.653168
-167.713512,79,1.689229
-104.732752,69,1.717283
-88.020652,85,1.767288
-309.402324,136,1.850306
-210.237092,98,1.901865
-104.240042,72,1.950485
-195.584535,99,2.001956
-95.541802,63,2.050541
-331.791133,108,2.102581
-160.27666,103,2.150028
-229.383285,86,2.200554
-85.812606,149,2.267271
-256.379421,84,2.337797
-150.27906,104,2.387618
-259.376305,112,2.45034
-417.904909,106,2.516921
-111.059986,124,2.600765
-211.161334,82,2.633638
-103.422507,76,2.683262
-365.291438,115,2.750399
-474.602569,104,2.81696
-102.915427,76,2.865653
-82.674612,121,2.933511
-97.446716,63,2.967142
-116.768908,76,2.983678
-107.735511,80,3.020267
-124.599111,84,3.084041
-32.088422,97,3.149893
-208.395704,81,3.183681
12.939476,1000,3.783793
-121.280242,124,3.866822
-55.019183,125,3.933579
-440.159937,100,4.017113
-349.771005,81,4.06572
-82.265545,76,4.102529
-306.344952,102,4.150294
-125.682834,101,4.20486
-76.462343,63,4.250479
-326.971981,106,4.316402
-105.713944,68,4.346197
-134.104324,87,4.400696
-57.967528,59,4.433925
-134.054679,110,4.510921
-265.223051,83,4.567048
-126.379806,119,4.605308
-186.729848,117,4.683865
-284.564513,82,4.717112
-265.508896,124,4.766996
-187.293156,76,4.8273
-172.719571,62,4.866843
-177.410215,90,4.911328
-238.524211,91,4.950559
-171.335471,103,5.016431
-259.283952,97,5.050596
-146.060877,77,5.084048
-224.353073,85,5.150609
-142.585206,132,5.217091
-163.498567,81,5.267046
-111.376802,76,5.317379
-193.697161,122,5.400816
-211.299831,111,5.467197
-322.595351,78,5.51729
-118.571263,97,5.58386
-58.99704,77,5.628709
-252.96344,82,5.670592
-236.847201,126,5.769707
-94.044775,76,6.550864
-144.244536,91,6.600767
-211.725732,110,6.65016
-136.304297,82,6.707574
-108.694794,79,6.755027
18.816285,103,6.807727
-159.777535,94,6.867096
-187.734325,87,6.917426
-217.871395,132,7.000383
-149.657699,98,7.033813
-72.845624,59,7.083616
-112.571844,68,7.133552
-75.380735,68,7.166967
-290.26597,74,7.208584
-197.248106,105,7.250278
-165.658532,117,7.333833
-165.892313,141,7.416928
62.182703,1000,8.066845
-68.064184,79,8.109842
-200.989042,112,8.166828
-63.536889,66,8.217425
-215.49377,134,8.283787
-118.192934,68,8.337445
-390.761413,113,8.400526
-184.495368,111,8.483501
-124.599131,70,8.515811
-113.073319,68,8.534046
-99.845874,77,8.566984
-108.038405,119,8.617516
-119.641408,129,8.715889
-126.786988,116,8.767229
-126.404625,97,8.833767
-372.41149,86,8.871508
-107.340613,111,8.933879
-109.085268,58,8.97082
-315.964145,106,9.033678
-141.587432,94,9.100317
-171.427084,128,9.150435
-249.538997,127,9.217275
-136.434594,89,9.284144
-105.239603,75,9.317232
-123.375292,69,9.334175
-129.061889,107,9.416895
24.348544,82,9.467318
-375.795553,94,9.520976
-150.277061,102,9.567052
-223.775539,85,9.633718
-129.599908,80,9.667339
-154.440505,71,9.711988
-67.379955,95,9.750319
-199.95624,100,9.812116
-84.104689,70,9.849801
-146.071793,119,9.912439
-188.174587,108,9.983883
-161.721823,70,10.017234
-294.938752,111,10.06695
-132.545534,100,10.133633
-88.126202,82,10.184022
-122.402972,115,10.250476
-140.701665,59,10.28395
-166.271323,86,10.33394
-216.992677,84,10.36678
-165.525007,105,10.433909
-205.455594,67,10.46747
-395.243713,107,10.517256
-155.430459,124,10.600372
-147.643086,91,10.650292
-167.882883,71,10.683924
-80.182579,80,10.733625
-166.866702,93,10.783971
-8.250781,117,10.883818
-110.202329,78,10.921342
-211.727907,111,11.000379
-164.368852,107,11.050307
-96.462956,66,11.100784
-123.362862,113,11.167375
-221.17728,111,11.237807
-151.470425,99,11.317021
-117.483442,77,11.350684
-164.163108,80,11.400352
-126.540963,118,11.467373
-96.652827,115,11.517173
-69.19795,164,11.617209
-134.900352,72,11.650861
-88.699132,92,11.70063
-220.637966,100,11.783577
-117.802814,107,11.85082
-174.077126,118,11.916546
-164.837993,93,11.950693
-240.707974,97,12.000448
-231.612085,115,12.050555
-99.63294,105,12.116985
-222.659855,76,12.16689
-143.895173,86,12.216543
-126.678723,116,12.267096
-321.879776,136,13.084083
-216.43237,135,13.167279
15.923549,141,13.253352
-137.605028,107,13.316995
-162.102895,111,13.384142
-126.051744,124,13.469577
-125.773564,143,13.567314
15.68707,136,13.633735
-121.7024,129,13.700497
-88.197811,65,13.75063
-291.518137,96,13.803896
-416.41677,88,13.867172
-25.941732,105,13.917059
-130.535982,98,13.983661
-59.962336,111,14.050707
-123.562781,117,14.119888
-148.360246,73,14.183231
-123.515315,80,14.217364
-243.792111,78,14.266926
-128.597775,121,14.354515
-110.699038,72,14.3841
-136.161659,99,14.436643
31.881683,97,14.483489
-107.173471,117,14.554144
-28.176491,104,14.618128
-189.160913,65,14.65484
-82.248793,123,14.700187
-101.303501,84,14.771214
-202.063261,78,14.818615
-115.774484,91,14.870516
-103.108173,91,14.933738
-163.949801,77,14.971226
-79.257783,101,15.018837
-201.105696,93,15.087114
-14.991585,82,15.133455
-43.392443,113,15.1872
-91.525519,71,15.233811
-103.571859,99,15.299792
-194.364617,91,15.350182
-80.255827,71,15.400189
10.163647,141,15.483442
-225.275303,67,15.533543
-36.280282,86,15.566849
-100.899515,83,15.63364
-92.777294,91,15.683646
-125.733392,139,15.767343
-105.616032,89,15.820033
-132.12055,111,15.884312
-127.257072,94,15.933872
-140.354962,128,16.020368
-120.565834,70,16.050579
-28.319125,81,16.120683
-215.361151,109,16.183518
-155.678423,66,16.237432
-61.606834,68,16.267426
-176.635155,127,16.350825
-120.087474,86,16.400645
-83.675588,86,16.466754
-125.276291,109,16.533888
-107.327546,123,16.616946
-382.344754,114,16.700682
-136.9506,114,16.75022
-97.331894,88,16.800795
-174.498836,99,16.867131
-176.750038,118,16.950669
-128.698518,103,17.000719
-121.10671,145,17.083596
-175.541821,103,17.150338
-11.068582,163,17.250707
-115.306609,98,17.300736
-114.806476,69,17.350213
-3.396367,129,17.423088
-141.917561,117,17.500748
-127.656938,97,17.550707
-73.824316,121,17.622782
-117.449506,141,17.722973
-83.579537,88,17.767309
-138.115699,97,17.833897
-138.852447,68,17.883658
-244.621961,95,17.950542
-146.621835,98,17.983689
-123.949539,106,18.050232
-155.391369,140,18.133814
-162.686947,98,18.200334
-120.575984,79,18.23385
-135.888627,96,18.316921
-132.750488,86,18.350366
-159.266765,77,18.400102
-194.940364,78,18.450301
-169.068965,69,18.487229
-41.133247,154,18.583653
-115.884203,81,18.633548
-91.635924,99,18.683664
-171.160995,148,18.783707
-165.154363,111,18.848948
-186.872822,99,18.883763
-120.450993,117,18.950845
-78.130148,78,19.016591
-92.737205,144,19.817617
-91.964301,75,19.872071
-149.241973,80,19.925858
-182.772766,89,19.95065
-60.261086,124,20.025861
-72.546261,174,20.125867
-183.925868,116,20.200693
37.605879,67,20.234205
-152.935497,119,20.28727
-83.926541,92,20.350806
-83.819458,85,20.404597
-70.905822,119,20.483651
-122.559972,98,20.533685
20.70135,80,20.583621
-89.368113,92,20.648921
-123.708882,85,20.683448
-243.417629,74,20.720484
-106.593889,93,20.766917
-146.794698,113,20.837203
-120.997161,70,20.88356
-259.655268,180,20.967407
-112.484379,113,21.033563
-42.970741,80,21.0859
-92.999394,118,21.145828
-78.112784,99,21.216988
-96.079186,86,21.266911
-92.96552,79,21.30047
-22.214693,150,21.400796
-173.993841,90,21.471121
-84.009664,100,21.516907
-104.408149,125,21.587214
-85.869914,89,21.633672
-19.629194,88,21.700271
-66.208008,139,21.767298
-163.72565,95,21.850341
-188.419939,129,21.917421
-68.268208,83,21.965704
-148.032905,102,22.0281
-110.142862,75,22.067383
-80.52116,94,22.122555
-51.850301,150,22.233905
-266.759771,102,22.300375
-88.333003,113,22.367319
-99.686224,87,22.433831
-122.821554,89,22.467385
-116.684551,131,22.528622
-83.123301,115,22.616601
-119.789416,170,22.700593
-213.129944,170,22.800225
-228.657629,115,22.883662
-68.337534,94,22.937164
-91.44955,71,22.983593
-82.587957,115,23.066816
-57.038644,64,23.10042
-125.016934,107,23.154853
-178.833845,96,23.199796
-160.049765,136,23.300239
-280.563854,98,23.334167
-170.451593,134,23.433652
-222.982995,115,23.484012
-190.078296,105,23.55054
-259.297449,114,23.600654
-108.06041,70,23.650699
-115.239009,97,23.716653
-82.901627,135,23.800539
14.028348,97,23.850674
-157.790125,103,23.933912
-144.073034,106,23.984164
-100.574883,139,24.066874
-63.114966,138,24.150267
-52.195095,103,24.204527
-140.138978,100,24.266963
-85.248198,132,24.333935
-15.244753,167,24.433891
-157.814019,96,24.483605
-132.612058,113,24.537466
-96.270221,111,24.58393
-119.445544,124,24.66742
-71.242225,85,24.717134
-77.092995,66,24.766545
-118.843319,77,24.817066
-126.089014,99,24.867109
-90.990469,119,24.954374
-103.312378,125,25.033613
-119.672604,80,25.083627
-111.3121,100,25.15071
-121.647028,96,25.200578
-79.768406,76,25.270078
-76.608147,77,25.317013
-124.528406,130,25.367164
-97.274718,133,25.467445
-63.491418,99,25.517456
-204.706913,107,25.60078
-111.553911,115,25.666761
-225.083797,132,26.500852
-65.309528,107,26.553844
-65.654586,70,26.583368
-81.682232,77,26.654174
-98.76623,112,26.734187
-121.372001,112,26.784178
-34.51089,90,26.865695
-97.968976,103,26.917262
-154.963581,103,26.987909
-64.954723,103,27.05027
-142.899843,88,27.100759
-132.15383,93,27.166825
-85.00555,91,27.217252
-101.144511,93,27.250207
-70.242577,90,27.283749
-116.645011,78,27.350626
-95.177462,80,27.403943
-71.116084,145,27.504388
-108.956222,122,27.56664
-102.847947,135,27.650455
-118.026261,92,27.718582
-84.701674,71,27.773725
-95.91725,85,27.815109
-104.177421,61,27.850234
-95.99449,77,27.90022
-272.766226,135,27.983219
-130.831002,108,28.037423
-87.876154,145,28.117172
-169.106904,93,28.184009
-127.80753,121,28.250276
-58.735379,64,28.300498
-122.731601,90,28.366838
-126.838167,79,28.400678
-125.624014,130,28.484011
-82.252101,142,28.567536
-145.196944,133,28.6362
-133.059374,74,28.683845
-53.973879,130,28.76953
-87.404015,125,28.83637
-164.059505,119,28.917386
-105.230834,77,28.950356
-118.337175,124,29.050143
-130.784067,109,29.100433
-103.489264,130,29.187614
-151.999092,99,29.25051
-71.198001,144,29.35032
-107.01313,155,29.450904
-48.240699,110,29.503826
-125.933356,102,29.550808
-46.239495,84,29.599028
-106.750571,119,29.683738
-125.923105,88,29.749256
-39.934447,79,29.800443
-120.132582,111,29.837762
-107.177479,77,29.883914
-112.365173,101,29.950233
