#{"t_start": 1782310289.8449435, "env_id": "LunarLander-v3"}
r,l,t
-139.22615,110,0.023481
-116.330974,73,0.088969
-86.991771,129,0.161961
-74.373525,109,0.231541
-307.856395,108,0.316672
-142.617552,94,0.391507
-110.089758,112,0.486023
-132.970235,93,0.54885
-187.903612,85,0.626356
-319.937463,132,0.718729
-462.514886,128,0.806339
-156.517117,92,0.891671
-191.872927,72,0.933703
-56.872669,116,1.016696
-168.645709,97,1.083452
-145.508271,111,1.168281
-96.018377,111,1.266399
-87.620998,102,1.350139
-161.276036,114,1.43497
-150.307109,137,1.550013
-407.893365,95,1.616697
-146.658387,126,1.733401
-152.748336,137,1.869583
-367.074662,111,1.933946
-65.703099,113,2.050113
-92.089439,93,2.10016
-27.024719,93,2.186558
-129.588604,82,2.265443
-225.172407,93,2.341458
-289.808407,115,2.433449
-111.132404,148,2.549935
-152.096835,117,2.616676
-184.163153,98,2.702605
-340.539112,118,2.800095
-197.216961,71,2.866662
-305.888991,104,2.923609
-259.241002,117,3.019638
-141.4206,109,3.116648
-169.841587,61,3.16674
-84.659557,115,3.233948
-70.017678,77,3.300366
-120.8474,71,3.370956
-117.994997,97,3.450082
-189.993981,77,3.516975
-255.423038,97,3.60034
-72.175109,130,3.699989
-105.674187,126,3.817123
-101.229998,78,3.88343
-118.502864,108,3.983407
-447.551768,102,4.049995
-129.349768,108,4.133696
-438.435034,100,4.216659
-212.633072,99,4.316825
-91.863805,106,4.383424
-394.431195,97,4.466666
-100.954583,76,4.533539
-233.499644,76,4.609537
-79.963982,70,4.650129
-192.429036,96,4.744016
-72.231801,108,4.820373
-216.744841,104,4.914084
-108.42914,69,4.98361
-87.33647,84,5.036627
-342.036193,145,5.133931
-181.271093,116,5.245289
-254.633901,102,5.316724
-523.985693,92,5.400138
-103.045683,109,5.483888
-200.350136,88,5.574054
-365.959518,114,5.657939
-309.189262,104,5.74508
-414.424534,92,5.841486
-60.303182,128,5.959652
-236.007006,105,6.059757
-229.308979,94,6.13342
-137.743317,105,6.236985
-17.847287,125,6.355001
-157.344296,80,6.405982
-563.140439,127,6.523349
-395.053068,103,6.620249
-207.734108,64,6.672776
-175.985401,87,6.751081
-82.0882,70,6.803446
-111.101202,83,6.881078
-97.679107,121,6.962629
-250.553366,67,7.002642
-226.936121,102,7.103969
-222.679926,129,7.206322
-126.541039,76,7.256158
-103.315714,70,7.330076
-192.281694,117,7.418267
-52.606669,82,7.485065
-265.637081,124,7.601563
-242.248349,94,7.684731
-208.952321,120,7.78002
-61.731457,116,7.851555
-266.567149,107,7.94961
-149.021799,109,8.020685
-137.633764,71,8.736617
-351.899137,110,8.818631
-58.672818,74,8.850162
-70.728153,63,8.900257
-91.396591,98,8.98625
1.503004,72,9.050053
-76.442297,104,9.119297
-97.114098,67,9.166918
-66.730392,125,9.272713
-126.889319,111,9.352208
-169.464108,83,9.406962
-100.88774,108,9.466886
-272.631108,73,9.533408
-126.818556,96,9.602671
-253.457327,98,9.70472
-32.896843,83,9.749602
-156.322392,84,9.801078
-102.984289,90,9.875283
-126.355848,137,10.000862
-113.196015,66,10.060328
-115.783065,93,10.139416
