#{"t_start": 1782308032.820867, "env_id": "LunarLander-v3"}
r,l,t
-208.601563,74,0.002707
-31.737532,126,0.067633
-129.582457,76,0.150373
-93.965379,115,0.222434
-135.284597,82,0.304784
-109.657196,59,0.350332
-127.233524,89,0.416648
-84.988903,65,0.482648
-410.070306,113,0.585969
-248.3317,86,0.650296
-119.362676,82,0.733248
-91.180983,58,0.766658
-107.899901,66,0.802192
-275.317209,124,0.91111
-271.200862,94,1.006086
-183.352036,68,1.066609
-118.051798,79,1.131772
-159.933123,103,1.197997
-389.477477,122,1.283896
-244.916798,72,1.333771
-110.02808,95,1.416859
-155.2972,90,1.483655
-101.312905,120,1.550622
-345.615734,106,1.650604
-188.926443,126,1.766599
-75.141091,60,1.809171
-85.439104,85,1.850261
-144.689622,78,1.883837
-340.401635,124,1.960163
-86.811428,66,2.017035
-256.166852,67,2.067063
-265.87307,113,2.18332
-256.799189,75,2.233783
-111.069658,90,2.283742
-255.177071,112,2.360553
-15.090634,88,2.450378
-114.363477,75,2.501091
-81.906248,105,2.603518
-140.334621,89,2.666986
-173.29508,116,2.746284
-78.728461,57,2.807233
-150.231234,93,2.887705
-87.706302,73,2.950361
-319.270452,91,3.028121
-42.323038,94,3.117079
-151.796914,73,3.167393
-262.089957,92,3.249989
-120.127792,89,3.316539
-113.823687,79,3.350597
-117.485157,68,3.383627
-479.982723,150,3.495495
-101.199735,134,3.583962
-8.739507,109,3.667053
-23.457217,89,3.733613
-153.805519,62,3.786546
-96.161663,69,3.850393
-128.385858,102,3.950597
-97.907133,115,4.014094
-186.160404,75,4.054683
-362.622156,128,4.153448
-207.038635,136,4.283967
-100.849654,96,4.368604
-143.782754,72,4.41706
-237.267823,73,4.462241
-184.388165,114,4.523522
-388.366925,118,4.609171
-49.209092,70,4.660632
-191.66668,70,4.717376
-73.459374,64,4.767202
-74.037064,58,4.833874
-158.567078,88,4.883697
-124.32782,80,4.967158
-113.404377,77,5.033872
-114.492144,72,5.102809
-165.636737,56,5.117297
-216.389881,109,5.183654
-71.429841,94,5.233241
-286.504166,100,5.319958
-124.63013,61,5.382801
-182.702006,63,5.450577
-200.10196,76,5.515089
-93.239014,108,5.616969
-188.746678,116,5.717063
-146.810014,109,5.81716
-82.288401,76,5.883653
-229.674133,103,5.933696
-189.392834,67,5.99106
-203.341887,110,6.083719
-388.008486,118,6.183787
-141.965638,83,6.25035
